week,state,update_dts,percent_positive,total_pcr_tests,antigen_detections,pcr_detections,epi_week,epi_year
2023-04-08,MO,2023-04-15,0.246,1010.5,0,4,14,2023
2023-04-08,MS,2023-04-15,0,0,0,0,14,2023
2023-04-08,MT,2023-04-15,1.49,266,0,3.667,14,2023
2023-04-08,NC,2023-04-15,0.639,1410.5,0,9,14,2023
2023-04-08,ND,2023-04-15,0.237,212.5,0,0.333,14,2023
2023-04-08,NE,2023-04-15,0.669,1255.5,0.333,12,14,2023
2023-04-08,NH,2023-04-15,0,0,0,0,14,2023
2023-04-08,NJ,2023-04-15,0.303,2392,0,11.667,14,2023
2023-04-08,NM,2023-04-15,0,0,0,0,14,2023
2023-04-08,NV,2023-04-15,0.513,162.5,0,1.667,14,2023
2023-04-08,NY,2023-04-15,0.235,2271.5,0,10.333,14,2023
2023-04-08,OH,2023-04-15,0.396,2196,1.333,9.667,14,2023
2023-04-08,OK,2023-04-15,0.258,197,0,1.333,14,2023
2023-04-08,OR,2023-04-15,0.713,2159,0,19.667,14,2023
2023-04-08,PA,2023-04-15,0.898,337.5,0.667,3.333,14,2023
2023-04-08,RI,2023-04-15,0,0,0,0,14,2023
2023-04-08,SC,2023-04-15,0.061,833,0,1.333,14,2023
2023-04-08,SD,2023-04-15,1.41,71.5,0,1.333,14,2023
2023-04-08,TN,2023-04-15,0,7,3,0,14,2023
2023-04-08,TX,2023-04-15,1.21,3873.5,7.333,52.333,14,2023
2023-04-08,UT,2023-04-15,0,0,0,0,14,2023
2023-04-08,VA,2023-04-15,0,228.5,0,1,14,2023
2023-04-08,VT,2023-04-15,0.358,268,0,1.667,14,2023
2023-04-08,WA,2023-04-15,0.232,2267,0,11.667,14,2023
2023-04-08,WI,2023-04-15,0.395,3107,0,36,14,2023
2023-04-08,WV,2023-04-15,0.226,274.5,0,0.333,14,2023
2023-04-08,WY,2023-04-15,0,0,0,0,14,2023
2023-04-15,AL,2023-04-22,1.724,25,1,0.333,15,2023
2023-04-15,AR,2023-04-22,0,0,0,0,15,2023
2023-04-15,AZ,2023-04-22,0,124,0,3,15,2023
2023-04-15,CO,2023-04-22,0.921,1249,0,9.667,15,2023
2023-04-15,CT,2023-04-22,0.271,1468,0,4.667,15,2023
2023-04-15,DE,2023-04-22,0,0,0,0,15,2023
2023-04-15,GA,2023-04-22,0.858,1050,4,8,15,2023
2023-04-15,HI,2023-04-22,1.595,786,0,13,15,2023
2023-04-15,IA,2023-04-22,0.835,897,0,10.667,15,2023
2023-04-15,ID,2023-04-22,0.223,234,0,1.333,15,2023
2023-04-15,IL,2023-04-22,0,243.5,0.333,0.333,15,2023
2023-04-15,IN,2023-04-22,0.798,254,0,2.333,15,2023
2023-04-15,KS,2023-04-22,0.338,172,0,0.333,15,2023
2023-04-15,KY,2023-04-22,0,0,0,0,15,2023
2023-04-15,LA,2023-04-22,1.163,66,0,1.333,15,2023
2023-04-15,MA,2023-04-22,0.353,2273,0,9.667,15,2023
2023-04-15,MD,2023-04-22,1.613,74,0,2,15,2023
2023-04-15,ME,2023-04-22,0,9,0,0,15,2023
2023-04-15,MI,2023-04-22,0,1,0.333,0,15,2023
2023-04-15,MN,2023-04-22,0.583,1375,1.667,7,15,2023
2023-04-15,MO,2023-04-22,0.118,589,0,1.667,15,2023
2023-04-15,MS,2023-04-22,0,0,0,0,15,2023
2023-04-15,MT,2023-04-22,2.004,229.5,0,4,15,2023
2023-04-15,NC,2023-04-22,0.532,1329.5,0,8,15,2023
2023-04-15,ND,2023-04-22,0,107,0,0.333,15,2023
2023-04-15,NE,2023-04-22,0.704,1149.5,0.333,9,15,2023
2023-04-15,NH,2023-04-22,0,0,0,0,15,2023
2023-04-15,NJ,2023-04-22,1.527,1191.5,0,6.333,15,2023
2023-04-15,NM,2023-04-22,0,429.5,0,1,15,2023
2023-04-15,NV,2023-04-22,0,71.5,0,0.667,15,2023
2023-04-15,NY,2023-04-22,0.11,2737.5,0,5.333,15,2023
2023-04-15,OH,2023-04-22,0.3,3338,1.667,10.333,15,2023
2023-04-15,OK,2023-04-22,0,5.5,0,0.667,15,2023
2023-04-15,OR,2023-04-22,0.362,1904.5,0.333,12.333,15,2023
2023-04-15,PA,2023-04-22,0.576,291,0.667,3,15,2023
2023-04-15,RI,2023-04-22,0,0,0,0,15,2023
2023-04-15,SC,2023-04-22,0.067,796.5,0,0.667,15,2023
2023-04-15,SD,2023-04-22,0.641,80.5,0,0.667,15,2023
2023-04-15,TN,2023-04-22,0,7.5,3,0,15,2023
2023-04-15,TX,2023-04-22,1.042,3492.5,6.667,41.667,15,2023
2023-04-15,UT,2023-04-22,10,0,0,0,15,2023
2023-04-15,VA,2023-04-22,0,0,0,0.667,15,2023
2023-04-15,VT,2023-04-22,0,260.5,0,0.667,15,2023
2023-04-15,WA,2023-04-22,0.262,2181,0,7.333,15,2023
2023-04-15,WI,2023-04-22,0.42,2683.5,0,31.333,15,2023
2023-04-15,WV,2023-04-22,0.419,240.5,0,0.667,15,2023
2023-04-15,WY,2023-04-22,0,0.5,0,0,15,2023
2023-04-22,AL,2023-04-29,1.724,33.5,0.667,0.333,16,2023
2023-04-22,AR,2023-04-29,0,0,0,0,16,2023
2023-04-22,AZ,2023-04-29,0.463,216.5,0,2.667,16,2023
2023-04-22,CA,2023-04-29,0.559,721.5,9,25,16,2023
2023-04-22,CO,2023-04-29,0.793,1191.5,0,10.333,16,2023
2023-04-22,CT,2023-04-29,0.403,1391,0,5.333,16,2023
2023-04-22,DE,2023-04-29,0,0,0,0,16,2023
2023-04-22,GA,2023-04-29,0.668,845,1,6.667,16,2023
2023-04-22,HI,2023-04-29,1.167,1242.5,0,13.667,16,2023
2023-04-22,IA,2023-04-29,0.845,446,0,5,16,2023
2023-04-22,ID,2023-04-29,0.223,211,0,0.333,16,2023
2023-04-22,IL,2023-04-29,0,126.5,0.333,0,16,2023
2023-04-22,IN,2023-04-29,0.856,234,0,2,16,2023
2023-04-22,KS,2023-04-29,0,175.5,0,0.333,16,2023
2023-04-22,KY,2023-04-29,0.496,376,0,1.333,16,2023
2023-04-22,LA,2023-04-29,0,11,0,1,16,2023
2023-04-22,MA,2023-04-29,0.467,1938.5,0,8.333,16,2023
2023-04-22,MD,2023-04-29,0.625,151.5,0,0.667,16,2023
2023-04-22,ME,2023-04-29,0,7.5,0,0,16,2023
2023-04-22,MI,2023-04-29,0,2,0.333,0,16,2023
2023-04-22,MN,2023-04-29,0.444,1166.5,0.667,7,16,2023
2023-04-22,MO,2023-04-29,0,1862,0,1.333,16,2023
2023-04-22,MS,2023-04-29,0,0,0,0,16,2023
2023-04-22,MT,2023-04-29,1.322,205.5,0,3.333,16,2023
2023-04-22,NC,2023-04-29,0.192,900.5,0,5,16,2023
2023-04-22,ND,2023-04-29,0.263,201,0,0.333,16,2023
2023-04-22,NE,2023-04-29,0.712,1034,0.333,7,16,2023
2023-04-22,NH,2023-04-29,0,0,0,0,16,2023
2023-04-22,NJ,2023-04-29,0.282,1586,0,4.667,16,2023
2023-04-22,NM,2023-04-29,0,0,0,0,16,2023
2023-04-22,NV,2023-04-29,0,144,0,0,16,2023
2023-04-22,NY,2023-04-29,0.122,2097.5,0,2.667,16,2023
2023-04-22,OH,2023-04-29,0.427,1730,1,8,16,2023
2023-04-22,OK,2023-04-29,0,6,0,0,16,2023
2023-04-22,OR,2023-04-29,0.257,1458,1.333,5.667,16,2023
2023-04-22,PA,2023-04-29,0.538,295,0.333,3.667,16,2023
2023-04-22,RI,2023-04-29,0,0,0,0,16,2023
2023-04-22,SC,2023-04-29,0.201,748.5,0,1,16,2023
2023-04-22,SD,2023-04-29,0,84.5,0,0.333,16,2023
2023-04-22,TN,2023-04-29,0,4.5,1.667,0,16,2023
2023-04-22,TX,2023-04-29,0.988,3779,7.667,39,16,2023
2023-04-22,UT,2023-04-29,5.882,0,0,0,16,2023
2023-04-22,VA,2023-04-29,0,0,0,0,16,2023
2023-04-22,VT,2023-04-29,0.505,231,0,0.667,16,2023
2023-04-22,WA,2023-04-29,0.467,2049,0,6.667,16,2023
2023-04-22,WI,2023-04-29,0.424,1422.5,0,25.333,16,2023
2023-04-22,WV,2023-04-29,0.192,144,0,0.667,16,2023
2023-04-22,WY,2023-04-29,0,0,0,0,16,2023
2023-04-29,AL,2023-05-20,0,29.333,0.4,0.2,17,2023
2023-04-29,AR,2023-05-20,0,0,0,0,17,2023
2023-04-29,AZ,2023-05-20,1.135,218.333,0,2,17,2023
2023-04-29,CA,2023-05-20,0.93,1233,6.8,10,17,2023
2023-04-29,CO,2023-05-20,0.462,1077.667,0,5.2,17,2023
2023-04-29,CT,2023-05-20,0.497,1184.333,0,5,17,2023
2023-04-29,DE,2023-05-20,0,0,0,0,17,2023
2023-04-29,GA,2023-05-20,0.38,826.667,1.8,4.8,17,2023
2023-04-29,HI,2023-05-20,0.938,1203.667,0,12,17,2023
2023-04-29,IA,2023-05-20,0.206,829.667,0.2,2.6,17,2023
2023-04-29,ID,2023-05-20,0,70,0,0.2,17,2023
2023-04-29,IL,2023-05-20,0.286,243.333,0.4,0.4,17,2023
2023-04-29,IN,2023-05-20,0.678,240.333,0,2,17,2023
2023-04-29,KS,2023-05-20,0.228,147.667,0,0.2,17,2023
2023-04-29,KY,2023-05-20,0,116.333,0,1,17,2023
2023-04-29,LA,2023-05-20,0,11,0,0,17,2023
2023-04-29,MA,2023-05-20,0.476,1426.333,0,6.8,17,2023
2023-04-29,MD,2023-05-20,1.764,185.333,0,3.75,17,2023
2023-04-29,ME,2023-05-20,0,6,0,0,17,2023
2023-04-29,MI,2023-05-20,33.333,2.333,0.2,0.2,17,2023
2023-04-29,MN,2023-05-20,0.375,1243,0.4,4.8,17,2023
2023-04-29,MO,2023-05-20,0.3,855.667,0,1.6,17,2023
2023-04-29,MS,2023-05-20,0,0,0,0,17,2023
2023-04-29,MT,2023-05-20,0.704,194.667,0,1.8,17,2023
2023-04-29,NC,2023-05-20,0.089,1482.333,0,3.2,17,2023
2023-04-29,ND,2023-05-20,0.169,187.333,0,0.4,17,2023
2023-04-29,NE,2023-05-20,0.533,922,0.2,5.4,17,2023
2023-04-29,NH,2023-05-20,1.194,0,0,0,17,2023
2023-04-29,NJ,2023-05-20,0.153,1457.333,0,3.6,17,2023
2023-04-29,NM,2023-05-20,0.407,827.333,0,2,17,2023
2023-04-29,NV,2023-05-20,0,147.667,0,0,17,2023
2023-04-29,NY,2023-05-20,0.276,2943,0,6.8,17,2023
2023-04-29,OH,2023-05-20,0.222,2946.667,1,6.4,17,2023
2023-04-29,OK,2023-05-20,0.439,252.333,0,2.25,17,2023
2023-04-29,OR,2023-05-20,0.287,1866.333,0.8,5,17,2023
2023-04-29,PA,2023-05-20,0.793,544.667,0,2.6,17,2023
2023-04-29,RI,2023-05-20,0,0,0,0,17,2023
2023-04-29,SC,2023-05-20,0.089,748,0,0.8,17,2023
2023-04-29,SD,2023-05-20,0.833,84.333,0,0.4,17,2023
2023-04-29,TN,2023-05-20,0,4.333,2,0,17,2023
2023-04-29,TX,2023-05-20,1.156,4019,7.8,41.6,17,2023
2023-04-29,UT,2023-05-20,0,0,0,0,17,2023
2023-04-29,VA,2023-05-20,0.097,370.667,0,0.2,17,2023
2023-04-29,VT,2023-05-20,0.527,186,0,0.8,17,2023
2023-04-29,WA,2023-05-20,0.253,2667,0,6.8,17,2023
2023-04-29,WI,2023-05-20,0.401,4001.667,0.75,17.2,17,2023
2023-04-29,WV,2023-05-20,0,216.333,0,0.4,17,2023
2023-04-29,WY,2023-05-20,0,0.333,0,0,17,2023
2023-05-06,AL,2023-05-20,0,25,0.25,0,18,2023
2023-05-06,AR,2023-05-20,0,0,0,0,18,2023
2023-05-06,AZ,2023-05-20,1.3,212.667,0,2.25,18,2023
2023-05-06,CA,2023-05-20,0.63,753.333,6,8.5,18,2023
2023-05-06,CO,2023-05-20,0.227,992.333,0,3.75,18,2023
2023-05-06,CT,2023-05-20,0.432,1069.667,0,5.5,18,2023
2023-05-06,DE,2023-05-20,0,0,0,0,18,2023
2023-05-06,GA,2023-05-20,0.462,717.667,1.25,3.25,18,2023
2023-05-06,HI,2023-05-20,0.958,1103,0,11.5,18,2023
2023-05-06,IA,2023-05-20,0.135,588,0.25,1.25,18,2023
2023-05-06,ID,2023-05-20,0,7,0,0,18,2023
2023-05-06,IL,2023-05-20,0,164.333,0.25,0.5,18,2023
2023-05-06,IN,2023-05-20,0.85,234,0,2,18,2023
2023-05-06,KS,2023-05-20,0,96,0,0.25,18,2023
2023-05-06,KY,2023-05-20,0,0,0,0,18,2023
2023-05-06,LA,2023-05-20,0,6.667,0,0,18,2023
2023-05-06,MA,2023-05-20,0.345,1129.333,0,6,18,2023
2023-05-06,MD,2023-05-20,1.777,134,0,3.333,18,2023
2023-05-06,ME,2023-05-20,0,5.667,0,0,18,2023
2023-05-06,MI,2023-05-20,33.333,1.333,0,0.25,18,2023
2023-05-06,MN,2023-05-20,0.381,1225.667,0.5,4.75,18,2023
2023-05-06,MO,2023-05-20,0.349,753.667,0,2,18,2023
2023-05-06,MS,2023-05-20,0,0,0,0,18,2023
2023-05-06,MT,2023-05-20,1.67,128,0,1.25,18,2023
2023-05-06,NC,2023-05-20,0.223,1405,0,2.75,18,2023
2023-05-06,ND,2023-05-20,0.247,166.667,0,0.5,18,2023
2023-05-06,NE,2023-05-20,0.439,884.333,0.25,4.25,18,2023
2023-05-06,NH,2023-05-20,0.549,0,0,0,18,2023
2023-05-06,NJ,2023-05-20,0.123,1116.667,0,2,18,2023
2023-05-06,NM,2023-05-20,0.245,553.333,0,2.5,18,2023
2023-05-06,NV,2023-05-20,0,91.333,0,0,18,2023
2023-05-06,NY,2023-05-20,0.211,2071.667,0,6.25,18,2023
2023-05-06,OH,2023-05-20,0.154,2069.333,1,5,18,2023
2023-05-06,OK,2023-05-20,0.379,200,0,1.667,18,2023
2023-05-06,OR,2023-05-20,0.291,1584.667,0.25,4.75,18,2023
2023-05-06,PA,2023-05-20,0.445,472.667,0,3.25,18,2023
2023-05-06,RI,2023-05-20,0,0,0,0,18,2023
2023-05-06,SC,2023-05-20,0.045,748,0,0.75,18,2023
2023-05-06,SD,2023-05-20,0.833,82,0,0.5,18,2023
2023-05-06,TN,2023-05-20,0,0,2,0,18,2023
2023-05-06,TX,2023-05-20,1.086,3404,7.5,41,18,2023
2023-05-06,UT,2023-05-20,0,0,0,0,18,2023
2023-05-06,VA,2023-05-20,0,255.667,0,0.25,18,2023
2023-05-06,VT,2023-05-20,0.371,181.667,0,1,18,2023
2023-05-06,WA,2023-05-20,0.257,2363.333,0,7,18,2023
2023-05-06,WI,2023-05-20,0.196,2619,0.667,12.25,18,2023
2023-05-06,WV,2023-05-20,0.168,206.667,0,0.25,18,2023
2023-05-06,WY,2023-05-20,0,0.333,0,0,18,2023
2023-05-13,AL,2023-05-20,0,22.5,0.333,0,19,2023
2023-05-13,AR,2023-05-20,0,0,0,0,19,2023
2023-05-13,AZ,2023-05-20,0.892,224.5,0,2.667,19,2023
2023-05-13,CA,2023-05-20,0.504,449.5,7,7,19,2023
2023-05-13,CO,2023-05-20,0.208,919,0,2.333,19,2023
2023-05-13,CT,2023-05-20,0.405,986.5,0,4.667,19,2023
2023-05-13,DE,2023-05-20,0,0,0,0,19,2023
2023-05-13,GA,2023-05-20,0.344,503.5,1,3.667,19,2023
2023-05-13,HI,2023-05-20,1.071,1041,0,10.333,19,2023
2023-05-13,IA,2023-05-20,0.144,455.5,0,1,19,2023
2023-05-13,ID,2023-05-20,0,7.5,0,0,19,2023
2023-05-13,IL,2023-05-20,0,131.5,0.333,0.333,19,2023
2023-05-13,IN,2023-05-20,0.67,227,0,2,19,2023
2023-05-13,KS,2023-05-20,0,71,0,0.333,19,2023
2023-05-13,KY,2023-05-20,0,0,0,0,19,2023
2023-05-13,LA,2023-05-20,0,7,0,0,19,2023
2023-05-13,MA,2023-05-20,0.421,1172.5,0,4.333,19,2023
2023-05-13,MD,2023-05-20,0,0,0,0,19,2023
2023-05-13,ME,2023-05-20,0,4,0,0,19,2023
2023-05-13,MI,2023-05-20,0,1.5,0,0.333,19,2023
2023-05-13,MN,2023-05-20,0.375,1199.5,0.667,4.667,19,2023
2023-05-13,MO,2023-05-20,0.345,708.5,0,2.667,19,2023
2023-05-13,MS,2023-05-20,0,0,0,0,19,2023
2023-05-13,MT,2023-05-20,1.959,100.5,0,1.333,19,2023
2023-05-13,NC,2023-05-20,0.298,1408.5,0,3,19,2023
2023-05-13,ND,2023-05-20,0.37,150.5,0,0.333,19,2023
2023-05-13,NE,2023-05-20,0.298,841,0.333,4,19,2023
2023-05-13,NH,2023-05-20,0,0,0,0,19,2023
2023-05-13,NJ,2023-05-20,0.111,998,0,1.333,19,2023
2023-05-13,NM,2023-05-20,0.252,397.5,0,2,19,2023
2023-05-13,NV,2023-05-20,0,71,0,0,19,2023
2023-05-13,NY,2023-05-20,0.102,1480.5,0,6,19,2023
2023-05-13,OH,2023-05-20,0.054,1552,1,4.667,19,2023
2023-05-13,OK,2023-05-20,0,0,0,0,19,2023
2023-05-13,OR,2023-05-20,0.241,1482.5,0.333,4.667,19,2023
2023-05-13,PA,2023-05-20,0.185,450.5,0,2.333,19,2023
2023-05-13,RI,2023-05-20,0,0,0,0,19,2023
2023-05-13,SC,2023-05-20,0.067,749,0,0.333,19,2023
2023-05-13,SD,2023-05-20,0,83,0,0.667,19,2023
2023-05-13,TN,2023-05-20,0,4.5,0,0,19,2023
2023-05-13,TX,2023-05-20,1.09,3065,6.333,37.333,19,2023
2023-05-13,UT,2023-05-20,0,0,0,0,19,2023
2023-05-13,VA,2023-05-20,0,195.5,0,0,19,2023
2023-05-13,VT,2023-05-20,0.27,185,0,0.667,19,2023
2023-05-13,WA,2023-05-20,0.349,2170.5,0,5.333,19,2023
2023-05-13,WI,2023-05-20,0.118,1936,0,7.667,19,2023
2023-05-13,WV,2023-05-20,0.251,202.5,0,0.333,19,2023
2023-05-13,WY,2023-05-20,0,0,0,0,19,2023
2023-05-20,AL,2023-05-27,0,22,0.333,0,20,2023
2023-05-20,AR,2023-05-27,0,0,0,0,20,2023
2023-05-20,AZ,2023-05-27,0.678,223,0,1.667,20,2023
2023-05-20,CA,2023-05-27,0.359,698,5.667,6.667,20,2023
2023-05-20,CO,2023-05-27,0.17,879,0,2.333,20,2023
2023-05-20,CT,2023-05-27,0.264,896.5,0,3,20,2023
2023-05-20,DE,2023-05-27,0,0,0,0,20,2023
2023-05-20,GA,2023-05-27,0.529,787,1.333,3.667,20,2023
2023-05-20,HI,2023-05-27,1.31,991.5,0,12,20,2023
2023-05-20,IA,2023-05-27,0.347,422.5,0,1.333,20,2023
2023-05-20,ID,2023-05-27,0,7,0,0,20,2023
2023-05-20,IL,2023-05-27,0.208,212.5,0,0.333,20,2023
2023-05-20,IN,2023-05-27,0.902,219.5,0,1.333,20,2023
2023-05-20,KS,2023-05-27,0.901,128.5,0,0.667,20,2023
2023-05-20,KY,2023-05-27,0,0.5,0,0,20,2023
2023-05-20,LA,2023-05-27,0,7,0,0,20,2023
2023-05-20,MA,2023-05-27,0.318,811.5,0,4.667,20,2023
2023-05-20,MD,2023-05-27,0.98,49.5,0,0.667,20,2023
2023-05-20,ME,2023-05-27,0,7,0,0,20,2023
2023-05-20,MI,2023-05-27,0,36,0.333,0,20,2023
2023-05-20,MN,2023-05-27,0.346,1146,0.333,4,20,2023
2023-05-20,MO,2023-05-27,0.061,547.5,0,1.667,20,2023
2023-05-20,MS,2023-05-27,0,0,0,0,20,2023
2023-05-20,MT,2023-05-27,0.296,174,0,0.667,20,2023
2023-05-20,NC,2023-05-27,0.286,1503,0,3.667,20,2023
2023-05-20,ND,2023-05-27,0.69,145.5,0,0.667,20,2023
2023-05-20,NE,2023-05-27,0.186,790,0,2,20,2023
2023-05-20,NH,2023-05-27,0,0,0,0,20,2023
2023-05-20,NJ,2023-05-27,0.395,994,0,2,20,2023
2023-05-20,NM,2023-05-27,0,0.5,0,1.333,20,2023
2023-05-20,NV,2023-05-27,0.435,126.5,0,0.333,20,2023
2023-05-20,NY,2023-05-27,0.052,982,0,1.667,20,2023
2023-05-20,OH,2023-05-27,0.562,551,0.667,3,20,2023
2023-05-20,OK,2023-05-27,0.445,331.5,0,2,20,2023
2023-05-20,OR,2023-05-27,0.142,1667,0,3,20,2023
2023-05-20,PA,2023-05-27,0,437,0,0.667,20,2023
2023-05-20,RI,2023-05-27,0,0,0,0,20,2023
2023-05-20,SC,2023-05-27,0.067,725.5,0,0.333,20,2023
2023-05-20,SD,2023-05-27,0,80.5,0,0,20,2023
2023-05-20,TN,2023-05-27,0,0,1.667,0,20,2023
2023-05-20,TX,2023-05-27,0.923,2865.5,4.333,32,20,2023
2023-05-20,UT,2023-05-27,0,0,0,0,20,2023
2023-05-20,VA,2023-05-27,0.133,388.5,0,0.333,20,2023
2023-05-20,VT,2023-05-27,0.27,172.5,0,0.333,20,2023
2023-05-20,WA,2023-05-27,0.421,1254.5,0,5.667,20,2023
2023-05-20,WI,2023-05-27,0.836,1683,0,6,20,2023
2023-05-20,WV,2023-05-27,0.251,202,0,0.333,20,2023
2023-05-20,WY,2023-05-27,0,1,0,0,20,2023
2023-05-27,AL,2023-06-03,0,23,0,0,21,2023
2023-05-27,AR,2023-06-10,0,0,0,0,21,2023
2023-05-27,AZ,2023-06-03,0.444,225.5,0,1.333,21,2023
2023-05-27,CO,2023-06-03,0.353,714.5,0,1.667,21,2023
2023-05-27,CT,2023-06-03,0.18,824.5,0,2.333,21,2023
2023-05-27,DE,2023-06-10,0,0,0,0,21,2023
2023-05-27,GA,2023-06-03,0.371,659.5,3.667,3.667,21,2023
2023-05-27,HI,2023-06-03,1.101,987,0,11.333,21,2023
2023-05-27,IA,2023-06-03,0.075,419.5,0,0.667,21,2023
2023-05-27,ID,2023-06-03,0,5,0,0,21,2023
2023-05-27,IL,2023-06-03,0.236,198.5,0,0.667,21,2023
2023-05-27,IN,2023-06-03,0.752,213,0,2,21,2023
2023-05-27,KS,2023-06-10,0.251,147.333,0,0.75,21,2023
2023-05-27,KY,2023-06-03,0.424,360.5,0,2.333,21,2023
2023-05-27,LA,2023-06-10,0,4.5,0,0,21,2023
2023-05-27,MA,2023-06-03,0.594,718,0,3.333,21,2023
2023-05-27,MD,2023-06-03,0,45.5,0,0.333,21,2023
2023-05-27,ME,2023-06-10,0,4.667,0,0,21,2023
2023-05-27,MI,2023-06-03,0,0,0.333,0,21,2023
2023-05-27,MN,2023-06-03,0.297,1017.5,0,3.667,21,2023
2023-05-27,MO,2023-06-03,0.117,273.5,0,0.667,21,2023
2023-05-27,MS,2023-06-03,0,0,0,0,21,2023
2023-05-27,MT,2023-06-03,0,172,0,0.333,21,2023
2023-05-27,NC,2023-06-03,0.281,1268,0,4.667,21,2023
2023-05-27,ND,2023-06-10,0.215,145,0,0.5,21,2023
2023-05-27,NE,2023-06-03,0.229,675,0,1.667,21,2023
2023-05-27,NH,2023-06-03,0,0,0,0,21,2023
2023-05-27,NJ,2023-06-03,0.299,1095.5,0,2.667,21,2023
2023-05-27,NM,2023-06-10,0.2,655.667,0,2,21,2023
2023-05-27,NV,2023-06-10,0,113.667,0,0.25,21,2023
2023-05-27,NY,2023-06-03,0.419,1507.5,0,8.333,21,2023
2023-05-27,OH,2023-06-03,0.826,1596,0.333,8.333,21,2023
2023-05-27,OK,2023-06-10,0,158,0,1.333,21,2023
2023-05-27,OR,2023-06-03,0,1007.5,0,1.667,21,2023
2023-05-27,PA,2023-06-03,0,362.5,0,0,21,2023
2023-05-27,RI,2023-06-10,0,0,0,0,21,2023
2023-05-27,SC,2023-06-03,0.364,694,0,2,21,2023
2023-05-27,SD,2023-06-10,0,71.667,0,0,21,2023
2023-05-27,TN,2023-06-03,0,5.5,0,0,21,2023
2023-05-27,TX,2023-06-03,0.944,2108,2.333,23.333,21,2023
2023-05-27,UT,2023-06-10,0,0,0,0,21,2023
2023-05-27,VA,2023-06-10,0.144,374.5,0,0.667,21,2023
2023-05-27,VT,2023-06-03,0.307,161.5,0,0.667,21,2023
2023-05-27,WA,2023-06-03,0.305,1095.5,0,5,21,2023
2023-05-27,WI,2023-06-10,0.16,1863.667,0,5.5,21,2023
2023-05-27,WV,2023-06-03,0,115.5,0,0.333,21,2023
2023-05-27,WY,2023-06-10,0,0.5,0,0,21,2023
2023-06-03,AL,2023-06-10,0,24.5,0,0,22,2023
2023-06-03,AR,2023-06-10,0,0,0,0,22,2023
2023-06-03,AZ,2023-06-10,0.689,215,0,1.333,22,2023
2023-06-03,CA,2023-06-10,0.073,684.5,4,3,22,2023
2023-06-03,CO,2023-06-10,0.233,859,0,2.333,22,2023
2023-06-03,CT,2023-06-10,0.118,661,0,1,22,2023
2023-06-03,DE,2023-06-10,0,0,0,0,22,2023
2023-06-03,GA,2023-06-10,1.814,384,4.333,7.667,22,2023
2023-06-03,HI,2023-06-10,0.717,976.5,0,9.667,22,2023
2023-06-03,IA,2023-06-10,0,496,0.333,0.667,22,2023
2023-06-03,ID,2023-06-10,0,4.5,0,0,22,2023
2023-06-03,IL,2023-06-10,0.537,189,0,0.667,22,2023
2023-06-03,IN,2023-06-10,0.488,187,0,1,22,2023
2023-06-03,KS,2023-06-10,0.376,148,0,0.333,22,2023
2023-06-03,KY,2023-06-10,0,0,0,0,22,2023
2023-06-03,LA,2023-06-10,0,0,0,0,22,2023
2023-06-03,MA,2023-06-10,0.345,1292.5,0,4.333,22,2023
2023-06-03,MD,2023-06-10,0,120,0,0,22,2023
2023-06-03,ME,2023-06-10,0,2,0,0,22,2023
2023-06-03,MI,2023-06-10,0,0,0.333,0,22,2023
2023-06-03,MN,2023-06-10,0.302,994.5,0,3,22,2023
2023-06-03,MO,2023-06-10,0.065,720,0,1,22,2023
2023-06-03,MS,2023-06-10,0,0,0,0,22,2023
2023-06-03,MT,2023-06-10,0,154,0,0,22,2023
2023-06-03,NC,2023-06-10,0.132,1426,0,2,22,2023
2023-06-03,ND,2023-06-10,0,140,0,0.333,22,2023
2023-06-03,NE,2023-06-10,0.33,606,0,1.667,22,2023
2023-06-03,NH,2023-06-10,0,0,0,0,22,2023
2023-06-03,NJ,2023-06-10,0.137,839.5,0,2.667,22,2023
2023-06-03,NM,2023-06-10,0.164,617,0,1.333,22,2023
2023-06-03,NV,2023-06-10,0,101.5,0,0,22,2023
2023-06-03,NY,2023-06-10,0.331,982,0,6.333,22,2023
2023-06-03,OH,2023-06-10,0.373,2289,0.667,9,22,2023
2023-06-03,OK,2023-06-10,0,0,0,0,22,2023
2023-06-03,OR,2023-06-10,0,1200.5,0,0,22,2023
2023-06-03,PA,2023-06-10,0,273,0,0,22,2023
2023-06-03,RI,2023-06-10,0,0,0,0,22,2023
2023-06-03,SC,2023-06-10,0.431,711.5,0,2,22,2023
2023-06-03,SD,2023-06-10,0,66,0,0,22,2023
2023-06-03,TN,2023-06-10,0,8,3.333,0,22,2023
2023-06-03,TX,2023-06-10,1.099,2452.5,6.667,27.333,22,2023
2023-06-03,UT,2023-06-10,0,0,0,0,22,2023
2023-06-03,VA,2023-06-10,0,0,0,0,22,2023
2023-06-03,VT,2023-06-10,0.307,168.5,0,0.333,22,2023
2023-06-03,WA,2023-06-10,0.176,1914,0,4.333,22,2023
2023-06-03,WI,2023-06-10,0.083,1211,0,4.667,22,2023
2023-06-03,WV,2023-06-10,0.284,99,0,0.333,22,2023
2023-06-03,WY,2023-06-10,0,0,0,0,22,2023
2023-06-10,AL,2023-06-17,0,20,1,0,23,2023
2023-06-10,AR,2023-06-17,0,0,0,0,23,2023
2023-06-10,AZ,2023-06-17,0.535,189.5,0,1.333,23,2023
2023-06-10,CA,2023-06-17,0.488,670,3.667,5,23,2023
