week,state,percent_positive,total_pcr_tests,update_dts
2023-01-21,ID,4.708,284,2023-01-28
2023-01-28,ID,4.229,272.5,2023-02-04
2023-02-04,ID,4.391,274,2023-02-11
2023-02-11,ID,2.691,279,2023-02-18
2023-02-18,ID,2.008,274.5,2023-02-25
2023-02-25,ID,1.966,252,2023-03-04
2023-03-04,ID,0.851,121.5,2023-03-11
2023-03-11,ID,0.717,283,2023-03-18
2023-03-18,ID,0.545,140.5,2023-03-25
2023-03-25,ID,0.866,237.5,2023-04-01
2023-04-01,ID,0.459,231,2023-04-08
2023-04-08,ID,0.688,231,2023-04-15
2023-04-15,ID,0.223,234,2023-04-22
2023-04-22,ID,0.223,211,2023-04-29
2023-04-29,ID,0,70,2023-05-20
2023-05-06,ID,0,7,2023-05-20
2023-05-13,ID,0,7.5,2023-05-20
2023-05-20,ID,0,7,2023-05-27
2023-05-27,ID,0,5,2023-06-03
2023-06-03,ID,0,4.5,2023-06-10
2023-06-10,ID,0,4.5,2023-06-17
2023-06-17,ID,0,3.5,2023-06-24
2023-06-24,ID,0,3.5,2023-07-01
2023-07-01,ID,0,2.5,2023-07-08
2023-07-08,ID,0,4,2023-07-20
2023-07-15,ID,0,6,2023-07-20
2023-07-22,ID,0,7.5,2023-07-29
2023-07-29,ID,0,4.667,2023-08-18
2023-08-05,ID,0,4,2023-08-18
2023-08-12,ID,0,4.5,2023-08-18
2023-08-19,ID,0,5,2023-08-26
2023-08-26,ID,0,3.5,2023-09-02
2023-09-02,ID,0,3,2023-09-09
2023-09-09,ID,0,7,2023-09-16
2023-09-16,ID,0,9.5,2023-09-23
2023-09-23,ID,0,7,2023-09-30
2023-09-30,ID,0,4.5,2023-10-07
2023-10-07,ID,0.27,251,2023-10-24
2023-10-14,ID,0.405,254,2023-10-24
2023-10-21,ID,0.405,249.5,2023-10-28
2023-10-28,ID,0.427,244,2023-11-11
2023-11-04,ID,0.641,240,2023-11-11
2023-11-11,ID,0.404,248,2023-11-18
2023-11-18,ID,0.207,224,2023-11-25
2023-11-25,ID,1.56,260.667,2023-12-11
2023-12-02,ID,2.339,275.5,2023-12-11
2023-12-09,ID,1.389,150.5,2023-12-16
2023-12-16,ID,0,13.5,2023-12-23
2023-12-23,ID,7.964,379,2024-01-06
2023-12-30,ID,9.196,423,2024-01-06
2024-01-06,ID,10.095,436.5,2024-01-13
2024-01-13,ID,7.688,222.5,2024-01-20
2024-01-20,ID,10.353,311,2024-01-27
2024-01-27,ID,12.337,153,2024-02-03
2024-02-03,ID,6.375,291,2024-02-10
2024-02-10,ID,8.79,302,2024-02-17
2024-02-17,ID,9.101,310.5,2024-02-24
2024-02-24,ID,6.486,319.5,2024-03-02
2024-03-02,ID,6.845,331,2024-03-09
2024-03-09,ID,13.615,205.333,2024-03-23
2024-03-16,ID,16.348,148.5,2024-03-23
2024-03-23,ID,5.73,296.5,2024-03-30
2020-10-24,IL,0,51,2022-10-25
2020-10-31,IL,0,48.333,2022-10-25
2020-11-07,IL,0,47,2022-10-25
2020-11-14,IL,0,51,2022-10-25
2020-11-21,IL,0,45.667,2022-10-25
2020-11-28,IL,0,42.333,2022-10-25
2020-12-05,IL,0,39.667,2022-10-25
2020-12-12,IL,0,39.667,2022-10-25
2020-12-19,IL,0,39.667,2022-10-25
2020-12-26,IL,0,37.333,2022-10-25
2021-01-02,IL,0,38.667,2022-10-25
2021-01-09,IL,0,39.333,2022-10-25
2021-01-16,IL,0,39.667,2022-10-25
2021-01-23,IL,0,40,2022-10-25
2021-01-30,IL,0,40,2022-10-25
2021-02-06,IL,0,42.333,2022-10-25
2021-02-13,IL,0,37.667,2022-10-25
2021-02-20,IL,0,36.333,2022-10-25
2021-02-27,IL,0,37.333,2022-10-25
2021-03-06,IL,0,40.667,2022-10-25
2021-03-13,IL,0,53,2022-10-25
2021-03-20,IL,0,52.667,2022-10-25
2021-03-27,IL,0,54.333,2022-10-25
2021-04-03,IL,0,65,2022-10-25
2021-04-10,IL,0.292,86.333,2022-10-25
2021-04-17,IL,0.292,117.333,2022-10-25
2021-04-24,IL,0.539,129.333,2022-10-25
2021-05-01,IL,0.247,132.333,2022-10-25
2021-05-08,IL,0.525,126,2022-10-25
2021-05-15,IL,0.542,123,2022-10-25
2021-05-22,IL,1.244,113.667,2022-10-25
2021-05-29,IL,1.887,134,2022-10-25
2021-06-05,IL,1.623,125.667,2022-10-25
2021-06-12,IL,2.281,126.667,2022-10-25
2021-06-19,IL,3.265,113,2022-10-25
2021-06-26,IL,4.509,124,2022-10-25
2021-07-03,IL,3.858,154,2022-10-25
2021-07-10,IL,3.3,140.333,2022-10-25
2021-07-17,IL,3.302,131.333,2022-10-25
2021-07-24,IL,6.114,116,2022-10-25
2021-07-31,IL,9.049,155.667,2022-10-25
2021-08-07,IL,12.478,193.667,2022-10-25
2021-08-14,IL,13.587,218.333,2022-10-25
2021-08-21,IL,14.067,253,2022-10-25
2021-08-28,IL,12.741,385,2022-10-25
2021-09-04,IL,11.46,455.667,2022-10-25
2021-09-11,IL,10.892,502,2022-10-25
2021-09-18,IL,11.58,414.667,2022-10-25
2021-09-25,IL,11.461,378.667,2022-10-25
2021-10-02,IL,10.672,349,2022-10-25
2021-10-09,IL,10.678,332.333,2022-10-25
2021-10-16,IL,10.72,297,2022-10-25
2021-10-23,IL,9.215,249,2022-10-25
2021-10-30,IL,7.761,250.333,2022-10-25
2021-11-06,IL,7.285,282.333,2022-10-25
2021-11-13,IL,8.415,294.333,2022-10-25
2021-11-20,IL,7.38,255.667,2022-10-25
2021-11-27,IL,7.113,249,2022-10-25
2021-12-04,IL,5.869,273,2022-10-25
2021-12-11,IL,5.554,370,2022-10-25
2021-12-18,IL,3.621,478.667,2022-10-25
2021-12-25,IL,2.395,525.333,2022-10-25
2022-01-01,IL,2.163,496.333,2022-10-25
2022-01-08,IL,2.153,386,2022-10-25
2022-01-15,IL,2.193,301.333,2022-10-25
2022-01-22,IL,1.685,235.667,2022-10-25
2022-01-29,IL,1.31,193.667,2022-10-25
2022-02-05,IL,0.71,185.667,2022-10-25
2022-02-12,IL,0.604,175.333,2022-10-25
2022-02-19,IL,1.456,174.667,2022-10-25
2022-02-26,IL,1.966,174,2022-10-25
2022-03-05,IL,1.703,202.333,2022-10-25
2022-03-12,IL,1.275,237.667,2022-10-25
2022-03-19,IL,1.037,295,2022-10-25
2022-03-26,IL,1.954,358.667,2022-10-25
2022-04-02,IL,1.512,445.333,2022-10-25
2022-04-09,IL,1.603,506.333,2022-10-25
2022-04-16,IL,0.901,550,2022-10-25
2022-04-23,IL,1.149,603.333,2022-10-25
2022-04-30,IL,0.986,642.667,2022-10-25
2022-05-07,IL,1.471,677.667,2022-10-25
2022-05-14,IL,1.348,660.333,2022-10-25
2022-05-21,IL,1.413,648,2022-10-25
2022-05-28,IL,0.96,567.333,2022-10-25
2022-06-04,IL,0.845,522.333,2022-10-25
2022-06-11,IL,1.051,430,2022-10-25
2022-06-18,IL,1.054,399.667,2022-10-25
2022-06-25,IL,1.528,333,2022-10-25
2022-07-02,IL,1.331,296.333,2022-10-25
2022-07-09,IL,1.397,279.333,2022-10-25
2022-07-16,IL,1.381,281.667,2022-10-25
2022-07-23,IL,1.536,304,2022-10-25
2022-07-30,IL,1.705,295,2022-10-25
2022-08-06,IL,1.709,277.667,2022-10-25
2022-08-13,IL,1.794,260.333,2022-10-25
2022-08-20,IL,2.313,258.333,2022-10-25
2022-08-27,IL,2.67,305.333,2022-10-25
2022-09-03,IL,3.128,321.667,2022-10-25
2022-09-10,IL,4.119,343.333,2022-10-25
2022-09-17,IL,6.69,333.333,2022-10-25
2022-09-24,IL,9.179,362,2022-10-25
2022-10-01,IL,13.704,416,2022-10-25
2022-10-08,IL,17.963,485,2022-10-25
2022-10-15,IL,21.755,530,2022-10-25
2022-10-22,IL,22.769,689.333,2022-11-14
2022-10-29,IL,0,499.667,2022-11-14
2022-11-05,IL,0,402,2022-11-14
2022-11-12,IL,19.066,484,2022-11-19
2022-11-19,IL,13.279,849.5,2022-11-26
2022-11-26,IL,8.523,888,2022-12-03
2022-12-03,IL,0,267.5,2022-12-10
2022-12-10,IL,0,384,2022-12-17
2022-12-17,IL,0,671,2022-12-24
2022-12-24,IL,2.836,820.5,2023-01-07
2022-12-31,IL,0,0,2023-01-07
2023-01-07,IL,1.561,896,2023-01-14
2023-01-14,IL,2.857,618.5,2023-01-21
2023-01-21,IL,1.738,513.5,2023-01-28
2023-01-28,IL,0,148,2023-02-04
2023-02-04,IL,1.916,315.5,2023-02-11
2023-02-11,IL,1.165,351,2023-02-18
2023-02-18,IL,0.864,349,2023-02-25
2023-02-25,IL,0,0,2023-03-04
2023-03-04,IL,0.766,333.5,2023-03-11
2023-03-11,IL,0.97,824.5,2023-03-18
2023-03-18,IL,2.524,564.5,2023-03-25
2023-03-25,IL,0,155,2023-04-01
2023-04-01,IL,0.196,297.5,2023-04-08
2023-04-08,IL,0,127.5,2023-04-15
2023-04-15,IL,0,243.5,2023-04-22
2023-04-22,IL,0,126.5,2023-04-29
2023-04-29,IL,0.286,243.333,2023-05-20
2023-05-06,IL,0,164.333,2023-05-20
2023-05-13,IL,0,131.5,2023-05-20
2023-05-20,IL,0.208,212.5,2023-05-27
2023-05-27,IL,0.236,198.5,2023-06-03
2023-06-03,IL,0.537,189,2023-06-10
2023-06-10,IL,0.301,163.5,2023-06-17
2023-06-17,IL,0,0,2023-06-24
2023-06-24,IL,0,0,2023-07-01
2023-07-01,IL,0,54,2023-07-08
2023-07-08,IL,0,110.667,2023-07-20
2023-07-15,IL,0,102.5,2023-07-20
2023-07-22,IL,0,0,2023-07-29
2023-07-29,IL,0,32,2023-08-18
2023-08-05,IL,0,0,2023-08-18
2023-08-12,IL,0,0,2023-08-18
2023-08-19,IL,0,0,2023-08-26
2023-08-26,IL,0,0,2023-09-02
2023-09-02,IL,0,0,2023-09-09
2023-09-09,IL,0,2,2023-09-16
2023-09-16,IL,0,3,2023-09-23
2023-09-23,IL,0,3,2023-09-30
2023-09-30,IL,0,0.5,2023-10-07
2023-10-07,IL,0,0,2023-10-24
2023-10-14,IL,0,0,2023-10-24
2023-10-21,IL,1.034,218.5,2023-10-28
2023-10-28,IL,0,265.667,2023-11-11
2023-11-04,IL,0,207.5,2023-11-11
2023-11-11,IL,0,0,2023-11-18
2023-11-18,IL,0,1,2023-11-25
2023-11-25,IL,17.045,368,2023-12-11
2023-12-02,IL,20.939,276.5,2023-12-11
2023-12-09,IL,16.667,2.5,2023-12-16
2023-12-16,IL,0,1.5,2023-12-23
2023-12-23,IL,16.667,2.333,2024-01-06
2023-12-30,IL,25,3,2024-01-06
2024-01-06,IL,45,4.5,2024-01-13
2024-01-13,IL,36.667,4,2024-01-20
2024-01-20,IL,11.649,236.5,2024-01-27
2024-01-27,IL,9.021,176.5,2024-02-03
2024-02-03,IL,2.101,181,2024-02-10
2024-02-10,IL,2.995,729.5,2024-02-17
2024-02-17,IL,1.606,500,2024-02-24
2024-02-24,IL,0,3,2024-03-02
2024-03-02,IL,0.395,191,2024-03-09
2024-03-09,IL,0,265,2024-03-23
2024-03-16,IL,0,194,2024-03-23
2024-03-23,IL,1.497,711.5,2024-03-30
2020-10-24,IN,0,240.667,2022-10-25
2020-10-31,IN,0,288,2022-10-25
2020-11-07,IN,0.093,336.333,2022-10-25
2020-11-14,IN,0.093,382.333,2022-10-25
2020-11-21,IN,0.093,407.667,2022-10-25
2020-11-28,IN,0,456.333,2022-10-25
2020-12-05,IN,0,447.333,2022-10-25
2020-12-12,IN,0,444.667,2022-10-25
2020-12-19,IN,0,420.333,2022-10-25
2020-12-26,IN,0,435.333,2022-10-25
2021-01-02,IN,0,428.667,2022-10-25
2021-01-09,IN,0,424.333,2022-10-25
2021-01-16,IN,0,412.333,2022-10-25
2021-01-23,IN,0,403,2022-10-25
2021-01-30,IN,0,378.667,2022-10-25
2021-02-06,IN,0.104,354,2022-10-25
2021-02-13,IN,0.211,325.667,2022-10-25
2021-02-20,IN,0.211,314.667,2022-10-25
2021-02-27,IN,0.107,297.333,2022-10-25
2021-03-06,IN,0,288,2022-10-25
2021-03-13,IN,0,281.667,2022-10-25
2021-03-20,IN,0,292,2022-10-25
2021-03-27,IN,0.133,281,2022-10-25
2021-04-03,IN,0.133,289,2022-10-25
2021-04-10,IN,0.521,303.333,2022-10-25
2021-04-17,IN,0.511,310,2022-10-25
2021-04-24,IN,0.951,305.667,2022-10-25
2021-05-01,IN,0.68,286.333,2022-10-25
2021-05-08,IN,0.941,283,2022-10-25
2021-05-15,IN,0.615,279.667,2022-10-25
2021-05-22,IN,0.729,280.667,2022-10-25
2021-05-29,IN,1.335,261.333,2022-10-25
2021-06-05,IN,2.151,235.333,2022-10-25
2021-06-12,IN,4.436,209.667,2022-10-25
2021-06-19,IN,6.746,209.667,2022-10-25
2021-06-26,IN,8.304,205,2022-10-25
2021-07-03,IN,9.334,197,2022-10-25
2021-07-10,IN,8.891,199.667,2022-10-25
2021-07-17,IN,11.013,226.667,2022-10-25
2021-07-24,IN,12.177,256,2022-10-25
2021-07-31,IN,13.856,291.333,2022-10-25
2021-08-07,IN,14.466,318.667,2022-10-25
2021-08-14,IN,13.695,336.667,2022-10-25
2021-08-21,IN,14.134,365.333,2022-10-25
2021-08-28,IN,13.188,374,2022-10-25
2021-09-04,IN,12.888,398.333,2022-10-25
2021-09-11,IN,11.6,409,2022-10-25
2021-09-18,IN,9.398,397,2022-10-25
2021-09-25,IN,8.943,412.667,2022-10-25
2021-10-02,IN,8.083,421.333,2022-10-25
2021-10-09,IN,7.849,436.333,2022-10-25
2021-10-16,IN,6.928,428.667,2022-10-25
2021-10-23,IN,6.389,401.667,2022-10-25
2021-10-30,IN,5.859,413,2022-10-25
2021-11-06,IN,4.663,458,2022-10-25
2021-11-13,IN,4.12,542,2022-10-25
2021-11-20,IN,4.116,602,2022-10-25
2021-11-27,IN,3.953,697,2022-10-25
2021-12-04,IN,3.086,765.667,2022-10-25
2021-12-11,IN,2.843,833.333,2022-10-25
2021-12-18,IN,2.757,822.333,2022-10-25
2021-12-25,IN,2.498,849.333,2022-10-25
2022-01-01,IN,2.237,868.667,2022-10-25
2022-01-08,IN,1.704,908.333,2022-10-25
2022-01-15,IN,1.361,845.333,2022-10-25
2022-01-22,IN,0.757,780,2022-10-25
2022-01-29,IN,0.538,634.333,2022-10-25
2022-02-05,IN,0.587,528.667,2022-10-25
2022-02-12,IN,0.756,424.333,2022-10-25
2022-02-19,IN,1.042,385,2022-10-25
2022-02-26,IN,0.896,372.333,2022-10-25
2022-03-05,IN,0.841,358.333,2022-10-25
2022-03-12,IN,0.665,358,2022-10-25
2022-03-19,IN,0.692,341.667,2022-10-25
2022-03-26,IN,0.748,355.333,2022-10-25
2022-04-02,IN,0.744,358.667,2022-10-25
2022-04-09,IN,0.627,376.667,2022-10-25
2022-04-16,IN,0.358,369,2022-10-25
2022-04-23,IN,0.417,384,2022-10-25
2022-04-30,IN,0.596,382.667,2022-10-25
2022-05-07,IN,0.975,408.667,2022-10-25
2022-05-14,IN,0.846,373.333,2022-10-25
2022-05-21,IN,0.787,355.333,2022-10-25
2022-05-28,IN,0.504,330.333,2022-10-25
2022-06-04,IN,1.229,315.667,2022-10-25
2022-06-11,IN,1.342,312.667,2022-10-25
2022-06-18,IN,2.182,294.667,2022-10-25
2022-06-25,IN,1.775,280,2022-10-25
2022-07-02,IN,1.719,260,2022-10-25
2022-07-09,IN,1.726,248.667,2022-10-25
2022-07-16,IN,2.287,248.667,2022-10-25
2022-07-23,IN,2.82,234.333,2022-10-25
2022-07-30,IN,3.117,223.667,2022-10-25
2022-08-06,IN,2.735,218.667,2022-10-25
2022-08-13,IN,2.243,221.667,2022-10-25
2022-08-20,IN,1.935,244,2022-10-25
2022-08-27,IN,3.436,259.667,2022-10-25
2022-09-03,IN,5.802,266,2022-10-25
2022-09-10,IN,7.397,266.333,2022-10-25
2022-09-17,IN,9.054,294.667,2022-10-25
2022-09-24,IN,10.535,320,2022-10-25
2022-10-01,IN,13.595,365.333,2022-10-25
2022-10-08,IN,14.709,379.333,2022-10-25
2022-10-15,IN,15.833,412.5,2022-10-25
2022-10-22,IN,13.296,459.667,2022-11-14
2022-10-29,IN,14.642,504,2022-11-14
2022-11-05,IN,14.43,527,2022-11-14
2022-11-12,IN,15.508,544,2022-11-19
2022-11-19,IN,10.666,582,2022-11-26
2022-11-26,IN,7.661,677,2022-12-03
2022-12-03,IN,5.741,805,2022-12-10
2022-12-10,IN,4.368,821,2022-12-17
2022-12-17,IN,2.928,711,2022-12-24
2022-12-24,IN,3.718,597.5,2022-12-31
2022-12-31,IN,3.497,597,2023-01-07
2023-01-07,IN,3.008,567.5,2023-01-14
2023-01-14,IN,4.585,494,2023-01-21
2023-01-21,IN,3.765,439.5,2023-01-28
2023-01-28,IN,1.025,429.5,2023-02-04
2023-02-04,IN,2.002,421,2023-02-11
2023-02-11,IN,2.733,447.5,2023-02-18
2023-02-18,IN,1.357,432.5,2023-02-25
2023-02-25,IN,1.498,374,2023-03-04
2023-03-04,IN,0.992,333,2023-03-11
2023-03-11,IN,0.616,333,2023-03-18
2023-03-18,IN,0.647,302,2023-03-25
2023-03-25,IN,0.159,305.5,2023-04-01
2023-04-01,IN,0.521,292.5,2023-04-08
2023-04-08,IN,0.926,267.5,2023-04-15
2023-04-15,IN,0.798,254,2023-04-22
2023-04-22,IN,0.856,234,2023-04-29
2023-04-29,IN,0.678,240.333,2023-05-20
2023-05-06,IN,0.85,234,2023-05-20
2023-05-13,IN,0.67,227,2023-05-20
2023-05-20,IN,0.902,219.5,2023-05-27
2023-05-27,IN,0.752,213,2023-06-03
2023-06-03,IN,0.488,187,2023-06-10
2023-06-10,IN,0,199.5,2023-06-17
2023-06-17,IN,0.294,192,2023-06-24
2023-06-24,IN,1.142,173.5,2023-07-01
2023-07-01,IN,2.045,172,2023-07-08
2023-07-08,IN,0.762,151.333,2023-07-20
2023-07-15,IN,0,139.5,2023-07-20
2023-07-22,IN,0,137,2023-07-29
2023-07-29,IN,0,156.667,2023-08-18
2023-08-05,IN,0.509,154.333,2023-08-18
2023-08-12,IN,0.763,148,2023-08-18
2023-08-19,IN,0.763,157.5,2023-08-26
2023-08-26,IN,0.602,175,2023-09-02
2023-09-02,IN,0.602,101.5,2023-09-09
2023-09-09,IN,0.558,252,2023-09-16
2023-09-16,IN,1.333,263.5,2023-09-23
2023-09-23,IN,1.733,259.5,2023-09-30
2023-09-30,IN,1.761,255,2023-10-07
2023-10-07,IN,2.713,277.333,2023-10-24
2023-10-14,IN,3.266,291.5,2023-10-24
2023-10-21,IN,2.827,263,2023-10-28
2023-10-28,IN,5.955,258,2023-11-11
2023-11-04,IN,7.611,273.5,2023-11-11
2023-11-11,IN,7.55,291,2023-11-18
2023-11-18,IN,5.949,285.5,2023-11-25
2023-11-25,IN,6.892,315.667,2023-12-11
2023-12-02,IN,7.687,332,2023-12-11
2023-12-09,IN,8.764,388,2023-12-16
2023-12-16,IN,10.586,425.5,2023-12-23
2023-12-23,IN,13.18,499,2024-01-06
2023-12-30,IN,13.548,523.5,2024-01-06
2024-01-06,IN,11.638,516,2024-01-13
2024-01-13,IN,9.748,490.5,2024-01-20
2024-01-20,IN,8.866,404.5,2024-01-27
2024-01-27,IN,7.459,372.5,2024-02-03
2024-02-03,IN,5.259,388,2024-02-10
2024-02-10,IN,3.529,401,2024-02-17
2024-02-17,IN,3.183,381.5,2024-02-24
2024-02-24,IN,4.145,375.5,2024-03-02
2024-03-02,IN,4.127,345.5,2024-03-09
2024-03-09,IN,2.703,319.667,2024-03-23
2024-03-16,IN,2.502,318.5,2024-03-23
2024-03-23,IN,1.512,301,2024-03-30
2020-10-24,KS,0,35.667,2022-10-25
2020-10-31,KS,0,41,2022-10-25
2020-11-07,KS,0,46,2022-10-25
2020-11-14,KS,0,50,2022-10-25
2020-11-21,KS,0,46.667,2022-10-25
2020-11-28,KS,0,70.333,2022-10-25
2020-12-05,KS,0,117,2022-10-25
2020-12-12,KS,0,153.667,2022-10-25
2020-12-19,KS,0,148.333,2022-10-25
2020-12-26,KS,0,123,2022-10-25
2021-01-02,KS,0,106.667,2022-10-25
2021-01-09,KS,0,97,2022-10-25
2021-01-16,KS,0,88.667,2022-10-25
2021-01-23,KS,0,89,2022-10-25
2021-01-30,KS,0,97.667,2022-10-25
2021-02-06,KS,0,100.333,2022-10-25
2021-02-13,KS,0,87.333,2022-10-25
2021-02-20,KS,0,77.667,2022-10-25
2021-02-27,KS,0,81,2022-10-25
2021-03-06,KS,0.463,82.667,2022-10-25
2021-03-13,KS,0.463,82.667,2022-10-25
2021-03-20,KS,0.463,78.333,2022-10-25
2021-03-27,KS,0,76.667,2022-10-25
2021-04-03,KS,0,82.333,2022-10-25
2021-04-10,KS,0,80.333,2022-10-25
2021-04-17,KS,0,85.667,2022-10-25
2021-04-24,KS,0,86,2022-10-25
2021-05-01,KS,0,85.667,2022-10-25
2021-05-08,KS,0,84.667,2022-10-25
2021-05-15,KS,0,81.667,2022-10-25
2021-05-22,KS,0,83,2022-10-25
2021-05-29,KS,0,85.667,2022-10-25
2021-06-05,KS,0,87.333,2022-10-25
2021-06-12,KS,0.889,82.333,2022-10-25
2021-06-19,KS,3.026,79,2022-10-25
2021-06-26,KS,3.442,77.667,2022-10-25
2021-07-03,KS,3.207,86.667,2022-10-25
2021-07-10,KS,3.065,99.667,2022-10-25
2021-07-17,KS,4.287,113.667,2022-10-25
2021-07-24,KS,5.265,127.333,2022-10-25
2021-07-31,KS,4.831,145.333,2022-10-25
2021-08-07,KS,5.848,150.667,2022-10-25
2021-08-14,KS,8.661,153,2022-10-25
2021-08-21,KS,14.534,145.333,2022-10-25
2021-08-28,KS,18.675,150,2022-10-25
2021-09-04,KS,19.703,144.667,2022-10-25
2021-09-11,KS,20.938,145.333,2022-10-25
2021-09-18,KS,21.329,145.667,2022-10-25
2021-09-25,KS,21.517,154,2022-10-25
2021-10-02,KS,19.072,154,2022-10-25
2021-10-09,KS,16.327,148,2022-10-25
2021-10-16,KS,14.657,142.333,2022-10-25
2021-10-23,KS,12.792,143.333,2022-10-25
2021-10-30,KS,12.118,154.333,2022-10-25
2021-11-06,KS,11.52,162.667,2022-10-25
2021-11-13,KS,9.189,172,2022-10-25
2021-11-20,KS,7.143,174,2022-10-25
2021-11-27,KS,5.265,184.333,2022-10-25
2021-12-04,KS,5.172,193,2022-10-25
2021-12-11,KS,4.489,199,2022-10-25
2021-12-18,KS,3.703,194,2022-10-25
2021-12-25,KS,2.301,208.667,2022-10-25
2022-01-01,KS,2.355,215.667,2022-10-25
2022-01-08,KS,2.023,210.667,2022-10-25
2022-01-15,KS,2.054,186.333,2022-10-25
2022-01-22,KS,1.386,167.333,2022-10-25
2022-01-29,KS,2.398,158.667,2022-10-25
2022-02-05,KS,2.009,163.333,2022-10-25
2022-02-12,KS,1.582,169,2022-10-25
2022-02-19,KS,0.357,182.333,2022-10-25
2022-02-26,KS,0.183,173.667,2022-10-25
2022-03-05,KS,0.587,171,2022-10-25
2022-03-12,KS,0.404,153.333,2022-10-25
2022-03-19,KS,0.404,152,2022-10-25
2022-03-26,KS,0.227,146,2022-10-25
2022-04-02,KS,0.227,151,2022-10-25
2022-04-09,KS,0.47,142.667,2022-10-25
2022-04-16,KS,0.243,147.333,2022-10-25
2022-04-23,KS,0.96,130.333,2022-10-25
2022-04-30,KS,0.936,135.333,2022-10-25
2022-05-07,KS,0.936,127.667,2022-10-25
2022-05-14,KS,0.454,144,2022-10-25
2022-05-21,KS,0.235,137.667,2022-10-25
2022-05-28,KS,0.454,142.333,2022-10-25
2022-06-04,KS,0.219,140,2022-10-25
2022-06-11,KS,0.219,140.667,2022-10-25
2022-06-18,KS,0.295,127.667,2022-10-25
2022-06-25,KS,0.609,118,2022-10-25
2022-07-02,KS,0.849,119.333,2022-10-25
2022-07-09,KS,1.279,127.667,2022-10-25
2022-07-16,KS,1.201,139.333,2022-10-25
2022-07-23,KS,2.011,135.333,2022-10-25
2022-07-30,KS,2.281,134,2022-10-25
2022-08-06,KS,2.514,134.333,2022-10-25
2022-08-13,KS,1.951,137.667,2022-10-25
2022-08-20,KS,1.566,147.667,2022-10-25
2022-08-27,KS,2.34,145,2022-10-25
2022-09-03,KS,2.578,145.333,2022-10-25
2022-09-10,KS,2.698,136.333,2022-10-25
2022-09-17,KS,5.232,141.667,2022-10-25
2022-09-24,KS,9.477,149.333,2022-10-25
2022-10-01,KS,12.64,149.333,2022-10-25
2022-10-08,KS,16.46,144.667,2022-10-25
2022-10-15,KS,17.236,136.5,2022-10-25
2022-10-22,KS,18.246,187.667,2022-11-14
2022-10-29,KS,14.009,221.667,2022-11-14
2022-11-05,KS,12.12,228.5,2022-11-14
2022-11-12,KS,14.528,245.5,2022-11-19
2022-11-19,KS,14.549,291,2022-11-26
2022-11-26,KS,10.469,353.5,2022-12-03
2022-12-03,KS,9.278,388,2022-12-10
2022-12-10,KS,7.049,373.5,2022-12-17
2022-12-17,KS,6.151,334.5,2022-12-24
2022-12-24,KS,5.568,278.333,2023-01-07
2022-12-31,KS,5.126,262.5,2023-01-07
2023-01-07,KS,4.416,250.5,2023-01-14
2023-01-14,KS,3.161,233.5,2023-01-21
2023-01-21,KS,2.23,225,2023-01-28
2023-01-28,KS,2.206,228.5,2023-02-04
2023-02-04,KS,1.571,214.667,2023-02-18
2023-02-11,KS,1.712,205.5,2023-02-18
2023-02-18,KS,1.536,183.5,2023-02-25
2023-02-25,KS,0,0,2023-03-04
2023-03-04,KS,0.988,242.333,2023-03-25
2023-03-11,KS,0.413,232,2023-03-25
2023-03-18,KS,0.429,217,2023-03-25
2023-03-25,KS,0,100.5,2023-04-01
2023-04-01,KS,0,90.5,2023-04-08
2023-04-08,KS,0.338,139,2023-04-15
2023-04-15,KS,0.338,172,2023-04-22
2023-04-22,KS,0,175.5,2023-04-29
2023-04-29,KS,0.228,147.667,2023-05-20
2023-05-06,KS,0,96,2023-05-20
2023-05-13,KS,0,71,2023-05-20
2023-05-20,KS,0.901,128.5,2023-05-27
2023-05-27,KS,0.251,147.333,2023-06-10
2023-06-03,KS,0.376,148,2023-06-10
2023-06-10,KS,0,0,2023-06-17
2023-06-17,KS,0,0,2023-06-24
2023-06-24,KS,0,0,2023-07-01
2023-07-01,KS,0,55.5,2023-07-08
2023-07-08,KS,0.515,93.5,2023-07-20
2023-07-15,KS,0,0,2023-07-20
2023-07-22,KS,0,133,2023-07-29
2023-07-29,KS,0,141.667,2023-08-18
2023-08-05,KS,0,145.5,2023-08-18
2023-08-12,KS,0,0,2023-08-18
2023-08-19,KS,0,71,2023-08-26
2023-08-26,KS,0.229,192,2023-09-02
2023-09-02,KS,0,109,2023-09-09
2023-09-09,KS,0,123.5,2023-09-16
2023-09-16,KS,0,120,2023-09-23
2023-09-23,KS,0.41,243.5,2023-09-30
2023-09-30,KS,0.41,244,2023-10-07
2023-10-07,KS,0.147,229.667,2023-10-24
2023-10-14,KS,0.221,222.5,2023-10-24
2023-10-21,KS,0,113,2023-10-28
2023-10-28,KS,0,179,2023-11-11
2023-11-04,KS,0,132,2023-11-11
2023-11-11,KS,0,0,2023-11-18
2023-11-18,KS,2.209,322,2023-11-25
2023-11-25,KS,0,229.333,2023-12-11
2023-12-02,KS,0,166.5,2023-12-11
2023-12-09,KS,8.444,422.5,2023-12-16
2023-12-16,KS,0,201.5,2023-12-23
2023-12-23,KS,0,0,2024-01-06
2023-12-30,KS,0,0,2024-01-06
2024-01-06,KS,0,208,2024-01-13
2024-01-13,KS,0,0,2024-01-20
2024-01-20,KS,0,218.5,2024-01-27
2024-01-27,KS,0,0,2024-02-03
2024-02-03,KS,0,0,2024-02-10
