week,state,percent_positive,total_antigen_detection_tests,update_dts
2023-04-15,KY,0,0,2023-12-23-193441886768
2023-04-22,KY,0,0,2023-12-23-193441886768
2023-04-29,KY,0,0,2023-12-23-193441886768
2023-05-06,KY,0,0,2023-12-23-193441886768
2023-05-13,KY,0,0,2023-12-23-193441886768
2023-05-20,KY,0,0,2023-12-23-193441886768
2023-05-27,KY,0,0,2023-12-23-193441886768
2023-06-03,KY,0,0,2023-12-23-193441886768
2023-06-10,KY,0,0,2023-12-23-193441886768
2023-06-17,KY,0,0,2023-12-23-193441886768
2023-06-24,KY,0,0,2023-12-23-193441886768
2023-07-01,KY,0,0,2023-12-23-193441886768
2023-07-08,KY,0,0,2023-12-23-193441886768
2023-07-15,KY,0,0,2023-12-23-193441886768
2023-07-22,KY,0,0,2023-12-23-193441886768
2023-07-29,KY,0,0,2023-12-23-193441886768
2023-08-05,KY,0,0,2023-12-23-193441886768
2023-08-12,KY,0,0,2023-12-23-193441886768
2023-08-19,KY,0,0,2023-12-23-193441886768
2023-08-26,KY,0,0,2023-12-23-193441886768
2023-09-02,KY,0,0,2023-12-23-193441886768
2023-09-09,KY,0,0,2023-12-23-193441886768
2023-09-16,KY,0,0,2023-12-23-193441886768
2023-09-23,KY,0,0,2023-12-23-193441886768
2023-09-30,KY,0,0,2023-12-23-193441886768
2023-10-07,KY,0,0,2023-12-23-193441886768
2023-10-14,KY,0,0,2023-12-23-193441886768
2023-10-21,KY,0,0,2023-12-23-193441886768
2023-10-28,KY,0,0,2023-12-23-193441886768
2023-11-04,KY,0,0,2023-12-23-193441886768
2023-11-11,KY,0,0,2023-12-23-193441886768
2023-11-18,KY,0,0,2023-12-23-193441886768
2023-11-25,KY,0,0,2023-12-23-193441886768
2023-12-02,KY,0,0,2023-12-23-193441886768
2023-12-09,KY,0,0,2023-12-23-193441886768
2023-12-16,KY,0,0,2023-12-23-193441886768
2021-12-25,LA,2.19,0,2023-12-23-193441886768
2022-01-01,LA,4.624,0,2023-12-23-193441886768
2022-01-08,LA,6.878,0,2023-12-23-193441886768
2022-01-15,LA,6.878,0,2023-12-23-193441886768
2022-01-22,LA,3.704,0,2023-12-23-193441886768
2022-01-29,LA,2.083,0,2023-12-23-193441886768
2022-02-05,LA,2.083,0,2023-12-23-193441886768
2022-02-12,LA,2.083,0,2023-12-23-193441886768
2022-02-19,LA,0,0,2023-12-23-193441886768
2022-02-26,LA,0,0,2023-12-23-193441886768
2022-03-05,LA,0,0,2023-12-23-193441886768
2022-03-12,LA,0,0,2023-12-23-193441886768
2022-03-19,LA,0,0,2023-12-23-193441886768
2022-03-26,LA,8.333,0,2023-12-23-193441886768
2022-04-02,LA,8.333,0,2023-12-23-193441886768
2022-04-09,LA,10.556,0,2023-12-23-193441886768
2022-04-16,LA,6.984,0,2023-12-23-193441886768
2022-04-23,LA,6.984,0,2023-12-23-193441886768
2022-04-30,LA,7.326,0,2023-12-23-193441886768
2022-05-07,LA,5.342,0,2023-12-23-193441886768
2022-05-14,LA,10.897,0,2023-12-23-193441886768
2022-05-21,LA,12.634,0,2023-12-23-193441886768
2022-05-28,LA,15.233,0,2023-12-23-193441886768
2022-06-04,LA,13.096,0,2023-12-23-193441886768
2022-06-11,LA,14.351,0,2023-12-23-193441886768
2022-06-18,LA,15.777,0,2023-12-23-193441886768
2022-06-25,LA,18.272,0,2023-12-23-193441886768
2022-07-02,LA,19.963,0,2023-12-23-193441886768
2022-07-09,LA,19.708,0,2023-12-23-193441886768
2022-07-16,LA,20.886,0,2023-12-23-193441886768
2022-07-23,LA,21.748,0,2023-12-23-193441886768
2022-07-30,LA,22.343,0,2023-12-23-193441886768
2022-08-06,LA,22.827,0,2023-12-23-193441886768
2022-08-13,LA,19.657,0,2023-12-23-193441886768
2022-08-20,LA,13.327,0,2023-12-23-193441886768
2022-08-27,LA,8.576,0,2023-12-23-193441886768
2022-09-03,LA,5.225,0,2023-12-23-193441886768
2022-09-10,LA,8.995,0,2023-12-23-193441886768
2022-09-17,LA,9.679,0,2023-12-23-193441886768
2022-09-24,LA,11.217,0,2023-12-23-193441886768
2022-10-01,LA,10.367,0,2023-12-23-193441886768
2022-10-08,LA,9.131,0,2023-12-23-193441886768
2022-10-15,LA,10.371,0,2023-12-23-193441886768
2022-10-22,LA,8.911,0,2023-12-23-193441886768
2022-10-29,LA,7.774,0,2023-12-23-193441886768
2022-11-05,LA,5.648,0,2023-12-23-193441886768
2022-11-12,LA,6.468,0,2023-12-23-193441886768
2022-11-19,LA,7.756,0,2023-12-23-193441886768
2022-11-26,LA,7.089,0,2023-12-23-193441886768
2022-12-03,LA,5.938,0,2023-12-23-193441886768
2022-12-10,LA,6.078,0,2023-12-23-193441886768
2022-12-17,LA,5.329,0,2023-12-23-193441886768
2022-12-24,LA,4.748,0,2023-12-23-193441886768
2022-12-31,LA,4.788,0,2023-12-23-193441886768
2023-01-07,LA,4.975,0,2023-12-23-193441886768
2023-01-14,LA,3.614,0,2023-12-23-193441886768
2023-01-21,LA,1.743,0,2023-12-23-193441886768
2023-01-28,LA,1.298,0,2023-12-23-193441886768
2023-02-04,LA,1.844,0,2023-12-23-193441886768
2023-02-11,LA,2.593,0,2023-12-23-193441886768
2023-02-18,LA,3.654,0,2023-12-23-193441886768
2023-02-25,LA,3.107,0,2023-12-23-193441886768
2023-03-04,LA,1.626,0,2023-12-23-193441886768
2023-03-11,LA,2.222,0,2023-12-23-193441886768
2023-03-18,LA,4.548,0,2023-12-23-193441886768
2023-03-25,LA,4.548,0,2023-12-23-193441886768
2023-04-01,LA,2.326,0,2023-12-23-193441886768
2023-04-08,LA,0,0,2023-12-23-193441886768
2023-04-15,LA,0,0,2023-12-23-193441886768
2023-04-22,LA,0,0,2023-12-23-193441886768
2023-04-29,LA,0,0,2023-12-23-193441886768
2023-05-06,LA,0,0,2023-12-23-193441886768
2023-05-13,LA,0,0,2023-12-23-193441886768
2023-05-20,LA,0,0,2023-12-23-193441886768
2023-05-27,LA,0,0,2023-12-23-193441886768
2023-06-03,LA,0,0,2023-12-23-193441886768
2023-06-10,LA,0,0,2023-12-23-193441886768
2023-06-17,LA,0,0,2023-12-23-193441886768
2023-06-24,LA,0,0,2023-12-23-193441886768
2023-07-01,LA,0,0,2023-12-23-193441886768
2023-07-08,LA,0,0,2023-12-23-193441886768
2023-07-15,LA,0,0,2023-12-23-193441886768
2023-07-22,LA,0,0,2023-12-23-193441886768
2023-07-29,LA,0,0,2023-12-23-193441886768
2023-08-05,LA,0,0,2023-12-23-193441886768
2023-08-12,LA,0,0,2023-12-23-193441886768
2023-08-19,LA,0,0,2023-12-23-193441886768
2023-08-26,LA,0,0,2023-12-23-193441886768
2023-09-02,LA,0,0,2023-12-23-193441886768
2023-09-09,LA,0,0,2023-12-23-193441886768
2023-09-16,LA,0,0,2023-12-23-193441886768
2023-09-23,LA,0,0,2023-12-23-193441886768
2023-09-30,LA,0,0,2023-12-23-193441886768
2023-10-07,LA,0,0,2023-12-23-193441886768
2023-10-14,LA,0,0,2023-12-23-193441886768
2023-10-21,LA,0,0,2023-12-23-193441886768
2023-10-28,LA,0,0,2023-12-23-193441886768
2023-11-04,LA,0,0,2023-12-23-193441886768
2023-11-11,LA,0,0,2023-12-23-193441886768
2023-11-18,LA,0,0,2023-12-23-193441886768
2023-11-25,LA,0,0,2023-12-23-193441886768
2023-12-02,LA,0,0,2023-12-23-193441886768
2023-12-09,LA,0,0,2023-12-23-193441886768
2023-12-16,LA,0,0,2023-12-23-193441886768
2021-12-25,ME,0,0,2023-12-23-193441886768
2022-01-01,ME,0,0,2023-12-23-193441886768
2022-01-08,ME,0,0,2023-12-23-193441886768
2022-01-15,ME,0,0,2023-12-23-193441886768
2022-01-22,ME,0,0,2023-12-23-193441886768
2022-01-29,ME,0,0,2023-12-23-193441886768
2022-02-05,ME,0,0,2023-12-23-193441886768
2022-02-12,ME,0,0,2023-12-23-193441886768
2022-02-19,ME,0,0,2023-12-23-193441886768
2022-02-26,ME,0,0,2023-12-23-193441886768
2022-03-05,ME,0,0,2023-12-23-193441886768
2022-03-12,ME,0,0,2023-12-23-193441886768
2022-03-19,ME,0,0,2023-12-23-193441886768
2022-03-26,ME,0,0,2023-12-23-193441886768
2022-04-02,ME,0,0,2023-12-23-193441886768
2022-04-09,ME,0,0,2023-12-23-193441886768
2022-04-16,ME,0,0,2023-12-23-193441886768
2022-04-23,ME,0,0,2023-12-23-193441886768
2022-04-30,ME,0,0,2023-12-23-193441886768
2022-05-07,ME,0,0,2023-12-23-193441886768
2022-05-14,ME,0,0,2023-12-23-193441886768
2022-05-21,ME,0,0,2023-12-23-193441886768
2022-05-28,ME,0,0,2023-12-23-193441886768
2022-06-04,ME,0,0,2023-12-23-193441886768
2022-06-11,ME,0,0,2023-12-23-193441886768
2022-06-18,ME,0,0,2023-12-23-193441886768
2022-06-25,ME,0,0,2023-12-23-193441886768
2022-07-02,ME,0,0,2023-12-23-193441886768
2022-07-09,ME,0,0,2023-12-23-193441886768
2022-07-16,ME,5.897,0,2023-12-23-193441886768
2022-07-23,ME,10.342,0,2023-12-23-193441886768
2022-07-30,ME,9.907,0,2023-12-23-193441886768
2022-08-06,ME,7.343,0,2023-12-23-193441886768
2022-08-13,ME,4.486,0,2023-12-23-193441886768
2022-08-20,ME,3.037,0,2023-12-23-193441886768
2022-08-27,ME,5.335,0,2023-12-23-193441886768
2022-09-03,ME,6.047,0,2023-12-23-193441886768
2022-09-10,ME,6.293,0,2023-12-23-193441886768
2022-09-17,ME,8.438,0,2023-12-23-193441886768
2022-09-24,ME,12.903,0,2023-12-23-193441886768
2022-10-01,ME,15.695,0,2023-12-23-193441886768
2022-10-08,ME,22.215,0,2023-12-23-193441886768
2022-10-15,ME,27.288,0,2023-12-23-193441886768
2022-10-22,ME,33.873,0,2023-12-23-193441886768
2022-10-29,ME,31.718,0,2023-12-23-193441886768
2022-11-05,ME,30.434,0,2023-12-23-193441886768
2022-11-12,ME,28.103,0,2023-12-23-193441886768
2022-11-19,ME,26.682,0,2023-12-23-193441886768
2022-11-26,ME,21.535,0,2023-12-23-193441886768
2022-12-03,ME,15.522,0,2023-12-23-193441886768
2022-12-10,ME,10.697,0,2023-12-23-193441886768
2022-12-17,ME,7.874,0,2023-12-23-193441886768
2022-12-24,ME,7.348,0,2023-12-23-193441886768
2022-12-31,ME,8.319,0,2023-12-23-193441886768
2023-01-07,ME,7.93,0,2023-12-23-193441886768
2023-01-14,ME,5.728,0,2023-12-23-193441886768
2023-01-21,ME,3.235,0,2023-12-23-193441886768
2023-01-28,ME,2.3,0,2023-12-23-193441886768
2023-02-04,ME,3.994,0,2023-12-23-193441886768
2023-02-11,ME,2.953,0,2023-12-23-193441886768
2023-02-18,ME,1.695,0,2023-12-23-193441886768
2023-02-25,ME,0,0,2023-12-23-193441886768
2023-03-04,ME,0.606,0,2023-12-23-193441886768
2023-03-11,ME,1.717,0,2023-12-23-193441886768
2023-03-18,ME,1.717,0,2023-12-23-193441886768
2023-03-25,ME,1.111,0,2023-12-23-193441886768
2023-04-01,ME,0,0,2023-12-23-193441886768
2023-04-08,ME,0,0,2023-12-23-193441886768
2023-04-15,ME,1.282,0,2023-12-23-193441886768
2023-04-22,ME,1.282,0,2023-12-23-193441886768
2023-04-29,ME,1.282,0,2023-12-23-193441886768
2023-05-06,ME,0,0,2023-12-23-193441886768
2023-05-13,ME,0,0,2023-12-23-193441886768
2023-05-20,ME,0,0,2023-12-23-193441886768
2023-05-27,ME,0,0,2023-12-23-193441886768
2023-06-03,ME,6.667,0,2023-12-23-193441886768
2023-06-10,ME,6.667,0,2023-12-23-193441886768
2023-06-17,ME,6.667,0,2023-12-23-193441886768
2023-06-24,ME,0,0,2023-12-23-193441886768
2023-07-01,ME,0,0,2023-12-23-193441886768
2023-07-08,ME,0,0,2023-12-23-193441886768
2023-07-15,ME,0,0,2023-12-23-193441886768
2023-07-22,ME,0,0,2023-12-23-193441886768
2023-07-29,ME,0,0,2023-12-23-193441886768
2023-08-05,ME,0,0,2023-12-23-193441886768
2023-08-12,ME,0,0,2023-12-23-193441886768
2023-08-19,ME,0,0,2023-12-23-193441886768
2023-08-26,ME,0,0,2023-12-23-193441886768
2023-09-02,ME,2.667,0,2023-12-23-193441886768
2023-09-09,ME,3.778,0,2023-12-23-193441886768
2023-09-16,ME,3.778,0,2023-12-23-193441886768
2023-09-23,ME,1.111,0,2023-12-23-193441886768
2023-09-30,ME,0,0,2023-12-23-193441886768
2023-10-07,ME,1.149,0,2023-12-23-193441886768
2023-10-14,ME,3.149,0,2023-12-23-193441886768
2023-10-21,ME,7.038,0,2023-12-23-193441886768
2023-10-28,ME,9.662,0,2023-12-23-193441886768
2023-11-04,ME,13.46,0,2023-12-23-193441886768
2023-11-11,ME,16.613,0,2023-12-23-193441886768
2023-11-18,ME,20.502,0,2023-12-23-193441886768
2023-11-25,ME,21.157,0,2023-12-23-193441886768
2023-12-02,ME,22.584,0,2023-12-23-193441886768
2023-12-09,ME,24.132,0,2023-12-23-193441886768
2023-12-16,ME,26.521,0,2023-12-23-193441886768
2021-12-25,MD,0,0,2023-12-23-193441886768
2022-01-01,MD,0,0,2023-12-23-193441886768
2022-01-08,MD,0,0,2023-12-23-193441886768
2022-01-15,MD,0,0,2023-12-23-193441886768
2022-01-22,MD,0,0,2023-12-23-193441886768
2022-01-29,MD,0,0,2023-12-23-193441886768
2022-02-05,MD,0,0,2023-12-23-193441886768
2022-02-12,MD,0,0,2023-12-23-193441886768
2022-02-19,MD,0,0,2023-12-23-193441886768
2022-02-26,MD,0,0,2023-12-23-193441886768
2022-03-05,MD,0,0,2023-12-23-193441886768
2022-03-12,MD,0,0,2023-12-23-193441886768
2022-03-19,MD,0,0,2023-12-23-193441886768
2022-03-26,MD,0,0,2023-12-23-193441886768
2022-04-02,MD,0,0,2023-12-23-193441886768
2022-04-09,MD,0,0,2023-12-23-193441886768
2022-04-16,MD,0,0,2023-12-23-193441886768
2022-04-23,MD,0,0,2023-12-23-193441886768
2022-04-30,MD,0,0,2023-12-23-193441886768
2022-05-07,MD,0,0,2023-12-23-193441886768
2022-05-14,MD,0,0,2023-12-23-193441886768
2022-05-21,MD,0,0,2023-12-23-193441886768
2022-05-28,MD,0,0,2023-12-23-193441886768
2022-06-04,MD,0,0,2023-12-23-193441886768
2022-06-11,MD,0,0,2023-12-23-193441886768
2022-06-18,MD,0,0,2023-12-23-193441886768
2022-06-25,MD,0,0,2023-12-23-193441886768
2022-07-02,MD,0,0,2023-12-23-193441886768
2022-07-09,MD,0,0,2023-12-23-193441886768
2022-07-16,MD,0,0,2023-12-23-193441886768
2022-07-23,MD,0,0,2023-12-23-193441886768
2022-07-30,MD,0,0,2023-12-23-193441886768
2022-08-06,MD,0,0,2023-12-23-193441886768
2022-08-13,MD,0,0,2023-12-23-193441886768
2022-08-20,MD,0,0,2023-12-23-193441886768
2022-08-27,MD,0,0,2023-12-23-193441886768
2022-09-03,MD,0,0,2023-12-23-193441886768
2022-09-10,MD,16.667,0,2023-12-23-193441886768
2022-09-17,MD,0,0,2023-12-23-193441886768
2022-09-24,MD,0,0,2023-12-23-193441886768
2022-10-01,MD,0,0,2023-12-23-193441886768
2022-10-08,MD,22.222,0,2023-12-23-193441886768
2022-10-15,MD,38.889,0,2023-12-23-193441886768
2022-10-22,MD,44.444,0,2023-12-23-193441886768
2022-10-29,MD,22.222,0,2023-12-23-193441886768
2022-11-05,MD,9.722,0,2023-12-23-193441886768
2022-11-12,MD,4.167,0,2023-12-23-193441886768
2022-11-19,MD,0,0,2023-12-23-193441886768
2022-11-26,MD,0,0,2023-12-23-193441886768
2022-12-03,MD,0,0,2023-12-23-193441886768
2022-12-10,MD,0,0,2023-12-23-193441886768
2022-12-17,MD,0,0,2023-12-23-193441886768
2022-12-24,MD,0,0,2023-12-23-193441886768
2022-12-31,MD,0,0,2023-12-23-193441886768
2023-01-07,MD,0,0,2023-12-23-193441886768
2023-01-14,MD,0,0,2023-12-23-193441886768
2023-01-21,MD,0,0,2023-12-23-193441886768
2023-01-28,MD,0,0,2023-12-23-193441886768
2023-02-04,MD,0,0,2023-12-23-193441886768
2023-02-11,MD,0,0,2023-12-23-193441886768
2023-02-18,MD,0,0,2023-12-23-193441886768
2023-02-25,MD,0,0,2023-12-23-193441886768
2023-03-04,MD,0,0,2023-12-23-193441886768
2023-03-11,MD,0,0,2023-12-23-193441886768
2023-03-18,MD,0,0,2023-12-23-193441886768
2023-03-25,MD,0,0,2023-12-23-193441886768
2023-04-01,MD,0,0,2023-12-23-193441886768
2023-04-08,MD,0,0,2023-12-23-193441886768
2023-04-15,MD,0,0,2023-12-23-193441886768
2023-04-22,MD,0,0,2023-12-23-193441886768
2023-04-29,MD,0,0,2023-12-23-193441886768
2023-05-06,MD,0,0,2023-12-23-193441886768
2023-05-13,MD,0,0,2023-12-23-193441886768
2023-05-20,MD,0,0,2023-12-23-193441886768
2023-05-27,MD,0,0,2023-12-23-193441886768
2023-06-03,MD,0,0,2023-12-23-193441886768
2023-06-10,MD,0,0,2023-12-23-193441886768
2023-06-17,MD,0,0,2023-12-23-193441886768
2023-06-24,MD,0,0,2023-12-23-193441886768
2023-07-01,MD,0,0,2023-12-23-193441886768
2023-07-08,MD,0,0,2023-12-23-193441886768
2023-07-15,MD,0,0,2023-12-23-193441886768
2023-07-22,MD,0,0,2023-12-23-193441886768
2023-07-29,MD,0,0,2023-12-23-193441886768
2023-08-05,MD,0,0,2023-12-23-193441886768
2023-08-12,MD,0,0,2023-12-23-193441886768
2023-08-19,MD,0,0,2023-12-23-193441886768
2023-08-26,MD,0,0,2023-12-23-193441886768
2023-09-02,MD,0,0,2023-12-23-193441886768
2023-09-09,MD,0,0,2023-12-23-193441886768
2023-09-16,MD,0,0,2023-12-23-193441886768
2023-09-23,MD,0,0,2023-12-23-193441886768
2023-09-30,MD,0,0,2023-12-23-193441886768
2023-10-07,MD,0,0,2023-12-23-193441886768
2023-10-14,MD,30,0,2023-12-23-193441886768
2023-10-21,MD,30,0,2023-12-23-193441886768
2023-10-28,MD,13.333,0,2023-12-23-193441886768
2023-11-04,MD,8.333,0,2023-12-23-193441886768
2023-11-11,MD,25,0,2023-12-23-193441886768
2023-11-18,MD,25,0,2023-12-23-193441886768
2023-11-25,MD,26.667,0,2023-12-23-193441886768
2023-12-02,MD,19.524,0,2023-12-23-193441886768
2023-12-09,MD,30.635,0,2023-12-23-193441886768
2023-12-16,MD,30.952,0,2023-12-23-193441886768
2021-12-25,MA,0,0,2023-12-23-193441886768
2022-01-01,MA,0,0,2023-12-23-193441886768
2022-01-08,MA,0,0,2023-12-23-193441886768
2022-01-15,MA,0,0,2023-12-23-193441886768
2022-01-22,MA,0,0,2023-12-23-193441886768
2022-01-29,MA,0,0,2023-12-23-193441886768
2022-02-05,MA,0,0,2023-12-23-193441886768
2022-02-12,MA,0,0,2023-12-23-193441886768
2022-02-19,MA,0,0,2023-12-23-193441886768
2022-02-26,MA,0,0,2023-12-23-193441886768
2022-03-05,MA,0,0,2023-12-23-193441886768
2022-03-12,MA,0,0,2023-12-23-193441886768
2022-03-19,MA,0,0,2023-12-23-193441886768
2022-03-26,MA,0,0,2023-12-23-193441886768
2022-04-02,MA,0,0,2023-12-23-193441886768
2022-04-09,MA,0,0,2023-12-23-193441886768
2022-04-16,MA,0,0,2023-12-23-193441886768
2022-04-23,MA,0,0,2023-12-23-193441886768
2022-04-30,MA,0,0,2023-12-23-193441886768
2022-05-07,MA,0,0,2023-12-23-193441886768
2022-05-14,MA,0,0,2023-12-23-193441886768
2022-05-21,MA,0,0,2023-12-23-193441886768
2022-05-28,MA,0,0,2023-12-23-193441886768
2022-06-04,MA,0,0,2023-12-23-193441886768
2022-06-11,MA,0,0,2023-12-23-193441886768
2022-06-18,MA,0,0,2023-12-23-193441886768
2022-06-25,MA,0,0,2023-12-23-193441886768
2022-07-02,MA,0,0,2023-12-23-193441886768
2022-07-09,MA,0,0,2023-12-23-193441886768
2022-07-16,MA,0,0,2023-12-23-193441886768
2022-07-23,MA,0,0,2023-12-23-193441886768
2022-07-30,MA,0,0,2023-12-23-193441886768
2022-08-06,MA,0,0,2023-12-23-193441886768
2022-08-13,MA,0,0,2023-12-23-193441886768
2022-08-20,MA,0,0,2023-12-23-193441886768
2022-08-27,MA,0,0,2023-12-23-193441886768
2022-09-03,MA,0,0,2023-12-23-193441886768
2022-09-10,MA,0,0,2023-12-23-193441886768
2022-09-17,MA,0,0,2023-12-23-193441886768
2022-09-24,MA,0,0,2023-12-23-193441886768
2022-10-01,MA,0,0,2023-12-23-193441886768
2022-10-08,MA,0,0,2023-12-23-193441886768
2022-10-15,MA,0,0,2023-12-23-193441886768
2022-10-22,MA,0,0,2023-12-23-193441886768
2022-10-29,MA,0,0,2023-12-23-193441886768
2022-11-05,MA,0,0,2023-12-23-193441886768
2022-11-12,MA,0,0,2023-12-23-193441886768
2022-11-19,MA,0,0,2023-12-23-193441886768
2022-11-26,MA,0,0,2023-12-23-193441886768
2022-12-03,MA,0,0,2023-12-23-193441886768
2022-12-10,MA,0,0,2023-12-23-193441886768
2022-12-17,MA,0,0,2023-12-23-193441886768
2022-12-24,MA,0,0,2023-12-23-193441886768
2022-12-31,MA,0,0,2023-12-23-193441886768
2023-01-07,MA,0,0,2023-12-23-193441886768
2023-01-14,MA,0,0,2023-12-23-193441886768
2023-01-21,MA,0,0,2023-12-23-193441886768
2023-01-28,MA,0,0,2023-12-23-193441886768
2023-02-04,MA,0,0,2023-12-23-193441886768
2023-02-11,MA,0,0,2023-12-23-193441886768
2023-02-18,MA,0,0,2023-12-23-193441886768
2023-02-25,MA,0,0,2023-12-23-193441886768
2023-03-04,MA,0,0,2023-12-23-193441886768
2023-03-11,MA,0,0,2023-12-23-193441886768
2023-03-18,MA,0,0,2023-12-23-193441886768
2023-03-25,MA,0,0,2023-12-23-193441886768
2023-04-01,MA,0,0,2023-12-23-193441886768
2023-04-08,MA,0,0,2023-12-23-193441886768
2023-04-15,MA,0,0,2023-12-23-193441886768
2023-04-22,MA,0,0,2023-12-23-193441886768
2023-04-29,MA,0,0,2023-12-23-193441886768
2023-05-06,MA,0,0,2023-12-23-193441886768
2023-05-13,MA,0,0,2023-12-23-193441886768
2023-05-20,MA,0,0,2023-12-23-193441886768
2023-05-27,MA,0,0,2023-12-23-193441886768
2023-06-03,MA,0,0,2023-12-23-193441886768
2023-06-10,MA,0,0,2023-12-23-193441886768
2023-06-17,MA,0,0,2023-12-23-193441886768
2023-06-24,MA,0,0,2023-12-23-193441886768
2023-07-01,MA,0,0,2023-12-23-193441886768
2023-07-08,MA,0,0,2023-12-23-193441886768
2023-07-15,MA,0,0,2023-12-23-193441886768
2023-07-22,MA,0,0,2023-12-23-193441886768
2023-07-29,MA,0,0,2023-12-23-193441886768
2023-08-05,MA,0,0,2023-12-23-193441886768
2023-08-12,MA,0,0,2023-12-23-193441886768
2023-08-19,MA,0,0,2023-12-23-193441886768
2023-08-26,MA,0,0,2023-12-23-193441886768
2023-09-02,MA,0,0,2023-12-23-193441886768
2023-09-09,MA,0,0,2023-12-23-193441886768
2023-09-16,MA,0,0,2023-12-23-193441886768
2023-09-23,MA,0,0,2023-12-23-193441886768
2023-09-30,MA,0,0,2023-12-23-193441886768
2023-10-07,MA,0,0,2023-12-23-193441886768
2023-10-14,MA,0,0,2023-12-23-193441886768
2023-10-21,MA,0,0,2023-12-23-193441886768
2023-10-28,MA,0,0,2023-12-23-193441886768
2023-11-04,MA,0,0,2023-12-23-193441886768
2023-11-11,MA,0,0,2023-12-23-193441886768
2023-11-18,MA,0,0,2023-12-23-193441886768
2023-11-25,MA,0,0,2023-12-23-193441886768
2023-12-02,MA,0,0,2023-12-23-193441886768
2023-12-09,MA,0,0,2023-12-23-193441886768
2023-12-16,MA,0,0,2023-12-23-193441886768
2021-12-25,MI,3.016,63.333,2023-12-23-193441886768
2022-01-01,MI,2.46,62,2023-12-23-193441886768
2022-01-08,MI,0.556,50.333,2023-12-23-193441886768
2022-01-15,MI,0,46,2023-12-23-193441886768
2022-01-22,MI,1.01,38.333,2023-12-23-193441886768
2022-01-29,MI,1.887,39.333,2023-12-23-193441886768
2022-02-05,MI,1.887,34,2023-12-23-193441886768
2022-02-12,MI,0.877,35.333,2023-12-23-193441886768
2022-02-19,MI,0,28,2023-12-23-193441886768
2022-02-26,MI,0,30,2023-12-23-193441886768
2022-03-05,MI,1.075,28,2023-12-23-193441886768
2022-03-12,MI,3.203,38.333,2023-12-23-193441886768
2022-03-19,MI,3.203,40.667,2023-12-23-193441886768
2022-03-26,MI,3.005,43,2023-12-23-193441886768
2022-04-02,MI,0.877,39,2023-12-23-193441886768
2022-04-09,MI,0.877,37,2023-12-23-193441886768
2022-04-16,MI,0,37,2023-12-23-193441886768
2022-04-23,MI,0,33,2023-12-23-193441886768
2022-04-30,MI,1.235,29.333,2023-12-23-193441886768
2022-05-07,MI,1.235,27.333,2023-12-23-193441886768
2022-05-14,MI,2.425,29,2023-12-23-193441886768
2022-05-21,MI,1.19,30.667,2023-12-23-193441886768
2022-05-28,MI,1.19,28,2023-12-23-193441886768
2022-06-04,MI,0,24.333,2023-12-23-193441886768
2022-06-11,MI,0,21,2023-12-23-193441886768
2022-06-18,MI,0,19.667,2023-12-23-193441886768
2022-06-25,MI,1.587,21,2023-12-23-193441886768
2022-07-02,MI,1.587,16,2023-12-23-193441886768
2022-07-09,MI,1.587,15.667,2023-12-23-193441886768
2022-07-16,MI,1.754,15,2023-12-23-193441886768
2022-07-23,MI,3.509,19,2023-12-23-193441886768
2022-07-30,MI,3.509,21,2023-12-23-193441886768
2022-08-06,MI,1.754,21.667,2023-12-23-193441886768
2022-08-13,MI,0,20.667,2023-12-23-193441886768
2022-08-20,MI,0,20,2023-12-23-193441886768
2022-08-27,MI,1.389,21,2023-12-23-193441886768
2022-09-03,MI,1.389,23.333,2023-12-23-193441886768
2022-09-10,MI,2.146,30.333,2023-12-23-193441886768
2022-09-17,MI,1.684,34.333,2023-12-23-193441886768
2022-09-24,MI,3.017,43.333,2023-12-23-193441886768
2022-10-01,MI,3.053,42.667,2023-12-23-193441886768
2022-10-08,MI,2.768,48,2023-12-23-193441886768
2022-10-15,MI,2.805,55.667,2023-12-23-193441886768
2022-10-22,MI,3.4,81.667,2023-12-23-193441886768
2022-10-29,MI,4.573,113.333,2023-12-23-193441886768
2022-11-05,MI,6.471,140,2023-12-23-193441886768
2022-11-12,MI,7.392,133.667,2023-12-23-193441886768
2022-11-19,MI,8.07,120.333,2023-12-23-193441886768
2022-11-26,MI,5.836,112.333,2023-12-23-193441886768
2022-12-03,MI,5.344,115.333,2023-12-23-193441886768
2022-12-10,MI,3.385,121.333,2023-12-23-193441886768
2022-12-17,MI,2.352,116.333,2023-12-23-193441886768
2022-12-24,MI,1.528,102,2023-12-23-193441886768
