week,state,percent_positive,total_pcr_tests,update_dts
2021-02-20,SC,0,253.667,2022-12-19-121529
2021-02-27,SC,0,261.333,2022-12-19-121529
2021-03-06,SC,0,283,2022-12-19-121529
2021-03-13,SC,0,298.333,2022-12-19-121529
2021-03-20,SC,0,310.667,2022-12-19-121529
2021-03-27,SC,0,295.333,2022-12-19-121529
2021-04-03,SC,0.229,297,2022-12-19-121529
2021-04-10,SC,0.34,286,2022-12-19-121529
2021-04-17,SC,0.981,318.667,2022-12-19-121529
2021-04-24,SC,1.444,334,2022-12-19-121529
2021-05-01,SC,2.623,354.333,2022-12-19-121529
2021-05-08,SC,2.45,351.667,2022-12-19-121529
2021-05-15,SC,2.317,338.667,2022-12-19-121529
2021-05-22,SC,2.361,268,2022-12-19-121529
2021-05-29,SC,3.647,174.667,2022-12-19-121529
2021-06-05,SC,6.876,104.667,2022-12-19-121529
2021-06-12,SC,11.216,86,2022-12-19-121529
2021-06-19,SC,11.519,87.667,2022-12-19-121529
2021-06-26,SC,12.067,99.333,2022-12-19-121529
2021-07-03,SC,9.585,99.333,2022-12-19-121529
2021-07-10,SC,17.15,104.667,2022-12-19-121529
2021-07-17,SC,18.369,107.667,2022-12-19-121529
2021-07-24,SC,21.379,148,2022-12-19-121529
2021-07-31,SC,16.663,192.667,2022-12-19-121529
2021-08-07,SC,15.646,219.667,2022-12-19-121529
2021-08-14,SC,14.262,233.333,2022-12-19-121529
2021-08-21,SC,11.568,226.667,2022-12-19-121529
2021-08-28,SC,10.141,230.667,2022-12-19-121529
2021-09-04,SC,9.506,230.333,2022-12-19-121529
2021-09-11,SC,10.489,264.333,2022-12-19-121529
2021-09-18,SC,9.132,259,2022-12-19-121529
2021-09-25,SC,8.438,231.333,2022-12-19-121529
2021-10-02,SC,8.09,193.333,2022-12-19-121529
2021-10-09,SC,10.131,191,2022-12-19-121529
2021-10-16,SC,9.07,220.667,2022-12-19-121529
2021-10-23,SC,8.929,220,2022-12-19-121529
2021-10-30,SC,7.536,226.667,2022-12-19-121529
2021-11-06,SC,6.567,261.667,2022-12-19-121529
2021-11-13,SC,4.997,352.333,2022-12-19-121529
2021-11-20,SC,4.179,488.667,2022-12-19-121529
2021-11-27,SC,3.957,645.667,2022-12-19-121529
2021-12-04,SC,3.604,843.333,2022-12-19-121529
2021-12-11,SC,2.617,967.333,2022-12-19-121529
2021-12-18,SC,1.995,1033,2022-12-19-121529
2021-12-25,SC,1.674,1183,2022-12-19-121529
2022-01-01,SC,1.364,1311,2022-12-19-121529
2022-01-08,SC,1.025,1371.667,2022-12-19-121529
2022-01-15,SC,0.784,1218.333,2022-12-19-121529
2022-01-22,SC,0.57,1056,2022-12-19-121529
2022-01-29,SC,0.334,941,2022-12-19-121529
2022-02-05,SC,0.197,851.667,2022-12-19-121529
2022-02-12,SC,0.22,781.667,2022-12-19-121529
2022-02-19,SC,0.182,719,2022-12-19-121529
2022-02-26,SC,0.097,660.333,2022-12-19-121529
2022-03-05,SC,0.22,632,2022-12-19-121529
2022-03-12,SC,0.385,607,2022-12-19-121529
2022-03-19,SC,0.501,596,2022-12-19-121529
2022-03-26,SC,0.338,587.333,2022-12-19-121529
2022-04-02,SC,0.276,601.333,2022-12-19-121529
2022-04-09,SC,0.16,631.333,2022-12-19-121529
2022-04-16,SC,0.205,655,2022-12-19-121529
2022-04-23,SC,0.187,700.667,2022-12-19-121529
2022-04-30,SC,0.346,759.667,2022-12-19-121529
2022-05-07,SC,0.357,836.667,2022-12-19-121529
2022-05-14,SC,0.382,878,2022-12-19-121529
2022-05-21,SC,0.658,904.333,2022-12-19-121529
2022-05-28,SC,1.157,918.667,2022-12-19-121529
2022-06-04,SC,1.842,908.667,2022-12-19-121529
2022-06-11,SC,2.293,890.333,2022-12-19-121529
2022-06-18,SC,2.65,845.667,2022-12-19-121529
2022-06-25,SC,3.017,820,2022-12-19-121529
2022-07-02,SC,3.268,834.333,2022-12-19-121529
2022-07-09,SC,3.387,907.667,2022-12-19-121529
2022-07-16,SC,3.717,975,2022-12-19-121529
2022-07-23,SC,4.029,1009.333,2022-12-19-121529
2022-07-30,SC,4.689,965,2022-12-19-121529
2022-08-06,SC,4.913,940.667,2022-12-19-121529
2022-08-13,SC,5.461,903.667,2022-12-19-121529
2022-08-20,SC,5.579,950.667,2022-12-19-121529
2022-08-27,SC,6.033,988,2022-12-19-121529
2022-09-03,SC,7.5,1018,2022-12-19-121529
2022-09-10,SC,9.753,1034.667,2022-12-19-121529
2022-09-17,SC,12.544,1040.333,2022-12-19-121529
2022-09-24,SC,15.336,1024.333,2022-12-19-121529
2022-10-01,SC,17.104,996.667,2022-12-19-121529
2022-10-08,SC,16.844,995,2022-12-19-121529
2022-10-15,SC,13.817,1090,2022-12-19-121529
2022-10-22,SC,9.972,1381.667,2022-12-19-121529
2022-10-29,SC,6.566,1734.333,2022-12-19-121529
2022-11-05,SC,4.471,1921.667,2022-12-19-121529
2022-11-12,SC,3.57,1827.333,2022-12-19-121529
2022-11-19,SC,2.921,1605.333,2022-12-19-121529
2022-11-26,SC,2.259,1548.667,2022-12-19-121529
2022-12-03,SC,2.173,1486,2022-12-19-121529
2022-12-10,SC,2.294,1504.5,2022-12-19-121529
2020-12-19,SD,0,34,2022-12-19-121529
2020-12-26,SD,0,36,2022-12-19-121529
2021-01-02,SD,0,35,2022-12-19-121529
2021-01-09,SD,0,36.667,2022-12-19-121529
2021-01-16,SD,0,33.667,2022-12-19-121529
2021-01-23,SD,0,33.667,2022-12-19-121529
2021-01-30,SD,0,32.333,2022-12-19-121529
2021-02-06,SD,0,34.667,2022-12-19-121529
2021-02-13,SD,0,29.667,2022-12-19-121529
2021-02-20,SD,0,32,2022-12-19-121529
2021-02-27,SD,0,34,2022-12-19-121529
2021-03-06,SD,0,38,2022-12-19-121529
2021-03-13,SD,0,35,2022-12-19-121529
2021-03-20,SD,0,37.667,2022-12-19-121529
2021-03-27,SD,0,42.667,2022-12-19-121529
2021-04-03,SD,0,43.667,2022-12-19-121529
2021-04-10,SD,0,39,2022-12-19-121529
2021-04-17,SD,0,34.333,2022-12-19-121529
2021-04-24,SD,0,40.333,2022-12-19-121529
2021-05-01,SD,0.833,40.667,2022-12-19-121529
2021-05-08,SD,0.833,45.667,2022-12-19-121529
2021-05-15,SD,0.833,41,2022-12-19-121529
2021-05-22,SD,0,40.667,2022-12-19-121529
2021-05-29,SD,0.741,40,2022-12-19-121529
2021-06-05,SD,3.915,49,2022-12-19-121529
2021-06-12,SD,5.838,53.333,2022-12-19-121529
2021-06-19,SD,12.505,53.333,2022-12-19-121529
2021-06-26,SD,15.471,45,2022-12-19-121529
2021-07-03,SD,18.633,47.333,2022-12-19-121529
2021-07-10,SD,25.653,54.667,2022-12-19-121529
2021-07-17,SD,27.429,68.667,2022-12-19-121529
2021-07-24,SD,30.157,70.333,2022-12-19-121529
2021-07-31,SD,21.214,74.333,2022-12-19-121529
2021-08-07,SD,17.464,63.667,2022-12-19-121529
2021-08-14,SD,13.483,71.333,2022-12-19-121529
2021-08-21,SD,10.202,85.333,2022-12-19-121529
2021-08-28,SD,8.759,257,2022-12-19-121529
2021-09-04,SD,8.417,597.333,2022-12-19-121529
2021-09-11,SD,9.597,954.333,2022-12-19-121529
2021-09-18,SD,10.511,1179,2022-12-19-121529
2021-09-25,SD,10.267,1354,2022-12-19-121529
2021-10-02,SD,10.16,1448.333,2022-12-19-121529
2021-10-09,SD,9.76,1502.667,2022-12-19-121529
2021-10-16,SD,10.482,1347.667,2022-12-19-121529
2021-10-23,SD,10.407,1255,2022-12-19-121529
2021-10-30,SD,9.883,1234.667,2022-12-19-121529
2021-11-06,SD,8.865,1305,2022-12-19-121529
2021-11-13,SD,8.117,1358.667,2022-12-19-121529
2021-11-20,SD,7.013,1271.333,2022-12-19-121529
2021-11-27,SD,5.465,1240,2022-12-19-121529
2021-12-04,SD,4.453,1103,2022-12-19-121529
2021-12-11,SD,4.204,1054.333,2022-12-19-121529
2021-12-18,SD,3.751,1001.333,2022-12-19-121529
2021-12-25,SD,2.926,1297,2022-12-19-121529
2022-01-01,SD,2.28,1546,2022-12-19-121529
2022-01-08,SD,1.788,2244.667,2022-12-19-121529
2022-01-15,SD,1.622,2544.333,2022-12-19-121529
2022-01-22,SD,1.239,2486.667,2022-12-19-121529
2022-01-29,SD,1.216,1720.667,2022-12-19-121529
2022-02-05,SD,1.02,1071.333,2022-12-19-121529
2022-02-12,SD,1.314,764.667,2022-12-19-121529
2022-02-19,SD,1.141,542.333,2022-12-19-121529
2022-02-26,SD,1.399,324,2022-12-19-121529
2022-03-05,SD,1.384,165.333,2022-12-19-121529
2022-03-12,SD,1.826,111.333,2022-12-19-121529
2022-03-19,SD,1.313,94.667,2022-12-19-121529
2022-03-26,SD,0.702,89.333,2022-12-19-121529
2022-04-02,SD,0,81,2022-12-19-121529
2022-04-09,SD,0.383,83.333,2022-12-19-121529
2022-04-16,SD,0.383,80.667,2022-12-19-121529
2022-04-23,SD,0.64,100.667,2022-12-19-121529
2022-04-30,SD,0.256,114.667,2022-12-19-121529
2022-05-07,SD,0.256,132.333,2022-12-19-121529
2022-05-14,SD,0,126,2022-12-19-121529
2022-05-21,SD,1,116.333,2022-12-19-121529
2022-05-28,SD,1,103.333,2022-12-19-121529
2022-06-04,SD,1.271,107.333,2022-12-19-121529
2022-06-11,SD,0.551,113.667,2022-12-19-121529
2022-06-18,SD,0.551,115,2022-12-19-121529
2022-06-25,SD,1.311,106.333,2022-12-19-121529
2022-07-02,SD,1.924,104,2022-12-19-121529
2022-07-09,SD,2.705,112.333,2022-12-19-121529
2022-07-16,SD,2.144,103.667,2022-12-19-121529
2022-07-23,SD,1.251,86,2022-12-19-121529
2022-07-30,SD,1.436,66.333,2022-12-19-121529
2022-08-06,SD,2.481,57.333,2022-12-19-121529
2022-08-13,SD,5.17,58.333,2022-12-19-121529
2022-08-20,SD,4.844,52.667,2022-12-19-121529
2022-08-27,SD,4.868,59.667,2022-12-19-121529
2022-09-03,SD,4.17,61.333,2022-12-19-121529
2022-09-10,SD,5.612,65.333,2022-12-19-121529
2022-09-17,SD,6.296,68.667,2022-12-19-121529
2022-09-24,SD,5.51,74,2022-12-19-121529
2022-10-01,SD,4.709,78.667,2022-12-19-121529
2022-10-08,SD,6.09,78.333,2022-12-19-121529
2022-10-15,SD,9.307,83.333,2022-12-19-121529
2022-10-22,SD,11.396,87,2022-12-19-121529
2022-10-29,SD,15.431,94.333,2022-12-19-121529
2022-11-05,SD,16.835,96,2022-12-19-121529
2022-11-12,SD,17.719,97.667,2022-12-19-121529
2022-11-19,SD,16.396,97.333,2022-12-19-121529
2022-11-26,SD,15.779,95,2022-12-19-121529
2022-12-03,SD,15.228,99.667,2022-12-19-121529
2022-12-10,SD,13.368,102,2022-12-19-121529
2020-12-19,TN,0,11,2022-12-19-121529
2020-12-26,TN,0,9.333,2022-12-19-121529
2021-01-02,TN,0,7.333,2022-12-19-121529
2021-01-09,TN,0,8,2022-12-19-121529
2021-01-16,TN,0,9.333,2022-12-19-121529
2021-01-23,TN,0,10,2022-12-19-121529
2021-01-30,TN,0,9.333,2022-12-19-121529
2021-02-06,TN,0,6.667,2022-12-19-121529
2021-02-13,TN,0,5,2022-12-19-121529
2021-02-20,TN,0,5,2022-12-19-121529
2021-02-27,TN,0,5.667,2022-12-19-121529
2021-03-06,TN,0,6.333,2022-12-19-121529
2021-03-13,TN,0,7.333,2022-12-19-121529
2021-03-20,TN,0,8.333,2022-12-19-121529
2021-03-27,TN,0,7.333,2022-12-19-121529
2021-04-03,TN,0,5.667,2022-12-19-121529
2021-04-10,TN,0,4.333,2022-12-19-121529
2021-04-17,TN,0,5,2022-12-19-121529
2021-04-24,TN,0,6.333,2022-12-19-121529
2021-05-01,TN,13.333,8.333,2022-12-19-121529
2021-05-08,TN,17.5,9,2022-12-19-121529
2021-05-15,TN,25.833,8.667,2022-12-19-121529
2021-05-22,TN,20.192,9.667,2022-12-19-121529
2021-05-29,TN,25.285,13,2022-12-19-121529
2021-06-05,TN,22.507,12.333,2022-12-19-121529
2021-06-12,TN,20.37,12,2022-12-19-121529
2021-06-19,TN,31.111,7.667,2022-12-19-121529
2021-06-26,TN,25.556,8,2022-12-19-121529
2021-07-03,TN,20,5.333,2022-12-19-121529
2021-07-10,TN,15.152,7.333,2022-12-19-121529
2021-07-17,TN,21.818,8.333,2022-12-19-121529
2021-07-24,TN,26.58,9.333,2022-12-19-121529
2021-07-31,TN,14.762,9,2022-12-19-121529
2021-08-07,TN,16.429,9.667,2022-12-19-121529
2021-08-14,TN,22.778,11.333,2022-12-19-121529
2021-08-21,TN,28.333,13,2022-12-19-121529
2021-08-28,TN,28.333,11.667,2022-12-19-121529
2021-09-04,TN,17.222,9.667,2022-12-19-121529
2021-09-11,TN,13.095,7,2022-12-19-121529
2021-09-18,TN,15.873,7.333,2022-12-19-121529
2021-09-25,TN,15.873,8,2022-12-19-121529
2021-10-02,TN,15.873,10.333,2022-12-19-121529
2021-10-09,TN,6.723,13,2022-12-19-121529
2021-10-16,TN,11.485,12.667,2022-12-19-121529
2021-10-23,TN,15.814,11.667,2022-12-19-121529
2021-10-30,TN,18.019,11.333,2022-12-19-121529
2021-11-06,TN,13.258,13,2022-12-19-121529
2021-11-13,TN,6.548,14,2022-12-19-121529
2021-11-20,TN,6.085,14.667,2022-12-19-121529
2021-11-27,TN,6.085,14,2022-12-19-121529
2021-12-04,TN,5.664,15,2022-12-19-121529
2021-12-11,TN,5.664,12,2022-12-19-121529
2021-12-18,TN,8.442,12.667,2022-12-19-121529
2021-12-25,TN,6.481,10.667,2022-12-19-121529
2022-01-01,TN,2.778,10.667,2022-12-19-121529
2022-01-08,TN,0,10,2022-12-19-121529
2022-01-15,TN,0,7.667,2022-12-19-121529
2022-01-22,TN,0,8.333,2022-12-19-121529
2022-01-29,TN,0,9,2022-12-19-121529
2022-02-05,TN,0,11,2022-12-19-121529
2022-02-12,TN,0,11.333,2022-12-19-121529
2022-02-19,TN,0,8.333,2022-12-19-121529
2022-02-26,TN,0,7,2022-12-19-121529
2022-03-05,TN,0,4.667,2022-12-19-121529
2022-03-12,TN,0,5.333,2022-12-19-121529
2022-03-19,TN,0,4.667,2022-12-19-121529
2022-03-26,TN,0,5,2022-12-19-121529
2022-04-02,TN,0,6.667,2022-12-19-121529
2022-04-09,TN,5.556,9.333,2022-12-19-121529
2022-04-16,TN,5.556,8.667,2022-12-19-121529
2022-04-23,TN,5.556,7.667,2022-12-19-121529
2022-04-30,TN,0,6.333,2022-12-19-121529
2022-05-07,TN,0,8.333,2022-12-19-121529
2022-05-14,TN,0,6.667,2022-12-19-121529
2022-05-21,TN,0,6.333,2022-12-19-121529
2022-05-28,TN,0,5,2022-12-19-121529
2022-06-04,TN,6.061,8,2022-12-19-121529
2022-06-11,TN,10.227,8.333,2022-12-19-121529
2022-06-18,TN,15.783,8.333,2022-12-19-121529
2022-06-25,TN,0,4.667,2022-12-19-121529
2022-07-02,TN,0,4.333,2022-12-19-121529
2022-07-09,TN,0,3,2022-12-19-121529
2022-07-16,TN,0,4,2022-12-19-121529
2022-07-23,TN,11.111,2.667,2022-12-19-121529
2022-07-30,TN,11.111,2.333,2022-12-19-121529
2022-08-06,TN,11.111,2.333,2022-12-19-121529
2022-08-13,TN,4.762,6,2022-12-19-121529
2022-08-20,TN,4.762,9.667,2022-12-19-121529
2022-08-27,TN,4.762,11.333,2022-12-19-121529
2022-09-03,TN,20,8.333,2022-12-19-121529
2022-09-10,TN,20,5.667,2022-12-19-121529
2022-09-17,TN,23.333,6.333,2022-12-19-121529
2022-09-24,TN,12.222,9.667,2022-12-19-121529
2022-10-01,TN,21.111,13.333,2022-12-19-121529
2022-10-08,TN,27.923,17.667,2022-12-19-121529
2022-10-15,TN,24.297,19,2022-12-19-121529
2022-10-22,TN,24.932,21,2022-12-19-121529
2022-10-29,TN,16.302,20.667,2022-12-19-121529
2022-11-05,TN,11.039,21,2022-12-19-121529
2022-11-12,TN,4.69,21,2022-12-19-121529
2022-11-19,TN,10.012,26.667,2022-12-19-121529
2022-11-26,TN,13.043,31,2022-12-19-121529
2022-12-03,TN,0,24,2022-12-19-121529
2022-12-10,TN,0,16.5,2022-12-19-121529
2020-12-19,TX,0.041,1412.667,2022-12-19-121529
2020-12-26,TX,0.062,1524.333,2022-12-19-121529
2021-01-02,TX,0.062,1714.333,2022-12-19-121529
2021-01-09,TX,0.04,1749,2022-12-19-121529
2021-01-16,TX,0.038,1809.333,2022-12-19-121529
2021-01-23,TX,0.073,1801.333,2022-12-19-121529
2021-01-30,TX,0.088,1882.333,2022-12-19-121529
2021-02-06,TX,0.105,1901,2022-12-19-121529
2021-02-13,TX,0.07,1752.333,2022-12-19-121529
2021-02-20,TX,0.089,1726.667,2022-12-19-121529
2021-02-27,TX,0.109,1704.333,2022-12-19-121529
2021-03-06,TX,0.308,1840.333,2022-12-19-121529
2021-03-13,TX,0.29,1853.333,2022-12-19-121529
2021-03-20,TX,0.346,1949.333,2022-12-19-121529
2021-03-27,TX,0.147,2046,2022-12-19-121529
2021-04-03,TX,0.257,2173,2022-12-19-121529
2021-04-10,TX,0.39,2205.333,2022-12-19-121529
2021-04-17,TX,0.571,2231,2022-12-19-121529
2021-04-24,TX,0.832,2145,2022-12-19-121529
2021-05-01,TX,1.369,2131.667,2022-12-19-121529
2021-05-08,TX,2.177,2035.333,2022-12-19-121529
2021-05-15,TX,3.222,2078,2022-12-19-121529
2021-05-22,TX,4.223,2090.667,2022-12-19-121529
2021-05-29,TX,5.909,2194,2022-12-19-121529
2021-06-05,TX,8.54,2266.667,2022-12-19-121529
2021-06-12,TX,12.76,2397,2022-12-19-121529
2021-06-19,TX,17.499,2527.333,2022-12-19-121529
2021-06-26,TX,22.274,2644,2022-12-19-121529
2021-07-03,TX,25.508,2877,2022-12-19-121529
2021-07-10,TX,27.91,3145.333,2022-12-19-121529
2021-07-17,TX,28.78,3577.333,2022-12-19-121529
2021-07-24,TX,29.507,3935.333,2022-12-19-121529
2021-07-31,TX,28.443,4356,2022-12-19-121529
2021-08-07,TX,26.461,4573.333,2022-12-19-121529
2021-08-14,TX,22.891,4785.667,2022-12-19-121529
2021-08-21,TX,19.671,5006.333,2022-12-19-121529
2021-08-28,TX,16.861,5175.333,2022-12-19-121529
2021-09-04,TX,15.102,5116,2022-12-19-121529
2021-09-11,TX,13.374,4842.333,2022-12-19-121529
2021-09-18,TX,12.465,4522.333,2022-12-19-121529
2021-09-25,TX,11.488,4295.667,2022-12-19-121529
2021-10-02,TX,11.489,4161,2022-12-19-121529
2021-10-09,TX,10.955,4062.667,2022-12-19-121529
2021-10-16,TX,10.508,4018,2022-12-19-121529
2021-10-23,TX,9.281,3987,2022-12-19-121529
2021-10-30,TX,8.513,4052.667,2022-12-19-121529
2021-11-06,TX,7.688,4329.667,2022-12-19-121529
2021-11-13,TX,7.301,4688.333,2022-12-19-121529
2021-11-20,TX,6.907,4870,2022-12-19-121529
2021-11-27,TX,6.335,5136.333,2022-12-19-121529
2021-12-04,TX,5.932,5395.333,2022-12-19-121529
2021-12-11,TX,4.981,5903.333,2022-12-19-121529
2021-12-18,TX,4.587,6234.333,2022-12-19-121529
2021-12-25,TX,3.94,6878.667,2022-12-19-121529
2022-01-01,TX,3.632,7162.667,2022-12-19-121529
2022-01-08,TX,2.794,6892.667,2022-12-19-121529
2022-01-15,TX,2.395,5677,2022-12-19-121529
2022-01-22,TX,2.043,4450,2022-12-19-121529
2022-01-29,TX,2.302,3391.667,2022-12-19-121529
2022-02-05,TX,2.212,2920,2022-12-19-121529
2022-02-12,TX,2.139,2721,2022-12-19-121529
2022-02-19,TX,1.898,2775.333,2022-12-19-121529
2022-02-26,TX,1.88,2871.333,2022-12-19-121529
2022-03-05,TX,2.03,3114.667,2022-12-19-121529
2022-03-12,TX,2.032,3370.333,2022-12-19-121529
2022-03-19,TX,2.021,3476.333,2022-12-19-121529
2022-03-26,TX,1.841,3387.333,2022-12-19-121529
2022-04-02,TX,1.945,3338.333,2022-12-19-121529
2022-04-09,TX,2.024,3339.667,2022-12-19-121529
2022-04-16,TX,2.401,3274,2022-12-19-121529
2022-04-23,TX,2.753,3254.667,2022-12-19-121529
2022-04-30,TX,3.79,3167,2022-12-19-121529
2022-05-07,TX,5.017,3209.333,2022-12-19-121529
2022-05-14,TX,6.687,3265,2022-12-19-121529
2022-05-21,TX,7.991,3486.333,2022-12-19-121529
2022-05-28,TX,9.794,3742.333,2022-12-19-121529
2022-06-04,TX,11.239,3870,2022-12-19-121529
2022-06-11,TX,12.421,3879,2022-12-19-121529
2022-06-18,TX,12.629,3890.333,2022-12-19-121529
2022-06-25,TX,12.542,3844.667,2022-12-19-121529
2022-07-02,TX,11.767,3864.667,2022-12-19-121529
2022-07-09,TX,10.302,3805,2022-12-19-121529
2022-07-16,TX,9.39,3741,2022-12-19-121529
2022-07-23,TX,9.101,3700.333,2022-12-19-121529
2022-07-30,TX,8.856,3572.667,2022-12-19-121529
2022-08-06,TX,7.94,3513,2022-12-19-121529
2022-08-13,TX,6.908,3552,2022-12-19-121529
2022-08-20,TX,6.401,3988,2022-12-19-121529
2022-08-27,TX,6.358,4638,2022-12-19-121529
2022-09-03,TX,7.267,5211.667,2022-12-19-121529
2022-09-10,TX,9.382,5493.667,2022-12-19-121529
2022-09-17,TX,12.665,5513.333,2022-12-19-121529
2022-09-24,TX,16.206,5525.667,2022-12-19-121529
2022-10-01,TX,19.222,5543.333,2022-12-19-121529
2022-10-08,TX,21.167,5760.333,2022-12-19-121529
2022-10-15,TX,21.329,6013.667,2022-12-19-121529
2022-10-22,TX,20.016,6606,2022-12-19-121529
2022-10-29,TX,17.817,7465.667,2022-12-19-121529
2022-11-05,TX,15.841,8494.333,2022-12-19-121529
2022-11-12,TX,14.127,9072,2022-12-19-121529
2022-11-19,TX,12.404,9115,2022-12-19-121529
2022-11-26,TX,10.905,8792,2022-12-19-121529
2022-12-03,TX,9.475,8268.333,2022-12-19-121529
2022-12-10,TX,8.932,8027,2022-12-19-121529
2020-12-19,UT,0,0,2022-12-19-121529
2020-12-26,UT,0,0,2022-12-19-121529
2021-01-02,UT,0,0,2022-12-19-121529
2021-01-09,UT,0,0,2022-12-19-121529
2021-01-16,UT,0,0,2022-12-19-121529
2021-01-23,UT,0,0,2022-12-19-121529
2021-01-30,UT,0,0,2022-12-19-121529
2021-02-06,UT,0,0,2022-12-19-121529
2021-02-13,UT,0,0,2022-12-19-121529
2021-02-20,UT,0,0,2022-12-19-121529
2021-02-27,UT,0,0,2022-12-19-121529
2021-03-06,UT,0,0,2022-12-19-121529
2021-03-13,UT,0,0,2022-12-19-121529
2021-03-20,UT,0,0,2022-12-19-121529
2021-03-27,UT,0,0,2022-12-19-121529
2021-04-03,UT,0,0,2022-12-19-121529
2021-04-10,UT,0,0,2022-12-19-121529
2021-04-17,UT,0,0,2022-12-19-121529
2021-04-24,UT,0,0,2022-12-19-121529
2021-05-01,UT,0,0,2022-12-19-121529
2021-05-08,UT,0,0,2022-12-19-121529
2021-05-15,UT,0,0,2022-12-19-121529
2021-05-22,UT,0,0,2022-12-19-121529
2021-05-29,UT,0,0,2022-12-19-121529
2021-06-05,UT,0,0,2022-12-19-121529
2021-06-12,UT,0,0,2022-12-19-121529
2021-06-19,UT,0,0,2022-12-19-121529
2021-06-26,UT,0,0,2022-12-19-121529
2021-07-03,UT,0,0,2022-12-19-121529
2021-07-10,UT,0,0,2022-12-19-121529
2021-07-17,UT,0,0,2022-12-19-121529
2021-07-24,UT,0,0,2022-12-19-121529
2021-07-31,UT,0,0,2022-12-19-121529
2021-08-07,UT,0,0,2022-12-19-121529
2021-08-14,UT,0,0,2022-12-19-121529
2021-08-21,UT,0,0,2022-12-19-121529
2021-08-28,UT,0,0,2022-12-19-121529
2021-09-04,UT,0,0,2022-12-19-121529
2021-09-11,UT,0,0,2022-12-19-121529
2021-09-18,UT,0,0,2022-12-19-121529
2021-09-25,UT,0,0,2022-12-19-121529
2021-10-02,UT,4.167,0,2022-12-19-121529
2021-10-09,UT,4.167,0,2022-12-19-121529
2021-10-16,UT,4.167,0,2022-12-19-121529
2021-10-23,UT,0,0,2022-12-19-121529
2021-10-30,UT,5.556,0,2022-12-19-121529
2021-11-06,UT,5.556,0,2022-12-19-121529
2021-11-13,UT,10.317,0,2022-12-19-121529
2021-11-20,UT,8.929,0,2022-12-19-121529
2021-11-27,UT,8.929,0,2022-12-19-121529
2021-12-04,UT,7.5,0,2022-12-19-121529
2021-12-11,UT,3.333,0,2022-12-19-121529
2021-12-18,UT,3.333,0,2022-12-19-121529
2021-12-25,UT,13.333,0,2022-12-19-121529
2022-01-01,UT,20.741,0,2022-12-19-121529
2022-01-08,UT,24.907,0,2022-12-19-121529
2022-01-15,UT,11.574,0,2022-12-19-121529
2022-01-22,UT,8.929,0,2022-12-19-121529
2022-01-29,UT,9.524,0,2022-12-19-121529
2022-02-05,UT,9.524,0,2022-12-19-121529
2022-02-12,UT,11.429,0,2022-12-19-121529
2022-02-19,UT,15,0,2022-12-19-121529
2022-02-26,UT,15,0,2022-12-19-121529
2022-03-05,UT,8.333,0,2022-12-19-121529
2022-03-12,UT,0,0,2022-12-19-121529
2022-03-19,UT,0,0,2022-12-19-121529
2022-03-26,UT,0,0,2022-12-19-121529
2022-04-02,UT,5.556,0,2022-12-19-121529
2022-04-09,UT,5.556,0,2022-12-19-121529
2022-04-16,UT,5.556,0,2022-12-19-121529
2022-04-23,UT,0,0,2022-12-19-121529
2022-04-30,UT,0,0,2022-12-19-121529
2022-05-07,UT,0,0,2022-12-19-121529
2022-05-14,UT,0,0,2022-12-19-121529
2022-05-21,UT,6.667,0,2022-12-19-121529
2022-05-28,UT,6.667,0,2022-12-19-121529
2022-06-04,UT,6.667,0,2022-12-19-121529
2022-06-11,UT,0,0,2022-12-19-121529
2022-06-18,UT,0,0,2022-12-19-121529
2022-06-25,UT,0,0,2022-12-19-121529
2022-07-02,UT,0,0,2022-12-19-121529
2022-07-09,UT,0,0,2022-12-19-121529
2022-07-16,UT,0,0,2022-12-19-121529
2022-07-23,UT,0,0,2022-12-19-121529
2022-07-30,UT,0,0,2022-12-19-121529
2022-08-06,UT,0,0,2022-12-19-121529
2022-08-13,UT,0,0,2022-12-19-121529
2022-08-20,UT,0,0,2022-12-19-121529
2022-08-27,UT,0,0,2022-12-19-121529
2022-09-03,UT,0,0,2022-12-19-121529
2022-09-10,UT,0,0,2022-12-19-121529
2022-09-17,UT,0,0,2022-12-19-121529
2022-09-24,UT,0,0,2022-12-19-121529
2022-10-01,UT,0,0,2022-12-19-121529
2022-10-08,UT,0,0,2022-12-19-121529
2022-10-15,UT,0,0,2022-12-19-121529
2022-10-22,UT,0,0,2022-12-19-121529
2022-10-29,UT,0,0,2022-12-19-121529
2022-11-05,UT,0,0,2022-12-19-121529
2022-11-12,UT,7.843,0,2022-12-19-121529
2022-11-19,UT,7.843,0,2022-12-19-121529
2022-11-26,UT,12.389,0,2022-12-19-121529
2022-12-03,UT,11.953,0,2022-12-19-121529
2022-12-10,UT,17.929,0,2022-12-19-121529
2020-12-19,VT,0,146.333,2022-12-19-121529
2020-12-26,VT,0,171,2022-12-19-121529
2021-01-02,VT,0,167.333,2022-12-19-121529
2021-01-09,VT,0,185.333,2022-12-19-121529
2021-01-16,VT,0,195.333,2022-12-19-121529
2021-01-23,VT,0,201.333,2022-12-19-121529
2021-01-30,VT,0,184,2022-12-19-121529
2021-02-06,VT,0,182.333,2022-12-19-121529
2021-02-13,VT,0,172.333,2022-12-19-121529
2021-02-20,VT,0,166,2022-12-19-121529
2021-02-27,VT,0,157.667,2022-12-19-121529
