week,state,percent_positive,total_antigen_detection_tests,update_dts
2021-10-02,MD,6.667,0,2022-12-10-193826
2021-10-09,MD,6.667,0,2022-12-10-193826
2021-10-16,MD,33.333,0,2022-12-10-193826
2021-10-23,MD,66.667,0,2022-12-10-193826
2021-10-30,MD,0,0,2022-12-10-193826
2021-11-06,MD,0,0,2022-12-10-193826
2021-11-13,MD,0,0,2022-12-10-193826
2021-11-20,MD,0,0,2022-12-10-193826
2021-11-27,MD,0,0,2022-12-10-193826
2021-12-04,MD,0,0,2022-12-10-193826
2021-12-11,MD,0,0,2022-12-10-193826
2021-12-18,MD,0,0,2022-12-10-193826
2021-12-25,MD,0,0,2022-12-10-193826
2022-01-01,MD,0,0,2022-12-10-193826
2022-01-08,MD,0,0,2022-12-10-193826
2022-01-15,MD,0,0,2022-12-10-193826
2022-01-22,MD,0,0,2022-12-10-193826
2022-01-29,MD,0,0,2022-12-10-193826
2022-02-05,MD,0,0,2022-12-10-193826
2022-02-12,MD,0,0,2022-12-10-193826
2022-02-19,MD,0,0,2022-12-10-193826
2022-02-26,MD,0,0,2022-12-10-193826
2022-03-05,MD,0,0,2022-12-10-193826
2022-03-12,MD,0,0,2022-12-10-193826
2022-03-19,MD,0,0,2022-12-10-193826
2022-03-26,MD,0,0,2022-12-10-193826
2022-04-02,MD,0,0,2022-12-10-193826
2022-04-09,MD,0,0,2022-12-10-193826
2022-04-16,MD,0,0,2022-12-10-193826
2022-04-23,MD,0,0,2022-12-10-193826
2022-04-30,MD,0,0,2022-12-10-193826
2022-05-07,MD,0,0,2022-12-10-193826
2022-05-14,MD,0,0,2022-12-10-193826
2022-05-21,MD,0,0,2022-12-10-193826
2022-05-28,MD,0,0,2022-12-10-193826
2022-06-04,MD,0,0,2022-12-10-193826
2022-06-11,MD,0,0,2022-12-10-193826
2022-06-18,MD,0,0,2022-12-10-193826
2022-06-25,MD,0,0,2022-12-10-193826
2022-07-02,MD,0,0,2022-12-10-193826
2022-07-09,MD,0,0,2022-12-10-193826
2022-07-16,MD,0,0,2022-12-10-193826
2022-07-23,MD,0,0,2022-12-10-193826
2022-07-30,MD,0,0,2022-12-10-193826
2022-08-06,MD,0,0,2022-12-10-193826
2022-08-13,MD,0,0,2022-12-10-193826
2022-08-20,MD,0,0,2022-12-10-193826
2022-08-27,MD,0,0,2022-12-10-193826
2022-09-03,MD,0,0,2022-12-10-193826
2022-09-10,MD,16.667,0,2022-12-10-193826
2022-09-17,MD,0,0,2022-12-10-193826
2022-09-24,MD,0,0,2022-12-10-193826
2022-10-01,MD,0,0,2022-12-10-193826
2022-10-08,MD,22.222,0,2022-12-10-193826
2022-10-15,MD,38.889,0,2022-12-10-193826
2022-10-22,MD,44.444,0,2022-12-10-193826
2022-10-29,MD,22.222,0,2022-12-10-193826
2022-11-05,MD,8.333,0,2022-12-10-193826
2022-11-12,MD,0,0,2022-12-10-193826
2022-11-19,MD,0,0,2022-12-10-193826
2022-11-26,MD,0,0,2022-12-10-193826
2022-12-03,MD,0,0,2022-12-10-193826
2020-12-12,MA,0,0,2022-12-10-193826
2020-12-19,MA,0,0,2022-12-10-193826
2020-12-26,MA,0,0,2022-12-10-193826
2021-01-02,MA,0,0,2022-12-10-193826
2021-01-09,MA,0,0,2022-12-10-193826
2021-01-16,MA,0,0,2022-12-10-193826
2021-01-23,MA,0,0,2022-12-10-193826
2021-01-30,MA,0,0,2022-12-10-193826
2021-02-06,MA,0,0,2022-12-10-193826
2021-02-13,MA,0,0,2022-12-10-193826
2021-02-20,MA,0,0,2022-12-10-193826
2021-02-27,MA,0,0,2022-12-10-193826
2021-03-06,MA,0,0,2022-12-10-193826
2021-03-13,MA,0,0,2022-12-10-193826
2021-03-20,MA,0,0,2022-12-10-193826
2021-03-27,MA,0,0,2022-12-10-193826
2021-04-03,MA,0,0,2022-12-10-193826
2021-04-10,MA,0,0,2022-12-10-193826
2021-04-17,MA,0,0,2022-12-10-193826
2021-04-24,MA,0,0,2022-12-10-193826
2021-05-01,MA,0,0,2022-12-10-193826
2021-05-08,MA,0,0,2022-12-10-193826
2021-05-15,MA,0,0,2022-12-10-193826
2021-05-22,MA,0,0,2022-12-10-193826
2021-05-29,MA,0,0,2022-12-10-193826
2021-06-05,MA,0,0,2022-12-10-193826
2021-06-12,MA,0,0,2022-12-10-193826
2021-06-19,MA,0,0,2022-12-10-193826
2021-06-26,MA,0,0,2022-12-10-193826
2021-07-03,MA,0,0,2022-12-10-193826
2021-07-10,MA,0,0,2022-12-10-193826
2021-07-17,MA,0,0,2022-12-10-193826
2021-07-24,MA,0,0,2022-12-10-193826
2021-07-31,MA,0,0,2022-12-10-193826
2021-08-07,MA,0,0,2022-12-10-193826
2021-08-14,MA,0,0,2022-12-10-193826
2021-08-21,MA,0,0,2022-12-10-193826
2021-08-28,MA,0,0,2022-12-10-193826
2021-09-04,MA,0,0,2022-12-10-193826
2021-09-11,MA,0,0,2022-12-10-193826
2021-09-18,MA,0,0,2022-12-10-193826
2021-09-25,MA,0,0,2022-12-10-193826
2021-10-02,MA,0,0,2022-12-10-193826
2021-10-09,MA,0,0,2022-12-10-193826
2021-10-16,MA,0,0,2022-12-10-193826
2021-10-23,MA,0,0,2022-12-10-193826
2021-10-30,MA,0,0,2022-12-10-193826
2021-11-06,MA,0,0,2022-12-10-193826
2021-11-13,MA,0,0,2022-12-10-193826
2021-11-20,MA,0,0,2022-12-10-193826
2021-11-27,MA,0,0,2022-12-10-193826
2021-12-04,MA,0,0,2022-12-10-193826
2021-12-11,MA,0,0,2022-12-10-193826
2021-12-18,MA,0,0,2022-12-10-193826
2021-12-25,MA,0,0,2022-12-10-193826
2022-01-01,MA,0,0,2022-12-10-193826
2022-01-08,MA,0,0,2022-12-10-193826
2022-01-15,MA,0,0,2022-12-10-193826
2022-01-22,MA,0,0,2022-12-10-193826
2022-01-29,MA,0,0,2022-12-10-193826
2022-02-05,MA,0,0,2022-12-10-193826
2022-02-12,MA,0,0,2022-12-10-193826
2022-02-19,MA,0,0,2022-12-10-193826
2022-02-26,MA,0,0,2022-12-10-193826
2022-03-05,MA,0,0,2022-12-10-193826
2022-03-12,MA,0,0,2022-12-10-193826
2022-03-19,MA,0,0,2022-12-10-193826
2022-03-26,MA,0,0,2022-12-10-193826
2022-04-02,MA,0,0,2022-12-10-193826
2022-04-09,MA,0,0,2022-12-10-193826
2022-04-16,MA,0,0,2022-12-10-193826
2022-04-23,MA,0,0,2022-12-10-193826
2022-04-30,MA,0,0,2022-12-10-193826
2022-05-07,MA,0,0,2022-12-10-193826
2022-05-14,MA,0,0,2022-12-10-193826
2022-05-21,MA,0,0,2022-12-10-193826
2022-05-28,MA,0,0,2022-12-10-193826
2022-06-04,MA,0,0,2022-12-10-193826
2022-06-11,MA,0,0,2022-12-10-193826
2022-06-18,MA,0,0,2022-12-10-193826
2022-06-25,MA,0,0,2022-12-10-193826
2022-07-02,MA,0,0,2022-12-10-193826
2022-07-09,MA,0,0,2022-12-10-193826
2022-07-16,MA,0,0,2022-12-10-193826
2022-07-23,MA,0,0,2022-12-10-193826
2022-07-30,MA,0,0,2022-12-10-193826
2022-08-06,MA,0,0,2022-12-10-193826
2022-08-13,MA,0,0,2022-12-10-193826
2022-08-20,MA,0,0,2022-12-10-193826
2022-08-27,MA,0,0,2022-12-10-193826
2022-09-03,MA,0,0,2022-12-10-193826
2022-09-10,MA,0,0,2022-12-10-193826
2022-09-17,MA,0,0,2022-12-10-193826
2022-09-24,MA,0,0,2022-12-10-193826
2022-10-01,MA,0,0,2022-12-10-193826
2022-10-08,MA,0,0,2022-12-10-193826
2022-10-15,MA,0,0,2022-12-10-193826
2022-10-22,MA,0,0,2022-12-10-193826
2022-10-29,MA,0,0,2022-12-10-193826
2022-11-05,MA,0,0,2022-12-10-193826
2022-11-12,MA,0,0,2022-12-10-193826
2022-11-19,MA,0,0,2022-12-10-193826
2022-11-26,MA,0,0,2022-12-10-193826
2022-12-03,MA,0,0,2022-12-10-193826
2020-12-12,MI,0,1.667,2022-12-10-193826
2020-12-19,MI,0,1.333,2022-12-10-193826
2020-12-26,MI,0,1,2022-12-10-193826
2021-01-02,MI,0,0.667,2022-12-10-193826
2021-01-09,MI,0,0.667,2022-12-10-193826
2021-01-16,MI,0,1.333,2022-12-10-193826
2021-01-23,MI,0,1.667,2022-12-10-193826
2021-01-30,MI,0,2,2022-12-10-193826
2021-02-06,MI,0,2,2022-12-10-193826
2021-02-13,MI,0,1.667,2022-12-10-193826
2021-02-20,MI,0,3.333,2022-12-10-193826
2021-02-27,MI,0,4.667,2022-12-10-193826
2021-03-06,MI,0,8.333,2022-12-10-193826
2021-03-13,MI,0,10.333,2022-12-10-193826
2021-03-20,MI,0,16,2022-12-10-193826
2021-03-27,MI,0,15,2022-12-10-193826
2021-04-03,MI,0,13.667,2022-12-10-193826
2021-04-10,MI,0,9.333,2022-12-10-193826
2021-04-17,MI,0,10.333,2022-12-10-193826
2021-04-24,MI,0,9.667,2022-12-10-193826
2021-05-01,MI,0,9.333,2022-12-10-193826
2021-05-08,MI,0,8.667,2022-12-10-193826
2021-05-15,MI,0,9.333,2022-12-10-193826
2021-05-22,MI,0,9.333,2022-12-10-193826
2021-05-29,MI,0,9,2022-12-10-193826
2021-06-05,MI,0,8,2022-12-10-193826
2021-06-12,MI,0,9,2022-12-10-193826
2021-06-19,MI,1.235,15.333,2022-12-10-193826
2021-06-26,MI,1.235,19,2022-12-10-193826
2021-07-03,MI,3.457,24.667,2022-12-10-193826
2021-07-10,MI,3.333,25.667,2022-12-10-193826
2021-07-17,MI,6.559,30.333,2022-12-10-193826
2021-07-24,MI,6.776,34,2022-12-10-193826
2021-07-31,MI,10.793,37,2022-12-10-193826
2021-08-07,MI,8.577,37.667,2022-12-10-193826
2021-08-14,MI,11.593,42.333,2022-12-10-193826
2021-08-21,MI,12.298,42.667,2022-12-10-193826
2021-08-28,MI,20.177,51.667,2022-12-10-193826
2021-09-04,MI,23.665,60.667,2022-12-10-193826
2021-09-11,MI,24.368,81.333,2022-12-10-193826
2021-09-18,MI,20.189,92,2022-12-10-193826
2021-09-25,MI,16.864,94.333,2022-12-10-193826
2021-10-02,MI,15.572,90,2022-12-10-193826
2021-10-09,MI,17.528,81,2022-12-10-193826
2021-10-16,MI,17.533,79,2022-12-10-193826
2021-10-23,MI,16.077,78.667,2022-12-10-193826
2021-10-30,MI,15.393,83,2022-12-10-193826
2021-11-06,MI,12.296,77.333,2022-12-10-193826
2021-11-13,MI,10.492,76,2022-12-10-193826
2021-11-20,MI,7.486,68.667,2022-12-10-193826
2021-11-27,MI,8.664,67.667,2022-12-10-193826
2021-12-04,MI,8.347,59.667,2022-12-10-193826
2021-12-11,MI,5.926,61,2022-12-10-193826
2021-12-18,MI,4.127,63.333,2022-12-10-193826
2021-12-25,MI,3.016,63.333,2022-12-10-193826
2022-01-01,MI,2.46,62,2022-12-10-193826
2022-01-08,MI,0.556,50.333,2022-12-10-193826
2022-01-15,MI,0,46,2022-12-10-193826
2022-01-22,MI,1.01,38.333,2022-12-10-193826
2022-01-29,MI,1.887,39.333,2022-12-10-193826
2022-02-05,MI,1.887,34,2022-12-10-193826
2022-02-12,MI,0.877,35.333,2022-12-10-193826
2022-02-19,MI,0,28,2022-12-10-193826
2022-02-26,MI,0,30,2022-12-10-193826
2022-03-05,MI,1.075,28,2022-12-10-193826
2022-03-12,MI,3.203,38.333,2022-12-10-193826
2022-03-19,MI,3.203,40.667,2022-12-10-193826
2022-03-26,MI,3.005,43,2022-12-10-193826
2022-04-02,MI,0.877,39,2022-12-10-193826
2022-04-09,MI,0.877,37,2022-12-10-193826
2022-04-16,MI,0,37,2022-12-10-193826
2022-04-23,MI,0,33,2022-12-10-193826
2022-04-30,MI,1.235,29.333,2022-12-10-193826
2022-05-07,MI,1.235,27.333,2022-12-10-193826
2022-05-14,MI,2.425,29,2022-12-10-193826
2022-05-21,MI,1.19,30.667,2022-12-10-193826
2022-05-28,MI,1.19,28,2022-12-10-193826
2022-06-04,MI,0,24.333,2022-12-10-193826
2022-06-11,MI,0,21,2022-12-10-193826
2022-06-18,MI,0,19.667,2022-12-10-193826
2022-06-25,MI,1.587,21,2022-12-10-193826
2022-07-02,MI,1.587,16,2022-12-10-193826
2022-07-09,MI,1.587,15.667,2022-12-10-193826
2022-07-16,MI,1.754,15,2022-12-10-193826
2022-07-23,MI,3.509,19,2022-12-10-193826
2022-07-30,MI,3.509,21,2022-12-10-193826
2022-08-06,MI,1.754,21.667,2022-12-10-193826
2022-08-13,MI,0,20.667,2022-12-10-193826
2022-08-20,MI,0,20,2022-12-10-193826
2022-08-27,MI,1.389,21,2022-12-10-193826
2022-09-03,MI,1.389,23.333,2022-12-10-193826
2022-09-10,MI,2.146,30.333,2022-12-10-193826
2022-09-17,MI,1.684,34.333,2022-12-10-193826
2022-09-24,MI,3.017,43.333,2022-12-10-193826
2022-10-01,MI,3.053,42.667,2022-12-10-193826
2022-10-08,MI,2.768,48,2022-12-10-193826
2022-10-15,MI,2.805,55.667,2022-12-10-193826
2022-10-22,MI,3.4,81.667,2022-12-10-193826
2022-10-29,MI,4.573,113.333,2022-12-10-193826
2022-11-05,MI,6.471,140,2022-12-10-193826
2022-11-12,MI,7.392,133.667,2022-12-10-193826
2022-11-19,MI,8.07,120.333,2022-12-10-193826
2022-11-26,MI,5.836,112.333,2022-12-10-193826
2022-12-03,MI,5.289,118,2022-12-10-193826
2020-12-12,MN,0,1,2022-12-10-193826
2020-12-19,MN,0,1.667,2022-12-10-193826
2020-12-26,MN,0,2.333,2022-12-10-193826
2021-01-02,MN,0,3.333,2022-12-10-193826
2021-01-09,MN,0,3,2022-12-10-193826
2021-01-16,MN,0,2.333,2022-12-10-193826
2021-01-23,MN,0,2.667,2022-12-10-193826
2021-01-30,MN,0,4,2022-12-10-193826
2021-02-06,MN,0,4,2022-12-10-193826
2021-02-13,MN,0,3.333,2022-12-10-193826
2021-02-20,MN,0,1.333,2022-12-10-193826
2021-02-27,MN,0,2.667,2022-12-10-193826
2021-03-06,MN,0,3.333,2022-12-10-193826
2021-03-13,MN,0,4.333,2022-12-10-193826
2021-03-20,MN,0,4.333,2022-12-10-193826
2021-03-27,MN,0,3.667,2022-12-10-193826
2021-04-03,MN,0,2.667,2022-12-10-193826
2021-04-10,MN,0,1.333,2022-12-10-193826
2021-04-17,MN,0,2,2022-12-10-193826
2021-04-24,MN,0,1.667,2022-12-10-193826
2021-05-01,MN,0,1.333,2022-12-10-193826
2021-05-08,MN,0,0,2022-12-10-193826
2021-05-15,MN,0,0,2022-12-10-193826
2021-05-22,MN,0,0.333,2022-12-10-193826
2021-05-29,MN,0,0.333,2022-12-10-193826
2021-06-05,MN,0,0.333,2022-12-10-193826
2021-06-12,MN,0,0,2022-12-10-193826
2021-06-19,MN,0,0,2022-12-10-193826
2021-06-26,MN,0,0,2022-12-10-193826
2021-07-03,MN,0,0,2022-12-10-193826
2021-07-10,MN,0,0,2022-12-10-193826
2021-07-17,MN,0,0,2022-12-10-193826
2021-07-24,MN,0,0,2022-12-10-193826
2021-07-31,MN,0,0,2022-12-10-193826
2021-08-07,MN,0,0,2022-12-10-193826
2021-08-14,MN,0,0,2022-12-10-193826
2021-08-21,MN,0,0,2022-12-10-193826
2021-08-28,MN,0,2.333,2022-12-10-193826
2021-09-04,MN,0,8.667,2022-12-10-193826
2021-09-11,MN,49.749,13.333,2022-12-10-193826
2021-09-18,MN,36.257,19,2022-12-10-193826
2021-09-25,MN,28.395,21.667,2022-12-10-193826
2021-10-02,MN,19.136,26,2022-12-10-193826
2021-10-09,MN,18.482,29.333,2022-12-10-193826
2021-10-16,MN,16.855,27.667,2022-12-10-193826
2021-10-23,MN,15.003,24.667,2022-12-10-193826
2021-10-30,MN,22.922,17.667,2022-12-10-193826
2021-11-06,MN,28.18,16,2022-12-10-193826
2021-11-13,MN,35.958,15,2022-12-10-193826
2021-11-20,MN,32.941,16.333,2022-12-10-193826
2021-11-27,MN,23.137,16.667,2022-12-10-193826
2021-12-04,MN,13.313,18,2022-12-10-193826
2021-12-11,MN,5.592,17.667,2022-12-10-193826
2021-12-18,MN,8.925,18.333,2022-12-10-193826
2021-12-25,MN,8.591,19,2022-12-10-193826
2022-01-01,MN,6.508,19.667,2022-12-10-193826
2022-01-08,MN,3.175,16.667,2022-12-10-193826
2022-01-15,MN,4.762,12,2022-12-10-193826
2022-01-22,MN,9.524,8.333,2022-12-10-193826
2022-01-29,MN,9.524,7.667,2022-12-10-193826
2022-02-05,MN,13.095,8,2022-12-10-193826
2022-02-12,MN,13.095,8,2022-12-10-193826
2022-02-19,MN,13.095,6.667,2022-12-10-193826
2022-02-26,MN,4.762,7.667,2022-12-10-193826
2022-03-05,MN,0,6.667,2022-12-10-193826
2022-03-12,MN,0,8.333,2022-12-10-193826
2022-03-19,MN,8.333,6,2022-12-10-193826
2022-03-26,MN,8.333,8.333,2022-12-10-193826
2022-04-02,MN,25,5.667,2022-12-10-193826
2022-04-09,MN,16.667,6.333,2022-12-10-193826
2022-04-16,MN,25,4,2022-12-10-193826
2022-04-23,MN,25,5.333,2022-12-10-193826
2022-04-30,MN,31.667,5,2022-12-10-193826
2022-05-07,MN,31.667,7.667,2022-12-10-193826
2022-05-14,MN,17.381,10.333,2022-12-10-193826
2022-05-21,MN,10.714,10,2022-12-10-193826
2022-05-28,MN,2.381,7.333,2022-12-10-193826
2022-06-04,MN,4.167,5.333,2022-12-10-193826
2022-06-11,MN,0,4,2022-12-10-193826
2022-06-18,MN,0,2.667,2022-12-10-193826
2022-06-25,MN,0,0,2022-12-10-193826
2022-07-02,MN,0,0,2022-12-10-193826
2022-07-09,MN,0,0,2022-12-10-193826
2022-07-16,MN,0,0,2022-12-10-193826
2022-07-23,MN,0,0,2022-12-10-193826
2022-07-30,MN,0,0,2022-12-10-193826
2022-08-06,MN,0,0,2022-12-10-193826
2022-08-13,MN,0,0,2022-12-10-193826
2022-08-20,MN,0,0,2022-12-10-193826
2022-08-27,MN,0,0,2022-12-10-193826
2022-09-03,MN,0,0,2022-12-10-193826
2022-09-10,MN,0,0,2022-12-10-193826
2022-09-17,MN,0,0,2022-12-10-193826
2022-09-24,MN,0,0,2022-12-10-193826
2022-10-01,MN,0,1.333,2022-12-10-193826
2022-10-08,MN,0,3.333,2022-12-10-193826
2022-10-15,MN,53.175,10.333,2022-12-10-193826
2022-10-22,MN,45.658,26,2022-12-10-193826
2022-10-29,MN,28.739,38.667,2022-12-10-193826
2022-11-05,MN,22.231,41.667,2022-12-10-193826
2022-11-12,MN,20.488,45.667,2022-12-10-193826
2022-11-19,MN,21.534,45,2022-12-10-193826
2022-11-26,MN,16.787,46,2022-12-10-193826
2022-12-03,MN,14.069,37.5,2022-12-10-193826
2020-12-12,MS,0,0,2022-12-10-193826
2020-12-19,MS,0,0,2022-12-10-193826
2020-12-26,MS,0,0,2022-12-10-193826
2021-01-02,MS,0,0,2022-12-10-193826
2021-01-09,MS,0,0,2022-12-10-193826
2021-01-16,MS,0,0,2022-12-10-193826
2021-01-23,MS,0,0,2022-12-10-193826
2021-01-30,MS,0,0,2022-12-10-193826
2021-02-06,MS,0,0,2022-12-10-193826
2021-02-13,MS,0,0,2022-12-10-193826
2021-02-20,MS,0,0,2022-12-10-193826
2021-02-27,MS,0,0,2022-12-10-193826
2021-03-06,MS,0,0,2022-12-10-193826
2021-03-13,MS,0,0,2022-12-10-193826
2021-03-20,MS,0,0,2022-12-10-193826
2021-03-27,MS,0,0,2022-12-10-193826
2021-04-03,MS,0,0,2022-12-10-193826
2021-04-10,MS,0,0,2022-12-10-193826
2021-04-17,MS,0,0,2022-12-10-193826
2021-04-24,MS,0,0,2022-12-10-193826
2021-05-01,MS,0,0,2022-12-10-193826
2021-05-08,MS,0,0,2022-12-10-193826
2021-05-15,MS,0,0,2022-12-10-193826
2021-05-22,MS,0,0,2022-12-10-193826
2021-05-29,MS,0,0,2022-12-10-193826
2021-06-05,MS,15.556,0,2022-12-10-193826
2021-06-12,MS,21.616,0,2022-12-10-193826
2021-06-19,MS,26.378,0,2022-12-10-193826
2021-06-26,MS,21.934,0,2022-12-10-193826
2021-07-03,MS,31.258,0,2022-12-10-193826
2021-07-10,MS,45.543,0,2022-12-10-193826
2021-07-17,MS,47.253,0,2022-12-10-193826
2021-07-24,MS,46.361,0,2022-12-10-193826
2021-07-31,MS,33.98,0,2022-12-10-193826
2021-08-07,MS,31.159,0,2022-12-10-193826
2021-08-14,MS,25,0,2022-12-10-193826
2021-08-21,MS,35,0,2022-12-10-193826
2021-08-28,MS,32.407,0,2022-12-10-193826
2021-09-04,MS,24.074,0,2022-12-10-193826
2021-09-11,MS,12.963,0,2022-12-10-193826
2021-09-18,MS,12.222,0,2022-12-10-193826
2021-09-25,MS,15,0,2022-12-10-193826
2021-10-02,MS,9.444,0,2022-12-10-193826
2021-10-09,MS,8.333,0,2022-12-10-193826
2021-10-16,MS,5.556,0,2022-12-10-193826
2021-10-23,MS,22.222,0,2022-12-10-193826
2021-10-30,MS,16.667,0,2022-12-10-193826
2021-11-06,MS,21.429,0,2022-12-10-193826
2021-11-13,MS,8.095,0,2022-12-10-193826
2021-11-20,MS,11.604,0,2022-12-10-193826
2021-11-27,MS,6.842,0,2022-12-10-193826
2021-12-04,MS,3.509,0,2022-12-10-193826
2021-12-11,MS,0,0,2022-12-10-193826
2021-12-18,MS,0,0,2022-12-10-193826
2021-12-25,MS,0,0,2022-12-10-193826
2022-01-01,MS,0,0,2022-12-10-193826
2022-01-08,MS,0,0,2022-12-10-193826
2022-01-15,MS,6.667,0,2022-12-10-193826
2022-01-22,MS,10.37,0,2022-12-10-193826
2022-01-29,MS,10.37,0,2022-12-10-193826
2022-02-05,MS,3.704,0,2022-12-10-193826
2022-02-12,MS,4.762,0,2022-12-10-193826
2022-02-19,MS,4.762,0,2022-12-10-193826
2022-02-26,MS,4.762,0,2022-12-10-193826
2022-03-05,MS,0,0,2022-12-10-193826
2022-03-12,MS,0,0,2022-12-10-193826
2022-03-19,MS,0,0,2022-12-10-193826
2022-03-26,MS,0,0,2022-12-10-193826
2022-04-02,MS,0,0,2022-12-10-193826
2022-04-09,MS,0,0,2022-12-10-193826
2022-04-16,MS,0,0,2022-12-10-193826
2022-04-23,MS,0,0,2022-12-10-193826
2022-04-30,MS,0,0,2022-12-10-193826
2022-05-07,MS,0,0,2022-12-10-193826
2022-05-14,MS,0,0,2022-12-10-193826
2022-05-21,MS,0,0,2022-12-10-193826
2022-05-28,MS,0,0,2022-12-10-193826
2022-06-04,MS,6.667,0,2022-12-10-193826
2022-06-11,MS,6.667,0,2022-12-10-193826
2022-06-18,MS,6.667,0,2022-12-10-193826
2022-06-25,MS,3.704,0,2022-12-10-193826
2022-07-02,MS,3.704,0,2022-12-10-193826
2022-07-09,MS,7.87,0,2022-12-10-193826
2022-07-16,MS,12.5,0,2022-12-10-193826
2022-07-23,MS,24.621,0,2022-12-10-193826
2022-07-30,MS,42.677,0,2022-12-10-193826
2022-08-06,MS,45.455,0,2022-12-10-193826
2022-08-13,MS,50.725,0,2022-12-10-193826
2022-08-20,MS,38.759,0,2022-12-10-193826
2022-08-27,MS,41.626,0,2022-12-10-193826
2022-09-03,MS,35.346,0,2022-12-10-193826
2022-09-10,MS,36.756,0,2022-12-10-193826
2022-09-17,MS,28.333,0,2022-12-10-193826
2022-09-24,MS,20.253,0,2022-12-10-193826
2022-10-01,MS,15.253,0,2022-12-10-193826
2022-10-08,MS,13.864,0,2022-12-10-193826
2022-10-15,MS,13.397,0,2022-12-10-193826
2022-10-22,MS,6.731,0,2022-12-10-193826
2022-10-29,MS,4.525,0,2022-12-10-193826
2022-11-05,MS,4.991,0,2022-12-10-193826
2022-11-12,MS,6.745,0,2022-12-10-193826
2022-11-19,MS,4.785,0,2022-12-10-193826
2022-11-26,MS,1.754,0,2022-12-10-193826
2022-12-03,MS,0,0,2022-12-10-193826
2020-12-12,MO,0,7.333,2022-12-10-193826
2020-12-19,MO,0,7.333,2022-12-10-193826
2020-12-26,MO,0,9.667,2022-12-10-193826
2021-01-02,MO,0,11,2022-12-10-193826
2021-01-09,MO,0,10.333,2022-12-10-193826
2021-01-16,MO,0,8.667,2022-12-10-193826
2021-01-23,MO,0,7.667,2022-12-10-193826
2021-01-30,MO,0,9.667,2022-12-10-193826
2021-02-06,MO,0,10.333,2022-12-10-193826
2021-02-13,MO,0,7.667,2022-12-10-193826
2021-02-20,MO,0,4.333,2022-12-10-193826
2021-02-27,MO,0,2.667,2022-12-10-193826
2021-03-06,MO,0,4.667,2022-12-10-193826
2021-03-13,MO,0,7.667,2022-12-10-193826
2021-03-20,MO,0,6.667,2022-12-10-193826
2021-03-27,MO,0,5.667,2022-12-10-193826
2021-04-03,MO,0,3,2022-12-10-193826
2021-04-10,MO,0,3,2022-12-10-193826
2021-04-17,MO,0,2,2022-12-10-193826
2021-04-24,MO,0,1.667,2022-12-10-193826
2021-05-01,MO,0,2,2022-12-10-193826
2021-05-08,MO,0,4,2022-12-10-193826
2021-05-15,MO,0,5.667,2022-12-10-193826
2021-05-22,MO,0,6,2022-12-10-193826
2021-05-29,MO,0,5.667,2022-12-10-193826
2021-06-05,MO,0,6.667,2022-12-10-193826
2021-06-12,MO,3.333,8.667,2022-12-10-193826
2021-06-19,MO,8.596,12.667,2022-12-10-193826
2021-06-26,MO,0,9.667,2022-12-10-193826
2021-07-03,MO,0,14.667,2022-12-10-193826
2021-07-10,MO,0,29,2022-12-10-193826
2021-07-17,MO,41.491,64.667,2022-12-10-193826
2021-07-24,MO,47.226,105,2022-12-10-193826
2021-07-31,MO,46.791,138.667,2022-12-10-193826
2021-08-07,MO,49.966,160,2022-12-10-193826
2021-08-14,MO,55.548,179.667,2022-12-10-193826
2021-08-21,MO,55.247,181.333,2022-12-10-193826
2021-08-28,MO,51.181,188.333,2022-12-10-193826
2021-09-04,MO,44.377,185,2022-12-10-193826
2021-09-11,MO,40.409,195.667,2022-12-10-193826
2021-09-18,MO,38.331,191,2022-12-10-193826
2021-09-25,MO,39.127,161.667,2022-12-10-193826
2021-10-02,MO,36.389,141.667,2022-12-10-193826
2021-10-09,MO,36.548,125.333,2022-12-10-193826
2021-10-16,MO,29.618,134.333,2022-12-10-193826
2021-10-23,MO,27.319,132.333,2022-12-10-193826
2021-10-30,MO,21.895,130.667,2022-12-10-193826
2021-11-06,MO,19.121,122,2022-12-10-193826
2021-11-13,MO,16.548,127.333,2022-12-10-193826
2021-11-20,MO,11.174,119,2022-12-10-193826
2021-11-27,MO,8.991,123.333,2022-12-10-193826
2021-12-04,MO,6.638,104,2022-12-10-193826
2021-12-11,MO,9.458,87,2022-12-10-193826
2021-12-18,MO,8.457,59.333,2022-12-10-193826
2021-12-25,MO,9.311,48.333,2022-12-10-193826
2022-01-01,MO,5.739,51,2022-12-10-193826
2022-01-08,MO,4.751,67.333,2022-12-10-193826
2022-01-15,MO,1.362,72,2022-12-10-193826
2022-01-22,MO,0.766,75,2022-12-10-193826
2022-01-29,MO,0,58.333,2022-12-10-193826
2022-02-05,MO,0,45.667,2022-12-10-193826
2022-02-12,MO,0,35.667,2022-12-10-193826
2022-02-19,MO,0,31.333,2022-12-10-193826
2022-02-26,MO,0,28.333,2022-12-10-193826
2022-03-05,MO,0,20.333,2022-12-10-193826
2022-03-12,MO,0,16.667,2022-12-10-193826
2022-03-19,MO,0,13,2022-12-10-193826
2022-03-26,MO,0,12,2022-12-10-193826
2022-04-02,MO,0,11,2022-12-10-193826
2022-04-09,MO,0,8.667,2022-12-10-193826
2022-04-16,MO,0,8,2022-12-10-193826
2022-04-23,MO,0,7,2022-12-10-193826
2022-04-30,MO,0,6.333,2022-12-10-193826
