week,state,antigen_detections,pcr_detections,update_dts
2022-07-16,MI,0.6,17.6,2023-09-30-193925
2022-07-23,MI,0.4,18.8,2023-09-30-193925
2022-07-30,MI,0.4,21.2,2023-09-30-193925
2022-08-06,MI,0.4,23.6,2023-09-30-193925
2022-08-13,MI,0.2,24,2023-09-30-193925
2022-08-20,MI,0.2,28.2,2023-09-30-193925
2022-08-27,MI,0.2,32.4,2023-09-30-193925
2022-09-03,MI,0.4,36.8,2023-09-30-193925
2022-09-10,MI,0.6,47.8,2023-09-30-193925
2022-09-17,MI,1,59,2023-09-30-193925
2022-09-24,MI,1,77,2023-09-30-193925
2022-10-01,MI,1.2,104,2023-09-30-193925
2022-10-08,MI,1.6,141.8,2023-09-30-193925
2022-10-15,MI,2.4,182,2023-09-30-193925
2022-10-22,MI,3.6,240.2,2023-09-30-193925
2022-10-29,MI,6.4,286.6,2023-09-30-193925
2022-11-05,MI,7.6,300.6,2023-09-30-193925
2022-11-12,MI,8.6,293.4,2023-09-30-193925
2022-11-19,MI,8.4,276.6,2023-09-30-193925
2022-11-26,MI,8,230.2,2023-09-30-193925
2022-12-03,MI,5.4,184.4,2023-09-30-193925
2022-12-10,MI,4,151.2,2023-09-30-193925
2022-12-17,MI,2.8,123.6,2023-09-30-193925
2022-12-24,MI,2.2,91.6,2023-09-30-193925
2022-12-31,MI,1,69.8,2023-09-30-193925
2023-01-07,MI,0.6,46.6,2023-09-30-193925
2023-01-14,MI,0.8,34.6,2023-09-30-193925
2023-01-21,MI,0.4,24.4,2023-09-30-193925
2023-01-28,MI,0.2,19.6,2023-09-30-193925
2023-02-04,MI,0.4,16,2023-09-30-193925
2023-02-11,MI,0.4,13.6,2023-09-30-193925
2023-02-18,MI,0.2,11.4,2023-09-30-193925
2023-02-25,MI,0.2,10,2023-09-30-193925
2023-03-04,MI,0.2,9.2,2023-09-30-193925
2023-03-11,MI,0,8.6,2023-09-30-193925
2023-03-18,MI,0,7.6,2023-09-30-193925
2023-03-25,MI,0,7,2023-09-30-193925
2023-04-01,MI,0.2,5,2023-09-30-193925
2023-04-08,MI,0.2,2.6,2023-09-30-193925
2023-04-15,MI,0.2,2,2023-09-30-193925
2023-04-22,MI,0.2,2,2023-09-30-193925
2023-04-29,MI,0.2,1.8,2023-09-30-193925
2023-05-06,MI,0.2,2.6,2023-09-30-193925
2023-05-13,MI,0.2,2.8,2023-09-30-193925
2023-05-20,MI,0.2,2,2023-09-30-193925
2023-05-27,MI,0.2,2.2,2023-09-30-193925
2023-06-03,MI,0.2,2.6,2023-09-30-193925
2023-06-10,MI,0,2,2023-09-30-193925
2023-06-17,MI,0,1.8,2023-09-30-193925
2023-06-24,MI,0,1.6,2023-09-30-193925
2023-07-01,MI,0,1.2,2023-09-30-193925
2023-07-08,MI,0,0.8,2023-09-30-193925
2023-07-15,MI,0,0.6,2023-09-30-193925
2023-07-22,MI,0,0.8,2023-09-30-193925
2023-07-29,MI,0,1.2,2023-09-30-193925
2023-08-05,MI,0,1.6,2023-09-30-193925
2023-08-12,MI,0,2.2,2023-09-30-193925
2023-08-19,MI,0,3,2023-09-30-193925
2023-08-26,MI,0,2.8,2023-09-30-193925
2023-09-02,MI,0,2.4,2023-09-30-193925
2023-09-09,MI,0.2,2,2023-09-30-193925
2023-09-16,MI,0.25,1.25,2023-09-30-193925
2023-09-23,MI,0.333,0.333,2023-09-30-193925
2021-10-02,MN,5.4,257,2023-09-30-193925
2021-10-09,MN,4.6,244.2,2023-09-30-193925
2021-10-16,MN,4.4,224.8,2023-09-30-193925
2021-10-23,MN,4.4,197.6,2023-09-30-193925
2021-10-30,MN,4.2,190.2,2023-09-30-193925
2021-11-06,MN,4.4,191.8,2023-09-30-193925
2021-11-13,MN,4.8,183.2,2023-09-30-193925
2021-11-20,MN,4.2,178,2023-09-30-193925
2021-11-27,MN,3.6,172.2,2023-09-30-193925
2021-12-04,MN,2.8,154.2,2023-09-30-193925
2021-12-11,MN,2,137.2,2023-09-30-193925
2021-12-18,MN,1.4,126.4,2023-09-30-193925
2021-12-25,MN,1.4,114.8,2023-09-30-193925
2022-01-01,MN,1,96.8,2023-09-30-193925
2022-01-08,MN,1,79.2,2023-09-30-193925
2022-01-15,MN,0.8,65.4,2023-09-30-193925
2022-01-22,MN,0.4,49.6,2023-09-30-193925
2022-01-29,MN,0.8,32.8,2023-09-30-193925
2022-02-05,MN,1,23,2023-09-30-193925
2022-02-12,MN,0.8,18,2023-09-30-193925
2022-02-19,MN,0.6,17.4,2023-09-30-193925
2022-02-26,MN,0.6,17.8,2023-09-30-193925
2022-03-05,MN,0.2,17.6,2023-09-30-193925
2022-03-12,MN,0.2,19,2023-09-30-193925
2022-03-19,MN,0.2,20.6,2023-09-30-193925
2022-03-26,MN,0.4,20.4,2023-09-30-193925
2022-04-02,MN,0.4,23.8,2023-09-30-193925
2022-04-09,MN,0.6,26,2023-09-30-193925
2022-04-16,MN,1,27.4,2023-09-30-193925
2022-04-23,MN,1.2,29.2,2023-09-30-193925
2022-04-30,MN,1.6,35,2023-09-30-193925
2022-05-07,MN,1.8,32.2,2023-09-30-193925
2022-05-14,MN,1.6,30.2,2023-09-30-193925
2022-05-21,MN,1,33,2023-09-30-193925
2022-05-28,MN,1,31.2,2023-09-30-193925
2022-06-04,MN,0.4,30.8,2023-09-30-193925
2022-06-11,MN,0.2,33.2,2023-09-30-193925
2022-06-18,MN,0.2,36.8,2023-09-30-193925
2022-06-25,MN,0.2,34,2023-09-30-193925
2022-07-02,MN,0,35,2023-09-30-193925
2022-07-09,MN,0,33.6,2023-09-30-193925
2022-07-16,MN,0,30.8,2023-09-30-193925
2022-07-23,MN,0,28.4,2023-09-30-193925
2022-07-30,MN,0,28.6,2023-09-30-193925
2022-08-06,MN,0,29.4,2023-09-30-193925
2022-08-13,MN,0,30.2,2023-09-30-193925
2022-08-20,MN,0,34.2,2023-09-30-193925
2022-08-27,MN,0,40.2,2023-09-30-193925
2022-09-03,MN,0,46.4,2023-09-30-193925
2022-09-10,MN,0,57,2023-09-30-193925
2022-09-17,MN,0,75.8,2023-09-30-193925
2022-09-24,MN,0.4,107.6,2023-09-30-193925
2022-10-01,MN,1.2,154,2023-09-30-193925
2022-10-08,MN,3,214.4,2023-09-30-193925
2022-10-15,MN,5.8,297.8,2023-09-30-193925
2022-10-22,MN,7.2,364.8,2023-09-30-193925
2022-10-29,MN,8.2,420.6,2023-09-30-193925
2022-11-05,MN,10.2,450.2,2023-09-30-193925
2022-11-12,MN,10,439.4,2023-09-30-193925
2022-11-19,MN,7.8,433.8,2023-09-30-193925
2022-11-26,MN,7.2,418.6,2023-09-30-193925
2022-12-03,MN,6.4,383.6,2023-09-30-193925
2022-12-10,MN,4,339.4,2023-09-30-193925
2022-12-17,MN,2.4,318.4,2023-09-30-193925
2022-12-24,MN,2.2,245.2,2023-09-30-193925
2022-12-31,MN,1.6,180.4,2023-09-30-193925
2023-01-07,MN,1,134.8,2023-09-30-193925
2023-01-14,MN,0.8,102.4,2023-09-30-193925
2023-01-21,MN,0.8,71.8,2023-09-30-193925
2023-01-28,MN,0.8,58.8,2023-09-30-193925
2023-02-04,MN,1.4,50.8,2023-09-30-193925
2023-02-11,MN,2.4,40.8,2023-09-30-193925
2023-02-18,MN,3.6,33.6,2023-09-30-193925
2023-02-25,MN,4,27.4,2023-09-30-193925
2023-03-04,MN,4.2,21.4,2023-09-30-193925
2023-03-11,MN,3.8,18.4,2023-09-30-193925
2023-03-18,MN,3.4,14.2,2023-09-30-193925
2023-03-25,MN,2.4,12.6,2023-09-30-193925
2023-04-01,MN,2,10,2023-09-30-193925
2023-04-08,MN,1.4,8.4,2023-09-30-193925
2023-04-15,MN,1.2,6.2,2023-09-30-193925
2023-04-22,MN,0.8,6,2023-09-30-193925
2023-04-29,MN,0.4,4.8,2023-09-30-193925
2023-05-06,MN,0.4,4.4,2023-09-30-193925
2023-05-13,MN,0.4,4,2023-09-30-193925
2023-05-20,MN,0.2,3.6,2023-09-30-193925
2023-05-27,MN,0,3.2,2023-09-30-193925
2023-06-03,MN,0,2.2,2023-09-30-193925
2023-06-10,MN,0,2,2023-09-30-193925
2023-06-17,MN,0,1.6,2023-09-30-193925
2023-06-24,MN,0,1,2023-09-30-193925
2023-07-01,MN,0,0.8,2023-09-30-193925
2023-07-08,MN,0,2,2023-09-30-193925
2023-07-15,MN,0,3.2,2023-09-30-193925
2023-07-22,MN,0,3.6,2023-09-30-193925
2023-07-29,MN,0,4.4,2023-09-30-193925
2023-08-05,MN,0,5.4,2023-09-30-193925
2023-08-12,MN,0,4.6,2023-09-30-193925
2023-08-19,MN,0,4.4,2023-09-30-193925
2023-08-26,MN,0,5,2023-09-30-193925
2023-09-02,MN,0,6.8,2023-09-30-193925
2023-09-09,MN,0,7.6,2023-09-30-193925
2023-09-16,MN,0,9,2023-09-30-193925
2023-09-23,MN,0,9.667,2023-09-30-193925
2021-10-02,MS,0,0,2023-09-30-193925
2021-10-09,MS,0,0,2023-09-30-193925
2021-10-16,MS,0,0,2023-09-30-193925
2021-10-23,MS,0,0,2023-09-30-193925
2021-10-30,MS,0,0,2023-09-30-193925
2021-11-06,MS,0,0,2023-09-30-193925
2021-11-13,MS,0,0,2023-09-30-193925
2021-11-20,MS,0,0,2023-09-30-193925
2021-11-27,MS,0,0,2023-09-30-193925
2021-12-04,MS,0,0,2023-09-30-193925
2021-12-11,MS,0,0,2023-09-30-193925
2021-12-18,MS,0,0,2023-09-30-193925
2021-12-25,MS,0,0,2023-09-30-193925
2022-01-01,MS,0,0,2023-09-30-193925
2022-01-08,MS,0,0,2023-09-30-193925
2022-01-15,MS,0,0,2023-09-30-193925
2022-01-22,MS,0,0,2023-09-30-193925
2022-01-29,MS,0,0,2023-09-30-193925
2022-02-05,MS,0,0,2023-09-30-193925
2022-02-12,MS,0,0,2023-09-30-193925
2022-02-19,MS,0,0,2023-09-30-193925
2022-02-26,MS,0,0,2023-09-30-193925
2022-03-05,MS,0,0,2023-09-30-193925
2022-03-12,MS,0,0,2023-09-30-193925
2022-03-19,MS,0,0,2023-09-30-193925
2022-03-26,MS,0,0,2023-09-30-193925
2022-04-02,MS,0,0,2023-09-30-193925
2022-04-09,MS,0,0,2023-09-30-193925
2022-04-16,MS,0,0,2023-09-30-193925
2022-04-23,MS,0,0,2023-09-30-193925
2022-04-30,MS,0,0,2023-09-30-193925
2022-05-07,MS,0,0,2023-09-30-193925
2022-05-14,MS,0,0,2023-09-30-193925
2022-05-21,MS,0,0,2023-09-30-193925
2022-05-28,MS,0,0,2023-09-30-193925
2022-06-04,MS,0,0,2023-09-30-193925
2022-06-11,MS,0,0,2023-09-30-193925
2022-06-18,MS,0,0,2023-09-30-193925
2022-06-25,MS,0,0,2023-09-30-193925
2022-07-02,MS,0,0,2023-09-30-193925
2022-07-09,MS,0,0,2023-09-30-193925
2022-07-16,MS,0,0,2023-09-30-193925
2022-07-23,MS,0,0,2023-09-30-193925
2022-07-30,MS,0,0,2023-09-30-193925
2022-08-06,MS,0,0,2023-09-30-193925
2022-08-13,MS,0,0,2023-09-30-193925
2022-08-20,MS,0,0,2023-09-30-193925
2022-08-27,MS,0,0,2023-09-30-193925
2022-09-03,MS,0,0,2023-09-30-193925
2022-09-10,MS,0,0,2023-09-30-193925
2022-09-17,MS,0,0,2023-09-30-193925
2022-09-24,MS,0,0,2023-09-30-193925
2022-10-01,MS,0,0,2023-09-30-193925
2022-10-08,MS,0,0,2023-09-30-193925
2022-10-15,MS,0,0,2023-09-30-193925
2022-10-22,MS,0,0,2023-09-30-193925
2022-10-29,MS,0,0,2023-09-30-193925
2022-11-05,MS,0,0,2023-09-30-193925
2022-11-12,MS,0,0,2023-09-30-193925
2022-11-19,MS,0,0,2023-09-30-193925
2022-11-26,MS,0,0,2023-09-30-193925
2022-12-03,MS,0,0,2023-09-30-193925
2022-12-10,MS,0,0,2023-09-30-193925
2022-12-17,MS,0,0,2023-09-30-193925
2022-12-24,MS,0,0,2023-09-30-193925
2022-12-31,MS,0,0,2023-09-30-193925
2023-01-07,MS,0,0,2023-09-30-193925
2023-01-14,MS,0,0,2023-09-30-193925
2023-01-21,MS,0,0,2023-09-30-193925
2023-01-28,MS,0,0,2023-09-30-193925
2023-02-04,MS,0,0,2023-09-30-193925
2023-02-11,MS,0,0,2023-09-30-193925
2023-02-18,MS,0,0,2023-09-30-193925
2023-02-25,MS,0,0,2023-09-30-193925
2023-03-04,MS,0,0,2023-09-30-193925
2023-03-11,MS,0,0,2023-09-30-193925
2023-03-18,MS,0,0,2023-09-30-193925
2023-03-25,MS,0,0,2023-09-30-193925
2023-04-01,MS,0,0,2023-09-30-193925
2023-04-08,MS,0,0,2023-09-30-193925
2023-04-15,MS,0,0,2023-09-30-193925
2023-04-22,MS,0,0,2023-09-30-193925
2023-04-29,MS,0,0,2023-09-30-193925
2023-05-06,MS,0,0,2023-09-30-193925
2023-05-13,MS,0,0,2023-09-30-193925
2023-05-20,MS,0,0,2023-09-30-193925
2023-05-27,MS,0,0,2023-09-30-193925
2023-06-03,MS,0,0,2023-09-30-193925
2023-06-10,MS,0,0,2023-09-30-193925
2023-06-17,MS,0,0,2023-09-30-193925
2023-06-24,MS,0,0,2023-09-30-193925
2023-07-01,MS,0,0,2023-09-30-193925
2023-07-08,MS,0,0,2023-09-30-193925
2023-07-15,MS,0,0,2023-09-30-193925
2023-07-22,MS,0,0,2023-09-30-193925
2023-07-29,MS,0,0,2023-09-30-193925
2023-08-05,MS,0,0,2023-09-30-193925
2023-08-12,MS,0,0,2023-09-30-193925
2023-08-19,MS,0,0,2023-09-30-193925
2023-08-26,MS,0,0,2023-09-30-193925
2023-09-02,MS,0,0,2023-09-30-193925
2023-09-09,MS,0,0,2023-09-30-193925
2023-09-16,MS,0,0,2023-09-30-193925
2023-09-23,MS,0,0,2023-09-30-193925
2021-10-02,MO,54.8,76.8,2023-09-30-193925
2021-10-09,MO,46,74.8,2023-09-30-193925
2021-10-16,MO,39.2,67.2,2023-09-30-193925
2021-10-23,MO,34.8,60.4,2023-09-30-193925
2021-10-30,MO,29.8,59.4,2023-09-30-193925
2021-11-06,MO,24.8,58.6,2023-09-30-193925
2021-11-13,MO,19.4,58.4,2023-09-30-193925
2021-11-20,MO,15.4,72.8,2023-09-30-193925
2021-11-27,MO,11.8,85.6,2023-09-30-193925
2021-12-04,MO,9.8,95.4,2023-09-30-193925
2021-12-11,MO,5.8,102.6,2023-09-30-193925
2021-12-18,MO,6.2,108.6,2023-09-30-193925
2021-12-25,MO,4.4,103.2,2023-09-30-193925
2022-01-01,MO,3.4,87.6,2023-09-30-193925
2022-01-08,MO,2.2,68,2023-09-30-193925
2022-01-15,MO,1.8,50.2,2023-09-30-193925
2022-01-22,MO,0.6,32.2,2023-09-30-193925
2022-01-29,MO,0.4,15.2,2023-09-30-193925
2022-02-05,MO,0,8.4,2023-09-30-193925
2022-02-12,MO,0,6.8,2023-09-30-193925
2022-02-19,MO,0,5,2023-09-30-193925
2022-02-26,MO,0,4.8,2023-09-30-193925
2022-03-05,MO,0,5,2023-09-30-193925
2022-03-12,MO,0,4.2,2023-09-30-193925
2022-03-19,MO,0,4.4,2023-09-30-193925
2022-03-26,MO,0,4.6,2023-09-30-193925
2022-04-02,MO,0,4.4,2023-09-30-193925
2022-04-09,MO,0,4.4,2023-09-30-193925
2022-04-16,MO,0,4,2023-09-30-193925
2022-04-23,MO,0,3,2023-09-30-193925
2022-04-30,MO,0,4,2023-09-30-193925
2022-05-07,MO,0,3.2,2023-09-30-193925
2022-05-14,MO,0.2,3,2023-09-30-193925
2022-05-21,MO,0.2,5.4,2023-09-30-193925
2022-05-28,MO,0.2,6.2,2023-09-30-193925
2022-06-04,MO,0.4,6.8,2023-09-30-193925
2022-06-11,MO,0.4,8.8,2023-09-30-193925
2022-06-18,MO,0.4,9.4,2023-09-30-193925
2022-06-25,MO,0.6,8.4,2023-09-30-193925
2022-07-02,MO,0.6,9.6,2023-09-30-193925
2022-07-09,MO,0.4,9.8,2023-09-30-193925
2022-07-16,MO,0.4,8.8,2023-09-30-193925
2022-07-23,MO,0.2,9.2,2023-09-30-193925
2022-07-30,MO,0,9.8,2023-09-30-193925
2022-08-06,MO,0,11.2,2023-09-30-193925
2022-08-13,MO,0.6,13.6,2023-09-30-193925
2022-08-20,MO,1.4,20.2,2023-09-30-193925
2022-08-27,MO,2.4,38.4,2023-09-30-193925
2022-09-03,MO,4.2,57,2023-09-30-193925
2022-09-10,MO,6,75.8,2023-09-30-193925
2022-09-17,MO,9.6,112.2,2023-09-30-193925
2022-09-24,MO,13.2,151.8,2023-09-30-193925
2022-10-01,MO,18.4,201.6,2023-09-30-193925
2022-10-08,MO,26.4,268.4,2023-09-30-193925
2022-10-15,MO,34,361.8,2023-09-30-193925
2022-10-22,MO,40.4,444.2,2023-09-30-193925
2022-10-29,MO,46.8,514.4,2023-09-30-193925
2022-11-05,MO,46.2,556.4,2023-09-30-193925
2022-11-12,MO,40.4,556.8,2023-09-30-193925
2022-11-19,MO,33.4,522.4,2023-09-30-193925
2022-11-26,MO,25.6,452,2023-09-30-193925
2022-12-03,MO,15.6,384.4,2023-09-30-193925
2022-12-10,MO,11,304.2,2023-09-30-193925
2022-12-17,MO,7.6,246.6,2023-09-30-193925
2022-12-24,MO,6,195.6,2023-09-30-193925
2022-12-31,MO,4,161.6,2023-09-30-193925
2023-01-07,MO,3.6,125.8,2023-09-30-193925
2023-01-14,MO,2.8,105,2023-09-30-193925
2023-01-21,MO,2.4,80,2023-09-30-193925
2023-01-28,MO,1.8,53.8,2023-09-30-193925
2023-02-04,MO,1,37.6,2023-09-30-193925
2023-02-11,MO,0.6,26,2023-09-30-193925
2023-02-18,MO,0.4,16.8,2023-09-30-193925
2023-02-25,MO,0.2,13.8,2023-09-30-193925
2023-03-04,MO,0,11.2,2023-09-30-193925
2023-03-11,MO,0,9.6,2023-09-30-193925
2023-03-18,MO,0,7.6,2023-09-30-193925
2023-03-25,MO,0,7,2023-09-30-193925
2023-04-01,MO,0,4.4,2023-09-30-193925
2023-04-08,MO,0,2.8,2023-09-30-193925
2023-04-15,MO,0,2,2023-09-30-193925
2023-04-22,MO,0,2.2,2023-09-30-193925
2023-04-29,MO,0,1.6,2023-09-30-193925
2023-05-06,MO,0,2,2023-09-30-193925
2023-05-13,MO,0,2.2,2023-09-30-193925
2023-05-20,MO,0,1.6,2023-09-30-193925
2023-05-27,MO,0,1,2023-09-30-193925
2023-06-03,MO,0,1,2023-09-30-193925
2023-06-10,MO,0,0.8,2023-09-30-193925
2023-06-17,MO,0,0.6,2023-09-30-193925
2023-06-24,MO,0,0.8,2023-09-30-193925
2023-07-01,MO,0,0.6,2023-09-30-193925
2023-07-08,MO,0,0.4,2023-09-30-193925
2023-07-15,MO,0,0.4,2023-09-30-193925
2023-07-22,MO,0,0.4,2023-09-30-193925
2023-07-29,MO,0,0.2,2023-09-30-193925
2023-08-05,MO,0,0.2,2023-09-30-193925
2023-08-12,MO,0,0.2,2023-09-30-193925
2023-08-19,MO,0,0.2,2023-09-30-193925
2023-08-26,MO,0,0.4,2023-09-30-193925
2023-09-02,MO,0.4,1.4,2023-09-30-193925
2023-09-09,MO,0.8,2,2023-09-30-193925
2023-09-16,MO,1,2.5,2023-09-30-193925
2023-09-23,MO,1.333,3,2023-09-30-193925
2021-10-02,MT,0,20.2,2023-09-30-193925
2021-10-09,MT,0,24.2,2023-09-30-193925
2021-10-16,MT,0,27.8,2023-09-30-193925
2021-10-23,MT,0,34.2,2023-09-30-193925
2021-10-30,MT,0,41.6,2023-09-30-193925
2021-11-06,MT,0,47.2,2023-09-30-193925
2021-11-13,MT,0,48.2,2023-09-30-193925
2021-11-20,MT,0,50.6,2023-09-30-193925
2021-11-27,MT,0,47.4,2023-09-30-193925
2021-12-04,MT,0,45.6,2023-09-30-193925
2021-12-11,MT,0,44.2,2023-09-30-193925
2021-12-18,MT,0,45.2,2023-09-30-193925
2021-12-25,MT,0,43.4,2023-09-30-193925
2022-01-01,MT,0,41.6,2023-09-30-193925
