week,state,antigen_detections,pcr_detections,update_dts
,OK,0,26.6,2023-07-20-091818
,OK,0,22.6,2023-07-20-091818
,OK,0,18.8,2023-07-20-091818
,OK,0,18.6,2023-07-20-091818
,OK,0,14.6,2023-07-20-091818
,OK,0,11.4,2023-07-20-091818
,OK,0,10,2023-07-20-091818
,OK,0,9,2023-07-20-091818
,OK,0,7,2023-07-20-091818
,OK,0,7.2,2023-07-20-091818
,OK,0,7.2,2023-07-20-091818
,OK,0,6.4,2023-07-20-091818
,OK,0,5,2023-07-20-091818
,OK,0,3.6,2023-07-20-091818
,OK,0,3,2023-07-20-091818
,OK,0,2.4,2023-07-20-091818
,OK,0,2.6,2023-07-20-091818
,OK,0,2.8,2023-07-20-091818
,OK,0,2.8,2023-07-20-091818
,OK,0,2.4,2023-07-20-091818
,OK,0,2,2023-07-20-091818
,OK,0,1.4,2023-07-20-091818
,OK,0,0.8,2023-07-20-091818
,OK,0,0.4,2023-07-20-091818
,OK,0,0,2023-07-20-091818
,OK,0,0,2023-07-20-091818
,OK,0,0,2023-07-20-091818
,OK,0,0,2023-07-20-091818
,OK,0,0,2023-07-20-091818
,OK,0,0,2023-07-20-091818
,OR,1.6,9.2,2023-07-20-091818
,OR,1.8,12,2023-07-20-091818
,OR,1.8,16.2,2023-07-20-091818
,OR,2.4,21,2023-07-20-091818
,OR,2.6,24,2023-07-20-091818
,OR,2.2,26.4,2023-07-20-091818
,OR,2.2,31.2,2023-07-20-091818
,OR,2.2,30.8,2023-07-20-091818
,OR,2.2,35,2023-07-20-091818
,OR,2.2,49.6,2023-07-20-091818
,OR,3.2,63.8,2023-07-20-091818
,OR,3.2,77.4,2023-07-20-091818
,OR,3.8,93.8,2023-07-20-091818
,OR,3.4,115.6,2023-07-20-091818
,OR,4,131.2,2023-07-20-091818
,OR,4.8,154.2,2023-07-20-091818
,OR,6.8,180.4,2023-07-20-091818
,OR,11,221.4,2023-07-20-091818
,OR,15,259.8,2023-07-20-091818
,OR,18.8,292,2023-07-20-091818
,OR,22.6,316.4,2023-07-20-091818
,OR,21.6,363.8,2023-07-20-091818
,OR,19,378,2023-07-20-091818
,OR,15,346.8,2023-07-20-091818
,OR,10.8,303,2023-07-20-091818
,OR,5.6,257.6,2023-07-20-091818
,OR,4.6,176.2,2023-07-20-091818
,OR,3.8,109.2,2023-07-20-091818
,OR,3.8,82,2023-07-20-091818
,OR,5.6,64.8,2023-07-20-091818
,OR,6.2,48.4,2023-07-20-091818
,OR,7,39.8,2023-07-20-091818
,OR,5.8,35.4,2023-07-20-091818
,OR,6.6,29,2023-07-20-091818
,OR,4.4,27.4,2023-07-20-091818
,OR,3.8,25.2,2023-07-20-091818
,OR,3,22.6,2023-07-20-091818
,OR,3.2,21,2023-07-20-091818
,OR,2,21.4,2023-07-20-091818
,OR,2.2,21.2,2023-07-20-091818
,OR,4,30.8,2023-07-20-091818
,OR,4,33.6,2023-07-20-091818
,OR,4.8,34.4,2023-07-20-091818
,OR,6.4,31.6,2023-07-20-091818
,OR,6.8,29.6,2023-07-20-091818
,OR,4.8,19,2023-07-20-091818
,OR,4.6,16,2023-07-20-091818
,OR,3.2,15,2023-07-20-091818
,OR,1.6,14.4,2023-07-20-091818
,OR,0.8,13.6,2023-07-20-091818
,OR,0.4,13.2,2023-07-20-091818
,OR,0,12,2023-07-20-091818
,OR,0.2,11,2023-07-20-091818
,OR,0.2,10,2023-07-20-091818
,OR,0.2,8.6,2023-07-20-091818
,OR,0.2,8,2023-07-20-091818
,OR,0.2,6.8,2023-07-20-091818
,OR,0,6,2023-07-20-091818
,OR,0,5.8,2023-07-20-091818
,OR,0,7.4,2023-07-20-091818
,OR,1.2,10.4,2023-07-20-091818
,OR,2.2,16.4,2023-07-20-091818
,OR,3.4,28.6,2023-07-20-091818
,OR,7.4,47.2,2023-07-20-091818
,OR,9.4,94.6,2023-07-20-091818
,OR,17.8,172.4,2023-07-20-091818
,OR,41,354.8,2023-07-20-091818
,OR,69,610.4,2023-07-20-091818
,OR,89.4,940.4,2023-07-20-091818
,OR,115.6,1116.4,2023-07-20-091818
,OR,130,1203.6,2023-07-20-091818
,OR,128.2,1137.4,2023-07-20-091818
,OR,113.6,978.2,2023-07-20-091818
,OR,99.6,745.8,2023-07-20-091818
,OR,79,608.6,2023-07-20-091818
,OR,61.8,501.8,2023-07-20-091818
,OR,45.2,420.6,2023-07-20-091818
,OR,33,339.4,2023-07-20-091818
,OR,25,249.2,2023-07-20-091818
,OR,19.6,179,2023-07-20-091818
,OR,14.2,138.2,2023-07-20-091818
,OR,10,110.4,2023-07-20-091818
,OR,8,96.4,2023-07-20-091818
,OR,5.8,78.8,2023-07-20-091818
,OR,3.8,66,2023-07-20-091818
,OR,2.4,49.6,2023-07-20-091818
,OR,0.8,40.4,2023-07-20-091818
,OR,0.6,27.2,2023-07-20-091818
,OR,1,18.6,2023-07-20-091818
,OR,0.8,14,2023-07-20-091818
,OR,1,10,2023-07-20-091818
,OR,1,6.2,2023-07-20-091818
,OR,0.8,5.4,2023-07-20-091818
,OR,0.2,4.2,2023-07-20-091818
,OR,0.2,3.2,2023-07-20-091818
,OR,0,2,2023-07-20-091818
,OR,0,2.4,2023-07-20-091818
,OR,0,1.6,2023-07-20-091818
,OR,0,2,2023-07-20-091818
,OR,0,2.8,2023-07-20-091818
,OR,0,6.6,2023-07-20-091818
,OR,0,6,2023-07-20-091818
,OR,0,7.25,2023-07-20-091818
,OR,0,9,2023-07-20-091818
,PA,0,58.8,2023-07-20-091818
,PA,0.2,66.8,2023-07-20-091818
,PA,0.4,70.4,2023-07-20-091818
,PA,0.4,78.8,2023-07-20-091818
,PA,0.6,85.8,2023-07-20-091818
,PA,0.6,95.4,2023-07-20-091818
,PA,0.4,102.6,2023-07-20-091818
,PA,0.2,112,2023-07-20-091818
,PA,0.2,115.6,2023-07-20-091818
,PA,0,115.8,2023-07-20-091818
,PA,0.2,115.4,2023-07-20-091818
,PA,0.4,115,2023-07-20-091818
,PA,0.6,107.6,2023-07-20-091818
,PA,0.6,108.8,2023-07-20-091818
,PA,0.8,107.2,2023-07-20-091818
,PA,0.6,103.6,2023-07-20-091818
,PA,0.6,95.8,2023-07-20-091818
,PA,0.4,100,2023-07-20-091818
,PA,0.4,94.4,2023-07-20-091818
,PA,0.2,94.2,2023-07-20-091818
,PA,0.2,91.2,2023-07-20-091818
,PA,0,94.6,2023-07-20-091818
,PA,0.4,88.2,2023-07-20-091818
,PA,0.4,74.4,2023-07-20-091818
,PA,0.4,59.2,2023-07-20-091818
,PA,0.4,47,2023-07-20-091818
,PA,0.4,31.4,2023-07-20-091818
,PA,0,21.2,2023-07-20-091818
,PA,0,18.4,2023-07-20-091818
,PA,0,15,2023-07-20-091818
,PA,0.2,13.8,2023-07-20-091818
,PA,0.4,12.2,2023-07-20-091818
,PA,0.4,10.8,2023-07-20-091818
,PA,0.6,10,2023-07-20-091818
,PA,0.6,9.2,2023-07-20-091818
,PA,0.4,9,2023-07-20-091818
,PA,0.2,9.8,2023-07-20-091818
,PA,0.2,11,2023-07-20-091818
,PA,0,12.2,2023-07-20-091818
,PA,0.4,15.8,2023-07-20-091818
,PA,0.4,17,2023-07-20-091818
,PA,0.4,18.8,2023-07-20-091818
,PA,0.4,22.2,2023-07-20-091818
,PA,0.4,25,2023-07-20-091818
,PA,0,28.6,2023-07-20-091818
,PA,0,31.8,2023-07-20-091818
,PA,0.2,35.2,2023-07-20-091818
,PA,0.2,38.8,2023-07-20-091818
,PA,0.2,43,2023-07-20-091818
,PA,0.2,42.8,2023-07-20-091818
,PA,0.2,45.2,2023-07-20-091818
,PA,0,50.8,2023-07-20-091818
,PA,0,53.6,2023-07-20-091818
,PA,0,58.4,2023-07-20-091818
,PA,0,69.4,2023-07-20-091818
,PA,0,75.4,2023-07-20-091818
,PA,0,79,2023-07-20-091818
,PA,0,83.4,2023-07-20-091818
,PA,0,99.2,2023-07-20-091818
,PA,0.2,119.8,2023-07-20-091818
,PA,0.6,149.6,2023-07-20-091818
,PA,0.6,196,2023-07-20-091818
,PA,0.6,276.6,2023-07-20-091818
,PA,0.8,368.2,2023-07-20-091818
,PA,1.2,486.8,2023-07-20-091818
,PA,1.4,607,2023-07-20-091818
,PA,2,694.6,2023-07-20-091818
,PA,2,708.2,2023-07-20-091818
,PA,1.8,667.8,2023-07-20-091818
,PA,4.4,572.6,2023-07-20-091818
,PA,5.2,453.4,2023-07-20-091818
,PA,6,332.6,2023-07-20-091818
,PA,6.2,241.4,2023-07-20-091818
,PA,6.2,175.2,2023-07-20-091818
,PA,3,128.6,2023-07-20-091818
,PA,2.4,96,2023-07-20-091818
,PA,1,86,2023-07-20-091818
,PA,1.2,76.6,2023-07-20-091818
,PA,2.2,68.4,2023-07-20-091818
,PA,2.6,56.6,2023-07-20-091818
,PA,1.8,47.4,2023-07-20-091818
,PA,2,30.4,2023-07-20-091818
,PA,1.8,22.4,2023-07-20-091818
,PA,1,17.2,2023-07-20-091818
,PA,0.8,15.2,2023-07-20-091818
,PA,1,12.2,2023-07-20-091818
,PA,1,10,2023-07-20-091818
,PA,1,9.4,2023-07-20-091818
,PA,0.8,7.8,2023-07-20-091818
,PA,0.6,6.8,2023-07-20-091818
,PA,0.4,7,2023-07-20-091818
,PA,0.2,6,2023-07-20-091818
,PA,0,3.8,2023-07-20-091818
,PA,0,2.8,2023-07-20-091818
,PA,0,1.6,2023-07-20-091818
,PA,0,1,2023-07-20-091818
,PA,0,0.8,2023-07-20-091818
,PA,0,1,2023-07-20-091818
,PA,0,1.2,2023-07-20-091818
,PA,0,1.2,2023-07-20-091818
,PA,0,0.8,2023-07-20-091818
,PA,0,0.6,2023-07-20-091818
,PA,0,0.5,2023-07-20-091818
,PA,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,RI,0,0,2023-07-20-091818
,SC,0,26.6,2023-07-20-091818
,SC,0,30.6,2023-07-20-091818
,SC,0,32.4,2023-07-20-091818
,SC,0,30.8,2023-07-20-091818
,SC,0,27,2023-07-20-091818
,SC,0,26.6,2023-07-20-091818
,SC,0,26.8,2023-07-20-091818
,SC,0,21.6,2023-07-20-091818
,SC,0,22.4,2023-07-20-091818
,SC,0,21.6,2023-07-20-091818
,SC,0,19.8,2023-07-20-091818
,SC,0,17.6,2023-07-20-091818
,SC,0,18.6,2023-07-20-091818
,SC,0,18.2,2023-07-20-091818
,SC,0,18,2023-07-20-091818
,SC,0,16.6,2023-07-20-091818
,SC,0,18.8,2023-07-20-091818
,SC,0,21.8,2023-07-20-091818
,SC,0,23.6,2023-07-20-091818
,SC,0,24,2023-07-20-091818
,SC,0,24.6,2023-07-20-091818
,SC,0,22.8,2023-07-20-091818
,SC,0,19,2023-07-20-091818
,SC,0,16,2023-07-20-091818
,SC,0,13.8,2023-07-20-091818
,SC,0,10.4,2023-07-20-091818
,SC,0,6.4,2023-07-20-091818
,SC,0,4.4,2023-07-20-091818
,SC,0,2.8,2023-07-20-091818
,SC,0,1.4,2023-07-20-091818
,SC,0,1,2023-07-20-091818
,SC,0,1.6,2023-07-20-091818
,SC,0,1.8,2023-07-20-091818
,SC,0,1.8,2023-07-20-091818
,SC,0,2,2023-07-20-091818
,SC,0,2.4,2023-07-20-091818
,SC,0,1.6,2023-07-20-091818
,SC,0,1.4,2023-07-20-091818
,SC,0,1.4,2023-07-20-091818
,SC,0,2,2023-07-20-091818
,SC,0,2.2,2023-07-20-091818
,SC,0,2.8,2023-07-20-091818
,SC,0,4.8,2023-07-20-091818
,SC,0,7.8,2023-07-20-091818
,SC,0,11.2,2023-07-20-091818
,SC,0,15.2,2023-07-20-091818
,SC,0,19.2,2023-07-20-091818
,SC,0,22.4,2023-07-20-091818
,SC,0,25.2,2023-07-20-091818
,SC,0,27.6,2023-07-20-091818
,SC,0,32,2023-07-20-091818
,SC,0,36.2,2023-07-20-091818
,SC,0,39.8,2023-07-20-091818
,SC,0,43.2,2023-07-20-091818
,SC,0,47.4,2023-07-20-091818
,SC,0,49.8,2023-07-20-091818
,SC,0,54.6,2023-07-20-091818
,SC,0,66,2023-07-20-091818
,SC,0,82.8,2023-07-20-091818
,SC,0,103.6,2023-07-20-091818
,SC,0,127.6,2023-07-20-091818
,SC,0,148.8,2023-07-20-091818
,SC,0,158,2023-07-20-091818
,SC,0,155.4,2023-07-20-091818
,SC,0,146.6,2023-07-20-091818
,SC,0,127.6,2023-07-20-091818
,SC,0,105,2023-07-20-091818
,SC,0,86,2023-07-20-091818
,SC,0,67.8,2023-07-20-091818
,SC,0,49.6,2023-07-20-091818
,SC,0,43.2,2023-07-20-091818
,SC,0,36.6,2023-07-20-091818
,SC,0,29.6,2023-07-20-091818
,SC,0,27,2023-07-20-091818
,SC,0,24,2023-07-20-091818
,SC,0,16.4,2023-07-20-091818
,SC,0,13,2023-07-20-091818
,SC,0,11.8,2023-07-20-091818
,SC,0,11.4,2023-07-20-091818
,SC,0,11,2023-07-20-091818
,SC,0,9.6,2023-07-20-091818
,SC,0,9.2,2023-07-20-091818
,SC,0,7.2,2023-07-20-091818
,SC,0,5.4,2023-07-20-091818
,SC,0,4.6,2023-07-20-091818
,SC,0,4.2,2023-07-20-091818
,SC,0,2.6,2023-07-20-091818
,SC,0,2,2023-07-20-091818
,SC,0,1.4,2023-07-20-091818
,SC,0,1.4,2023-07-20-091818
,SC,0,0.8,2023-07-20-091818
,SC,0,0.6,2023-07-20-091818
,SC,0,0.8,2023-07-20-091818
,SC,0,0.6,2023-07-20-091818
,SC,0,1.2,2023-07-20-091818
,SC,0,1.4,2023-07-20-091818
,SC,0,1.8,2023-07-20-091818
,SC,0,1.6,2023-07-20-091818
,SC,0,2,2023-07-20-091818
,SC,0,1.4,2023-07-20-091818
,SC,0,1.2,2023-07-20-091818
,SC,0,0.8,2023-07-20-091818
,SC,0,1,2023-07-20-091818
,SC,0,0.667,2023-07-20-091818
,SD,0,17,2023-07-20-091818
,SD,0,16.4,2023-07-20-091818
,SD,0,12.6,2023-07-20-091818
,SD,0,10.4,2023-07-20-091818
,SD,0,16.6,2023-07-20-091818
,SD,0,37.2,2023-07-20-091818
,SD,0,60.2,2023-07-20-091818
,SD,0,85.2,2023-07-20-091818
,SD,0,115.4,2023-07-20-091818
,SD,0,135.2,2023-07-20-091818
,SD,0,139.2,2023-07-20-091818
,SD,0,142.8,2023-07-20-091818
,SD,0,138.8,2023-07-20-091818
,SD,0,128.8,2023-07-20-091818
,SD,0,124.2,2023-07-20-091818
,SD,0,117,2023-07-20-091818
,SD,0,99.6,2023-07-20-091818
,SD,0,87.4,2023-07-20-091818
,SD,0,73.8,2023-07-20-091818
,SD,0,57,2023-07-20-091818
,SD,0,43.4,2023-07-20-091818
,SD,0,39.8,2023-07-20-091818
,SD,0,36.2,2023-07-20-091818
,SD,0,36.8,2023-07-20-091818
,SD,0,36.6,2023-07-20-091818
,SD,0,33.2,2023-07-20-091818
,SD,0,28.8,2023-07-20-091818
,SD,0,22.8,2023-07-20-091818
,SD,0,16.2,2023-07-20-091818
,SD,0,9.2,2023-07-20-091818
,SD,0,6.6,2023-07-20-091818
,SD,0,4.6,2023-07-20-091818
,SD,0,3.8,2023-07-20-091818
,SD,0,1.6,2023-07-20-091818
,SD,0,1.2,2023-07-20-091818
,SD,0,0.8,2023-07-20-091818
,SD,0,0.6,2023-07-20-091818
,SD,0,0.2,2023-07-20-091818
,SD,0,0.4,2023-07-20-091818
,SD,0,0.4,2023-07-20-091818
,SD,0,0.4,2023-07-20-091818
,SD,0,0.2,2023-07-20-091818
,SD,0,0.8,2023-07-20-091818
,SD,0,0.6,2023-07-20-091818
,SD,0,0.8,2023-07-20-091818
,SD,0,1,2023-07-20-091818
,SD,0,1,2023-07-20-091818
,SD,0,1,2023-07-20-091818
,SD,0,1.6,2023-07-20-091818
,SD,0,2,2023-07-20-091818
,SD,0,2,2023-07-20-091818
,SD,0,2,2023-07-20-091818
,SD,0,1.8,2023-07-20-091818
,SD,0,1.6,2023-07-20-091818
,SD,0,2,2023-07-20-091818
,SD,0,2,2023-07-20-091818
,SD,0,2.6,2023-07-20-091818
,SD,0,3,2023-07-20-091818
,SD,0,3.4,2023-07-20-091818
,SD,0,3.4,2023-07-20-091818
,SD,0,3.8,2023-07-20-091818
,SD,0,3.8,2023-07-20-091818
,SD,0,4.6,2023-07-20-091818
,SD,0,6.4,2023-07-20-091818
,SD,0,7.2,2023-07-20-091818
,SD,0,11,2023-07-20-091818
,SD,0,14,2023-07-20-091818
,SD,0,14.8,2023-07-20-091818
,SD,0,16,2023-07-20-091818
,SD,0,17.4,2023-07-20-091818
,SD,0,15.6,2023-07-20-091818
,SD,0,13.6,2023-07-20-091818
,SD,0,12.6,2023-07-20-091818
,SD,0,10.8,2023-07-20-091818
,SD,0,8.4,2023-07-20-091818
,SD,0,7.4,2023-07-20-091818
,SD,0,6.4,2023-07-20-091818
,SD,0,6,2023-07-20-091818
,SD,0,4.6,2023-07-20-091818
,SD,0,4.2,2023-07-20-091818
,SD,0,3,2023-07-20-091818
,SD,0,2.4,2023-07-20-091818
,SD,0,1.6,2023-07-20-091818
,SD,0,1.2,2023-07-20-091818
,SD,0,1,2023-07-20-091818
,SD,0,1,2023-07-20-091818
,SD,0,1.2,2023-07-20-091818
,SD,0,1.2,2023-07-20-091818
,SD,0,1,2023-07-20-091818
,SD,0,0.8,2023-07-20-091818
,SD,0,0.8,2023-07-20-091818
,SD,0,0.6,2023-07-20-091818
,SD,0,0.4,2023-07-20-091818
,SD,0,0.4,2023-07-20-091818
,SD,0,0.4,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,SD,0,0,2023-07-20-091818
,TN,64.6,1.8,2023-07-20-091818
,TN,75,2.4,2023-07-20-091818
,TN,77.6,2.2,2023-07-20-091818
,TN,68.6,2.6,2023-07-20-091818
,TN,61.4,2.8,2023-07-20-091818
,TN,47,2.6,2023-07-20-091818
,TN,35.6,2.2,2023-07-20-091818
,TN,25.4,2,2023-07-20-091818
,TN,20.2,1.2,2023-07-20-091818
,TN,13.8,1.2,2023-07-20-091818
,TN,11.4,1.4,2023-07-20-091818
,TN,9,1.4,2023-07-20-091818
,TN,7.8,1.4,2023-07-20-091818
,TN,7,1.8,2023-07-20-091818
,TN,4.8,1.4,2023-07-20-091818
,TN,4,1.4,2023-07-20-091818
,TN,3.6,1.6,2023-07-20-091818
,TN,3.8,1,2023-07-20-091818
,TN,4,0.8,2023-07-20-091818
,TN,3.8,1,2023-07-20-091818
,TN,3.8,1,2023-07-20-091818
,TN,3.4,0.6,2023-07-20-091818
,TN,3,0.6,2023-07-20-091818
,TN,2.2,0.4,2023-07-20-091818
,TN,2,0.2,2023-07-20-091818
,TN,1.6,0,2023-07-20-091818
,TN,1.6,0,2023-07-20-091818
,TN,1,0,2023-07-20-091818
,TN,1,0,2023-07-20-091818
,TN,1,0,2023-07-20-091818
,TN,0.8,0,2023-07-20-091818
,TN,0.4,0,2023-07-20-091818
,TN,0.2,0,2023-07-20-091818
,TN,0.2,0,2023-07-20-091818
,TN,0.2,0,2023-07-20-091818
,TN,0.4,0,2023-07-20-091818
,TN,0.8,0.4,2023-07-20-091818
,TN,0.8,0.4,2023-07-20-091818
,TN,1.6,0.4,2023-07-20-091818
,TN,1.8,0.4,2023-07-20-091818
,TN,1.6,0.4,2023-07-20-091818
,TN,2,0,2023-07-20-091818
,TN,2.6,0,2023-07-20-091818
,TN,3,0,2023-07-20-091818
,TN,3.4,0.4,2023-07-20-091818
,TN,4,0.6,2023-07-20-091818
,TN,4.2,0.8,2023-07-20-091818
,TN,5.4,0.8,2023-07-20-091818
,TN,7.8,0.8,2023-07-20-091818
,TN,8.4,0.4,2023-07-20-091818
,TN,11.8,0.2,2023-07-20-091818
,TN,15.2,0.2,2023-07-20-091818
,TN,16.4,0.2,2023-07-20-091818
,TN,18,0.2,2023-07-20-091818
,TN,21.8,0.6,2023-07-20-091818
,TN,24,0.6,2023-07-20-091818
,TN,26.6,0.4,2023-07-20-091818
,TN,33.4,1,2023-07-20-091818
,TN,38.2,1,2023-07-20-091818
,TN,49.6,0.8,2023-07-20-091818
,TN,56.8,1.6,2023-07-20-091818
,TN,64.4,2.4,2023-07-20-091818
,TN,64.4,3.2,2023-07-20-091818
,TN,60.4,3.8,2023-07-20-091818
,TN,46.8,4.8,2023-07-20-091818
,TN,36.2,4.2,2023-07-20-091818
,TN,25.4,3.4,2023-07-20-091818
,TN,17.6,2.4,2023-07-20-091818
,TN,13,3.4,2023-07-20-091818
,TN,12,2.8,2023-07-20-091818
,TN,10.2,3,2023-07-20-091818
,TN,7.6,3.2,2023-07-20-091818
,TN,6.2,2.8,2023-07-20-091818
,TN,6.2,1.6,2023-07-20-091818
,TN,6.8,1.4,2023-07-20-091818
,TN,7.4,1,2023-07-20-091818
,TN,7,1,2023-07-20-091818
,TN,7.4,1,2023-07-20-091818
,TN,7,1,2023-07-20-091818
,TN,4.8,0.6,2023-07-20-091818
,TN,4,0.8,2023-07-20-091818
,TN,3.2,0.6,2023-07-20-091818
,TN,2.2,0.8,2023-07-20-091818
,TN,1.8,0.4,2023-07-20-091818
,TN,1.6,0.4,2023-07-20-091818
,TN,1.2,0.2,2023-07-20-091818
,TN,2.2,0.2,2023-07-20-091818
,TN,2.6,0,2023-07-20-091818
,TN,2.4,0,2023-07-20-091818
,TN,2.4,0,2023-07-20-091818
,TN,2.8,0,2023-07-20-091818
,TN,2,0,2023-07-20-091818
,TN,2,0,2023-07-20-091818
,TN,2,0,2023-07-20-091818
,TN,2.8,0,2023-07-20-091818
,TN,2.6,0,2023-07-20-091818
,TN,2.4,0,2023-07-20-091818
,TN,2.6,0,2023-07-20-091818
,TN,2.4,0,2023-07-20-091818
,TN,1.8,0,2023-07-20-091818
,TN,1.6,0,2023-07-20-091818
,TN,1.6,0,2023-07-20-091818
,TN,1.25,0,2023-07-20-091818
,TN,1.333,0,2023-07-20-091818
,TX,148.8,1123.8,2023-07-20-091818
,TX,139.6,1161.6,2023-07-20-091818
,TX,120.4,1150.4,2023-07-20-091818
,TX,103.4,1091.8,2023-07-20-091818
,TX,87.2,987,2023-07-20-091818
,TX,71.4,874,2023-07-20-091818
,TX,60,759,2023-07-20-091818
,TX,55.4,671,2023-07-20-091818
,TX,46.2,583.6,2023-07-20-091818
,TX,41.4,523.6,2023-07-20-091818
,TX,36.6,473.2,2023-07-20-091818
,TX,32.2,446.4,2023-07-20-091818
,TX,29.6,406.2,2023-07-20-091818
,TX,26,383.8,2023-07-20-091818
,TX,25.2,358.4,2023-07-20-091818
,TX,24.2,342.8,2023-07-20-091818
,TX,23.4,331.8,2023-07-20-091818
,TX,23.4,330.4,2023-07-20-091818
,TX,24.4,325.8,2023-07-20-091818
,TX,22.8,308.4,2023-07-20-091818
,TX,23.2,297.4,2023-07-20-091818
,TX,24.2,285.4,2023-07-20-091818
,TX,21.6,269.8,2023-07-20-091818
,TX,18.2,226.8,2023-07-20-091818
,TX,16.4,194,2023-07-20-091818
,TX,12.4,152.4,2023-07-20-091818
,TX,8,112,2023-07-20-091818
,TX,6.4,77.4,2023-07-20-091818
,TX,5.2,68,2023-07-20-091818
,TX,4,59.4,2023-07-20-091818
,TX,4.4,56.4,2023-07-20-091818
,TX,3.6,60,2023-07-20-091818
,TX,3.2,62,2023-07-20-091818
,TX,3.8,63.8,2023-07-20-091818
,TX,4,65.8,2023-07-20-091818
,TX,4.2,68.6,2023-07-20-091818
,TX,5,66,2023-07-20-091818
,TX,5.8,71.4,2023-07-20-091818
,TX,5,80,2023-07-20-091818
,TX,4.4,100.4,2023-07-20-091818
,TX,6.2,128.4,2023-07-20-091818
,TX,9,171.6,2023-07-20-091818
,TX,13.6,222.2,2023-07-20-091818
,TX,16.8,296.4,2023-07-20-091818
,TX,19,361.4,2023-07-20-091818
,TX,19,415.2,2023-07-20-091818
